,question_triple_id,iteration,hypothesis,topic,reasoning_flaw,question_type,question_title,question_body,avg_forecast,individual_forecasts,consistency_score,generation_reasoning
397,iter6_h4_q1,6,"The model assumes a strong correlation between a company's investment in AI research and its overall revenue growth, particularly in the tech industry by 2035",AI and Computing,,Q_given_P,"Given that Alphabet (Google) increases its investment in AI research, will the number of AI-powered products and services increase by more than 25% by 2035?","This question resolves as YES if the number of AI-powered products and services increases by more than 25% by 2035, given that Alphabet (Google) increases its investment in AI research, as reported by the AI Now Institute on their official website (ainowinstitute.org) by December 31, 2035. Resolution source: AI Now Institute's official reports.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.5252964927368118,
398,iter6_h4_q1,6,"The model assumes a strong correlation between a company's investment in AI research and its overall revenue growth, particularly in the tech industry by 2035",AI and Computing,,P_and_Q,Will both Alphabet (Google) increase its investment in AI research by more than 15% by 2032 and the number of AI-powered products and services increase by more than 25% by 2035?,"This question resolves as YES if both Alphabet (Google) increases its investment in AI research by more than 15% by 2032 and the number of AI-powered products and services increases by more than 25% by 2035, as reported by Alphabet (Google) and the AI Now Institute on their official websites by December 31, 2035. Resolution source: Alphabet (Google)'s official press releases and AI Now Institute's official reports.",0.5700000000000001,"[0.85, 0.5, 0.5, 0.5, 0.5]",0.5252964927368118,
396,iter6_h4_q1,6,"The model assumes a strong correlation between a company's investment in AI research and its overall revenue growth, particularly in the tech industry by 2035",AI and Computing,,P,Will Alphabet (Google) increase its investment in AI research by more than 15% by 2032?,"This question resolves as YES if Alphabet (Google) increases its investment in AI research by more than 15% by 2032, as reported by Alphabet (Google) on their official website (abc.xyz) by December 31, 2032. Resolution source: Alphabet (Google)'s official press releases.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.5252964927368118,
152,iter6_h0_q0,6,"The model overestimates the probability of breakthroughs in quantum computing and their application in real-world scenarios, particularly in the field of cryptography and cybersecurity",AI and Computing,,P_and_Q,Will both Google announce a functional quantum computer and the NSA develop and implement new quantum-resistant encryption standards by 2030?,"This question resolves as YES if both Google announces a functional quantum computer and the NSA develops and implements new quantum-resistant encryption standards by 2030, as reported by Google and the NSA on their official websites by December 31, 2030. Resolution source: Google's official blog posts and NSA's official press releases.",0.43,"[0.45, 0.45, 0.35, 0.45, 0.45]",0.5179555333690208,
151,iter6_h0_q0,6,"The model overestimates the probability of breakthroughs in quantum computing and their application in real-world scenarios, particularly in the field of cryptography and cybersecurity",AI and Computing,,Q_given_P,"Given that Google announces a functional quantum computer, will the NSA develop and implement new quantum-resistant encryption standards for US government communications by 2030?","This question resolves as YES if the NSA develops and implements new quantum-resistant encryption standards for US government communications by 2030, given that Google announces a functional quantum computer, as reported by the NSA on their official website (nsa.gov) by December 31, 2030. Resolution source: NSA's official press releases.",0.85,"[0.85, 0.85, 0.85, 0.85, 0.85]",0.5179555333690208,
150,iter6_h0_q0,6,"The model overestimates the probability of breakthroughs in quantum computing and their application in real-world scenarios, particularly in the field of cryptography and cybersecurity",AI and Computing,,P,Will Google announce a functional quantum computer capable of breaking current encryption standards by 2028?,"This question resolves as YES if Google announces a functional quantum computer capable of breaking current encryption standards by 2028, as reported by Google on their official blog (blog.google) by December 31, 2028. Resolution source: Google's official blog posts.",0.15,"[0.15, 0.15, 0.15, 0.15, 0.15]",0.5179555333690208,
153,iter6_h0_q1,6,"The model overestimates the probability of breakthroughs in quantum computing and their application in real-world scenarios, particularly in the field of cryptography and cybersecurity",Cryptography and Cybersecurity,,P,Will IBM develop a quantum computer capable of simulating complex chemical reactions by 2029?,"This question resolves as YES if IBM develops a quantum computer capable of simulating complex chemical reactions by 2029, as reported by IBM on their official website (ibm.com) by December 31, 2029. Resolution source: IBM's official press releases.",0.49,"[0.55, 0.45, 0.5, 0.5, 0.45]",0.5163556852406599,
155,iter6_h0_q1,6,"The model overestimates the probability of breakthroughs in quantum computing and their application in real-world scenarios, particularly in the field of cryptography and cybersecurity",Cryptography and Cybersecurity,,P_and_Q,Will both IBM develop a quantum computer and the US Department of Energy invest more than $1.5 billion in quantum computing research by 2031?,"This question resolves as YES if both IBM develops a quantum computer and the US Department of Energy invests more than $1.5 billion in quantum computing research by 2031, as reported by IBM and the US Department of Energy on their official websites by December 31, 2031. Resolution source: IBM's official press releases and US Department of Energy's official budget reports.",0.62,"[0.5, 0.5, 0.85, 0.5, 0.75]",0.5163556852406599,
154,iter6_h0_q1,6,"The model overestimates the probability of breakthroughs in quantum computing and their application in real-world scenarios, particularly in the field of cryptography and cybersecurity",Cryptography and Cybersecurity,,Q_given_P,"Given that IBM develops a quantum computer, will the US Department of Energy invest more than $1.5 billion in quantum computing research for cybersecurity applications by 2031?","This question resolves as YES if the US Department of Energy invests more than $1.5 billion in quantum computing research for cybersecurity applications by 2031, given that IBM develops a quantum computer, as reported by the US Department of Energy on their official website (energy.gov) by December 31, 2031. Resolution source: US Department of Energy's official budget reports.",0.61,"[0.75, 0.5, 0.5, 0.65, 0.65]",0.5163556852406599,
128,iter5_h1_q0,5,The model underestimates the impact of genetic engineering on the development of new medical treatments and their potential to revolutionize healthcare,Biotechnology,,P_and_Q,Will both CRISPR Therapeutics receive FDA approval and the number of patients treated with gene editing therapies increase by more than 50% annually for the next 3 years?,"This question resolves as YES if both CRISPR Therapeutics receives FDA approval and the number of patients treated with gene editing therapies increases by more than 50% annually for the next 3 years, as reported by the FDA and the NIH on their official websites by December 31, 2030. Resolution source: FDA's official press releases and NIH's official reports.",0.47,"[0.5, 0.35, 0.5, 0.5, 0.5]",0.5056557337353659,
127,iter5_h1_q0,5,The model underestimates the impact of genetic engineering on the development of new medical treatments and their potential to revolutionize healthcare,Biotechnology,,Q_given_P,"Given that CRISPR Therapeutics receives FDA approval, will the number of patients treated with gene editing therapies increase by more than 50% annually for the next 3 years?","This question resolves as YES if the number of patients treated with gene editing therapies increases by more than 50% annually for the next 3 years, given that CRISPR Therapeutics receives FDA approval, as reported by the National Institutes of Health (NIH) on their official website (nih.gov) by December 31, 2030. Resolution source: NIH's official reports.",0.3,"[0.25, 0.25, 0.5, 0.25, 0.25]",0.5056557337353659,
126,iter5_h1_q0,5,The model underestimates the impact of genetic engineering on the development of new medical treatments and their potential to revolutionize healthcare,Biotechnology,,P,Will CRISPR Therapeutics receive FDA approval for their gene editing therapy for sickle cell disease by 2027?,"This question resolves as YES if CRISPR Therapeutics receives FDA approval for their gene editing therapy for sickle cell disease by 2027, as reported by the FDA on their official website (fda.gov) by December 31, 2027. Resolution source: FDA's official press releases.",0.58,"[0.75, 0.5, 0.5, 0.5, 0.65]",0.5056557337353659,
210,iter1_h0_q0,1,"The model overestimates the probability of breakthroughs in quantum computing and their application in real-world scenarios, particularly in the field of cryptography and cybersecurity",AI and Computing,Overestimation of breakthroughs,P,Will Google develop a quantum computer capable of simulating complex chemical reactions by 2029?,"This question resolves as YES if Google develops a quantum computer capable of simulating complex chemical reactions by 2029, as reported by Google on their official website (google.com) by December 31, 2029. Resolution source: Google's official press releases.",0.48,"[0.45, 0.5, 0.45, 0.5, 0.5]",0.4820670612722014,
212,iter1_h0_q0,1,"The model overestimates the probability of breakthroughs in quantum computing and their application in real-world scenarios, particularly in the field of cryptography and cybersecurity",AI and Computing,Overestimation of breakthroughs,P_and_Q,Will both Google develop a quantum computer and the US National Institute of Standards and Technology invest more than $1.5 billion in quantum computing research by 2031?,"This question resolves as YES if both Google develops a quantum computer and the US National Institute of Standards and Technology invests more than $1.5 billion in quantum computing research by 2031, as reported by Google and the US National Institute of Standards and Technology on their official websites by December 31, 2031. Resolution source: Google's official press releases and US National Institute of Standards and Technology's official budget reports.",0.55,"[0.5, 0.5, 0.5, 0.75, 0.5]",0.4820670612722014,
211,iter1_h0_q0,1,"The model overestimates the probability of breakthroughs in quantum computing and their application in real-world scenarios, particularly in the field of cryptography and cybersecurity",AI and Computing,Overestimation of breakthroughs,Q_given_P,"Given that Google develops a quantum computer, will the US National Institute of Standards and Technology invest more than $1.5 billion in quantum computing research for cybersecurity applications by 2031?","This question resolves as YES if the US National Institute of Standards and Technology invests more than $1.5 billion in quantum computing research for cybersecurity applications by 2031, given that Google develops a quantum computer, as reported by the US National Institute of Standards and Technology on their official website (nist.gov) by December 31, 2031. Resolution source: US National Institute of Standards and Technology's official budget reports.",0.53,"[0.5, 0.5, 0.5, 0.65, 0.5]",0.4820670612722014,
191,iter7_h1_q1,7,The model underestimates the impact of quantum computing on cryptography and cybersecurity,Quantum Computing and Cybersecurity,,P_and_Q,Will both IBM develop a quantum computer and the US Department of Energy invest more than $2 billion in quantum computing research by 2034?,"This question resolves as YES if both IBM develops a quantum computer and the US Department of Energy invests more than $2 billion in quantum computing research by 2034, as reported by IBM and the US Department of Energy on their official websites by December 31, 2034. Resolution source: IBM's official press releases and US Department of Energy's official budget reports.",0.62,"[0.5, 0.5, 0.5, 0.85, 0.75]",0.4804103428211667,
190,iter7_h1_q1,7,The model underestimates the impact of quantum computing on cryptography and cybersecurity,Quantum Computing and Cybersecurity,,Q_given_P,"Given that IBM develops a quantum computer, will the US Department of Energy invest more than $2 billion in quantum computing research for cybersecurity applications by 2034?","This question resolves as YES if the US Department of Energy invests more than $2 billion in quantum computing research for cybersecurity applications by 2034, given that IBM develops a quantum computer, as reported by the US Department of Energy on their official website (energy.gov) by December 31, 2034. Resolution source: US Department of Energy's official budget reports.",0.5900000000000001,"[0.65, 0.65, 0.65, 0.5, 0.5]",0.4804103428211667,
189,iter7_h1_q1,7,The model underestimates the impact of quantum computing on cryptography and cybersecurity,Quantum Computing and Cybersecurity,,P,Will IBM develop a quantum computer capable of simulating complex chemical reactions by 2031?,"This question resolves as YES if IBM develops a quantum computer capable of simulating complex chemical reactions by 2031, as reported by IBM on their official website (ibm.com) by December 31, 2031. Resolution source: IBM's official press releases.",0.54,"[0.65, 0.5, 0.5, 0.55, 0.5]",0.4804103428211667,
188,iter7_h1_q0,7,The model underestimates the impact of quantum computing on cryptography and cybersecurity,Quantum Computing and Cybersecurity,,P_and_Q,Will both Google announce a functional quantum computer and the NSA develop and implement new quantum-resistant encryption standards by 2032?,"This question resolves as YES if both Google announces a functional quantum computer and the NSA develops and implements new quantum-resistant encryption standards by 2032, as reported by Google and the NSA on their official websites by December 31, 2032. Resolution source: Google's official blog posts and NSA's official press releases.",0.44,"[0.45, 0.45, 0.35, 0.5, 0.45]",0.474673206911368,
187,iter7_h1_q0,7,The model underestimates the impact of quantum computing on cryptography and cybersecurity,Quantum Computing and Cybersecurity,,Q_given_P,"Given that Google announces a functional quantum computer, will the NSA develop and implement new quantum-resistant encryption standards for US government communications by 2032?","This question resolves as YES if the NSA develops and implements new quantum-resistant encryption standards for US government communications by 2032, given that Google announces a functional quantum computer, as reported by the NSA on their official website (nsa.gov) by December 31, 2032. Resolution source: NSA's official press releases.",0.5700000000000001,"[0.85, 0.5, 0.5, 0.5, 0.5]",0.474673206911368,
186,iter7_h1_q0,7,The model underestimates the impact of quantum computing on cryptography and cybersecurity,Quantum Computing and Cybersecurity,,P,Will Google announce a functional quantum computer capable of breaking current encryption standards by 2029?,"This question resolves as YES if Google announces a functional quantum computer capable of breaking current encryption standards by 2029, as reported by Google on their official blog (blog.google) by December 31, 2029. Resolution source: Google's official blog posts.",0.2899999999999999,"[0.5, 0.15, 0.5, 0.15, 0.15]",0.474673206911368,
222,iter1_h1_q1,1,"The model assumes a strong correlation between individual and national sports performance, particularly in the context of Olympic Games and World Championships",Sports,Overestimation of correlation,P,Will Jakob Ingebriggen win the 5000m at the 2028 Olympic Games?,"This question resolves as YES if Jakob Ingebriggen wins the 5000m at the 2028 Olympic Games, as announced by the International Olympic Committee on their official website (olympic.org) by August 31, 2028. Resolution source: International Olympic Committee's official website.",0.29,"[0.25, 0.35, 0.25, 0.25, 0.35]",0.4738478751063083,
224,iter1_h1_q1,1,"The model assumes a strong correlation between individual and national sports performance, particularly in the context of Olympic Games and World Championships",Sports,Overestimation of correlation,P_and_Q,Will both Jakob Ingebriggen win the 5000m and Norway win at least 5 gold medals in track and field events at the 2028 Olympic Games?,"This question resolves as YES if both Jakob Ingebriggen wins the 5000m and Norway wins at least 5 gold medals in track and field events at the 2028 Olympic Games, as announced by the International Olympic Committee on their official website (olympic.org) by August 31, 2028. Resolution source: International Olympic Committee's official website.",0.2599999999999999,"[0.7, 0.15, 0.15, 0.15, 0.15]",0.4738478751063083,
223,iter1_h1_q1,1,"The model assumes a strong correlation between individual and national sports performance, particularly in the context of Olympic Games and World Championships",Sports,Overestimation of correlation,Q_given_P,"Given that Jakob Ingebriggen wins the 5000m, will Norway win at least 5 gold medals in track and field events at the 2028 Olympic Games?","This question resolves as YES if Norway wins at least 5 gold medals in track and field events at the 2028 Olympic Games, given that Jakob Ingebriggen wins the 5000m, as reported by the International Olympic Committee on their official website (olympic.org) by August 31, 2028. Resolution source: International Olympic Committee's official website.",0.15,"[0.15, 0.15, 0.15, 0.15, 0.15]",0.4738478751063083,
298,iter3_h3_q0,3,"The model overestimates the impact of technological advancements on job displacement, particularly in the context of automation and artificial intelligence",Labor Market and Technology,,Q_given_P,"Given that the adoption of automation technology increases, will the unemployment rate in the manufacturing sector increase by more than 5% by 2028?","This question resolves as YES if the unemployment rate in the manufacturing sector increases by more than 5% by 2028, given that the adoption of automation technology increases, as reported by the Bureau of Labor Statistics (BLS) on their official website (bls.gov) by December 31, 2028. Resolution source: BLS's official unemployment rate data.",0.27,"[0.25, 0.25, 0.25, 0.25, 0.35]",0.4650809163837922,
299,iter3_h3_q0,3,"The model overestimates the impact of technological advancements on job displacement, particularly in the context of automation and artificial intelligence",Labor Market and Technology,,P_and_Q,Will both the adoption of automation technology in the manufacturing sector increase by more than 25% by 2027 and the unemployment rate in the manufacturing sector increase by more than 5% by 2028?,"This question resolves as YES if both the adoption of automation technology in the manufacturing sector increases by more than 25% by 2027 and the unemployment rate in the manufacturing sector increases by more than 5% by 2028, as reported by the International Federation of Robotics and the BLS on their official websites by December 31, 2028. Resolution source: International Federation of Robotics' official reports and BLS's official unemployment rate data.",0.45,"[0.45, 0.45, 0.45, 0.45, 0.45]",0.4650809163837922,
297,iter3_h3_q0,3,"The model overestimates the impact of technological advancements on job displacement, particularly in the context of automation and artificial intelligence",Labor Market and Technology,,P,Will the adoption of automation technology in the manufacturing sector increase by more than 25% by 2027?,"This question resolves as YES if the adoption of automation technology in the manufacturing sector increases by more than 25% by 2027, as reported by the International Federation of Robotics on their official website (ifr.org) by December 31, 2027. Resolution source: International Federation of Robotics' official reports.",0.65,"[0.65, 0.65, 0.65, 0.65, 0.65]",0.4650809163837922,
281,iter3_h0_q0,3,"The model assumes a strong correlation between a country's investment in renewable energy and its reduction in greenhouse gas emissions, particularly in the context of climate change mitigation",Energy and Environment,,P_and_Q,Will both Norway increase its investment in offshore wind energy by more than 15% by 2027 and its greenhouse gas emissions decrease by more than 10% by 2030?,"This question resolves as YES if both Norway increases its investment in offshore wind energy by more than 15% by 2027 and its greenhouse gas emissions decrease by more than 10% by 2030, as reported by the Norwegian Ministry of Petroleum and Energy and the Norwegian Environment Agency on their official websites by December 31, 2030. Resolution source: Norwegian Ministry of Petroleum and Energy's official press releases and Norwegian Environment Agency's official emissions reports.",0.58,"[0.75, 0.5, 0.5, 0.5, 0.65]",0.4646099686812009,
280,iter3_h0_q0,3,"The model assumes a strong correlation between a country's investment in renewable energy and its reduction in greenhouse gas emissions, particularly in the context of climate change mitigation",Energy and Environment,,Q_given_P,"Given that Norway increases its investment in offshore wind energy, will its greenhouse gas emissions decrease by more than 10% by 2030?","This question resolves as YES if Norway's greenhouse gas emissions decrease by more than 10% by 2030, given that Norway increases its investment in offshore wind energy, as reported by the Norwegian Environment Agency on their official website (miljodirektoratet.no) by December 31, 2030. Resolution source: Norwegian Environment Agency's official emissions reports.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.4646099686812009,
279,iter3_h0_q0,3,"The model assumes a strong correlation between a country's investment in renewable energy and its reduction in greenhouse gas emissions, particularly in the context of climate change mitigation",Energy and Environment,,P,Will Norway increase its investment in offshore wind energy by more than 15% by 2027?,"This question resolves as YES if Norway increases its investment in offshore wind energy by more than 15% by 2027, as reported by the Norwegian Ministry of Petroleum and Energy on their official website (regjeringen.no) by December 31, 2027. Resolution source: Norwegian Ministry of Petroleum and Energy's official press releases.",0.58,"[0.75, 0.65, 0.5, 0.5, 0.5]",0.4646099686812009,
382,iter6_h2_q0,6,The model overestimates the impact of social media on the dissemination of misinformation during political elections by 2035,Social Media,,Q_given_P,"Given that Twitter implements a new fact-checking algorithm, will the number of misinformation cases on Twitter decrease by more than 15% by 2035?","This question resolves as YES if the number of misinformation cases on Twitter decreases by more than 15% by 2035, given that Twitter implements a new fact-checking algorithm, as reported by the Pew Research Center on their official website (pewresearch.org) by December 31, 2035. Resolution source: Pew Research Center's official reports.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.4571771324317907,
381,iter6_h2_q0,6,The model overestimates the impact of social media on the dissemination of misinformation during political elections by 2035,Social Media,,P,Will Twitter implement a new fact-checking algorithm for political ads by 2030?,"This question resolves as YES if Twitter implements a new fact-checking algorithm for political ads by 2030, as reported by Twitter on their official website (twitter.com) by December 31, 2030. Resolution source: Twitter's official press releases.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.4571771324317907,
383,iter6_h2_q0,6,The model overestimates the impact of social media on the dissemination of misinformation during political elections by 2035,Social Media,,P_and_Q,Will both Twitter implement a new fact-checking algorithm by 2030 and the number of misinformation cases on Twitter decrease by more than 15% by 2035?,"This question resolves as YES if both Twitter implements a new fact-checking algorithm by 2030 and the number of misinformation cases on Twitter decreases by more than 15% by 2035, as reported by Twitter and the Pew Research Center on their official websites by December 31, 2035. Resolution source: Twitter's official press releases and Pew Research Center's official reports.",0.53,"[0.5, 0.65, 0.5, 0.5, 0.5]",0.4571771324317907,
334,iter4_h4_q0,4,The model assumes a strong correlation between a company's investment in cybersecurity and its protection against data breaches by 2033,Cybersecurity,,Q_given_P,"Given that Microsoft invests more than $1 billion in cybersecurity research, will the number of data breaches decrease by more than 10% by 2030?","This question resolves as YES if the number of data breaches decreases by more than 10% by 2030, given that Microsoft invests more than $1 billion in cybersecurity research, as reported by the Identity Theft Resource Center (ITRC) on their official website (idtheftcenter.org) by December 31, 2030. Resolution source: ITRC's official data.",0.35,"[0.35, 0.35, 0.35, 0.35, 0.35]",0.456342092340646,
333,iter4_h4_q0,4,The model assumes a strong correlation between a company's investment in cybersecurity and its protection against data breaches by 2033,Cybersecurity,,P,Will Microsoft invest more than $1 billion in cybersecurity research by 2028?,"This question resolves as YES if Microsoft invests more than $1 billion in cybersecurity research by 2028, as reported by Microsoft on their official website (microsoft.com) by December 31, 2028. Resolution source: Microsoft's official press releases.",0.85,"[0.85, 0.85, 0.85, 0.85, 0.85]",0.456342092340646,
335,iter4_h4_q0,4,The model assumes a strong correlation between a company's investment in cybersecurity and its protection against data breaches by 2033,Cybersecurity,,P_and_Q,Will both Microsoft invest more than $1 billion in cybersecurity research by 2028 and the number of data breaches decrease by more than 10% by 2030?,"This question resolves as YES if both Microsoft invests more than $1 billion in cybersecurity research by 2028 and the number of data breaches decreases by more than 10% by 2030, as reported by Microsoft and the ITRC on their official websites by December 31, 2030. Resolution source: Microsoft's official press releases and ITRC's official data.",0.5940000000000001,"[0.45, 0.32, 0.5, 0.85, 0.85]",0.456342092340646,
44,iter2_h2_q0,2,"The model assumes a strong correlation between individual and national sports performance, as observed in the Faith Kipyegon example",Sports,,P_and_Q,Will both Eliud Kipchoge win the 2025 London Marathon and Kenya win at least 5 gold medals in track and field events at the 2025 World Championships?,"This question resolves as YES if both Eliud Kipchoge wins the 2025 London Marathon and Kenya wins at least 5 gold medals in track and field events at the 2025 World Championships, as announced by the London Marathon organizers and reported by World Athletics on their official websites by August 31, 2025.",0.45,"[0.4, 0.35, 0.5, 0.5, 0.5]",0.4559396425868931,
43,iter2_h2_q0,2,"The model assumes a strong correlation between individual and national sports performance, as observed in the Faith Kipyegon example",Sports,,Q_given_P,"Given that Eliud Kipchoge wins the 2025 London Marathon, will Kenya win at least 5 gold medals in track and field events at the 2025 World Championships?","This question resolves as YES if Kenya wins at least 5 gold medals in track and field events at the 2025 World Championships, given that Eliud Kipchoge wins the 2025 London Marathon, as reported by World Athletics on their official website (WorldAthletics.org) by August 31, 2025.",0.45,"[0.35, 0.5, 0.45, 0.5, 0.45]",0.4559396425868931,
42,iter2_h2_q0,2,"The model assumes a strong correlation between individual and national sports performance, as observed in the Faith Kipyegon example",Sports,,P,Will Eliud Kipchoge win the 2025 London Marathon?,"This question resolves as YES if Eliud Kipchoge wins the 2025 London Marathon, as announced by the London Marathon organizers on their official website (LondonMarathon.com) by May 31, 2025.",0.41,"[0.35, 0.35, 0.5, 0.5, 0.35]",0.4559396425868931,
218,iter1_h0_q2,1,"The model overestimates the probability of breakthroughs in quantum computing and their application in real-world scenarios, particularly in the field of cryptography and cybersecurity",AI and Computing,Overestimation of breakthroughs,P_and_Q,Will both Amazon develop a quantum computer and the US National Science Foundation invest more than $1.2 billion in quantum computing research by 2033?,"This question resolves as YES if both Amazon develops a quantum computer and the US National Science Foundation invests more than $1.2 billion in quantum computing research by 2033, as reported by Amazon and the US National Science Foundation on their official websites by December 31, 2033. Resolution source: Amazon's official press releases and US National Science Foundation's official budget reports.",0.5,"[0.5, 0.45, 0.45, 0.45, 0.65]",0.4431558418654294,
217,iter1_h0_q2,1,"The model overestimates the probability of breakthroughs in quantum computing and their application in real-world scenarios, particularly in the field of cryptography and cybersecurity",AI and Computing,Overestimation of breakthroughs,Q_given_P,"Given that Amazon develops a quantum computer, will the US National Science Foundation invest more than $1.2 billion in quantum computing research for cryptography applications by 2033?","This question resolves as YES if the US National Science Foundation invests more than $1.2 billion in quantum computing research for cryptography applications by 2033, given that Amazon develops a quantum computer, as reported by the US National Science Foundation on their official website (nsf.gov) by December 31, 2033. Resolution source: US National Science Foundation's official budget reports.",0.6199999999999999,"[0.65, 0.5, 0.65, 0.65, 0.65]",0.4431558418654294,
216,iter1_h0_q2,1,"The model overestimates the probability of breakthroughs in quantum computing and their application in real-world scenarios, particularly in the field of cryptography and cybersecurity",AI and Computing,Overestimation of breakthroughs,P,Will Amazon develop a quantum computer capable of simulating complex materials science by 2031?,"This question resolves as YES if Amazon develops a quantum computer capable of simulating complex materials science by 2031, as reported by Amazon on their official website (amazon.com) by December 31, 2031. Resolution source: Amazon's official press releases.",0.37,"[0.5, 0.5, 0.25, 0.35, 0.25]",0.4431558418654294,
327,iter4_h3_q0,4,The model assumes a strong correlation between a country's economic growth and its investment in renewable energy by 2032,Economics and Energy,,P,Will China increase its investment in renewable energy by more than 15% by 2028?,"This question resolves as YES if China increases its investment in renewable energy by more than 15% by 2028, as reported by the Chinese Ministry of Finance on their official website (mof.gov.cn) by December 31, 2028. Resolution source: Chinese Ministry of Finance's official press releases.",0.72,"[0.75, 0.75, 0.75, 0.85, 0.5]",0.4309723143352498,
328,iter4_h3_q0,4,The model assumes a strong correlation between a country's economic growth and its investment in renewable energy by 2032,Economics and Energy,,Q_given_P,"Given that China increases its investment in renewable energy, will its GDP growth rate increase by more than 5% by 2030?","This question resolves as YES if China's GDP growth rate increases by more than 5% by 2030, given that China increases its investment in renewable energy, as reported by the World Bank on their official website (worldbank.org) by December 31, 2030. Resolution source: World Bank's official GDP growth rate data.",0.45,"[0.5, 0.5, 0.25, 0.5, 0.5]",0.4309723143352498,
329,iter4_h3_q0,4,The model assumes a strong correlation between a country's economic growth and its investment in renewable energy by 2032,Economics and Energy,,P_and_Q,Will both China increase its investment in renewable energy by more than 15% by 2028 and its GDP growth rate increase by more than 5% by 2030?,"This question resolves as YES if both China increases its investment in renewable energy by more than 15% by 2028 and its GDP growth rate increases by more than 5% by 2030, as reported by the Chinese Ministry of Finance and the World Bank on their official websites by December 31, 2030. Resolution source: Chinese Ministry of Finance's official press releases and World Bank's official GDP growth rate data.",0.6,"[0.65, 0.65, 0.55, 0.5, 0.65]",0.4309723143352498,
246,iter1_h4_q0,1,"The model overestimates joint probabilities in scenarios involving multiple events or conditions, as observed in the Speed Chess Championship example",Sports,Overestimation of joint probabilities,P,Will Stephen Curry win the NBA MVP award in 2026?,"This question resolves as YES if Stephen Curry wins the NBA MVP award in 2026, as announced by the National Basketball Association (NBA) on their official website (NBA.com) by May 31, 2026.",0.284,"[0.15, 0.15, 0.5, 0.5, 0.12]",0.4235139331926628,
247,iter1_h4_q0,1,"The model overestimates joint probabilities in scenarios involving multiple events or conditions, as observed in the Speed Chess Championship example",Sports,Overestimation of joint probabilities,Q_given_P,"Given that Stephen Curry wins the NBA MVP award, will the Golden State Warriors win the NBA championship in 2026?","This question resolves as YES if the Golden State Warriors win the NBA championship in 2026, given that Stephen Curry wins the NBA MVP award, as announced by the National Basketball Association (NBA) on their official website (NBA.com) by July 31, 2026.",0.39,"[0.25, 0.35, 0.5, 0.5, 0.35]",0.4235139331926628,
248,iter1_h4_q0,1,"The model overestimates joint probabilities in scenarios involving multiple events or conditions, as observed in the Speed Chess Championship example",Sports,Overestimation of joint probabilities,P_and_Q,Will both Stephen Curry win the NBA MVP award and the Golden State Warriors win the NBA championship in 2026?,"This question resolves as YES if both Stephen Curry wins the NBA MVP award and the Golden State Warriors win the NBA championship in 2026, as announced by the National Basketball Association (NBA) on their official website (NBA.com) by July 31, 2026.",0.332,"[0.08, 0.5, 0.5, 0.5, 0.08]",0.4235139331926628,
254,iter1_h4_q2,1,"The model overestimates joint probabilities in scenarios involving multiple events or conditions, as observed in the Speed Chess Championship example",Sports,Overestimation of joint probabilities,P_and_Q,Will both Novak Djokovic win the 2028 Australian Open and Serbia win at least 2 medals in tennis at the 2028 Olympic Games?,"This question resolves as YES if both Novak Djokovic wins the 2028 Australian Open and Serbia wins at least 2 medals in tennis at the 2028 Olympic Games, as announced by the Australian Open and the International Olympic Committee on their official websites by August 31, 2028.",0.43,"[0.15, 0.5, 0.5, 0.5, 0.5]",0.4223740812219783,
252,iter1_h4_q2,1,"The model overestimates joint probabilities in scenarios involving multiple events or conditions, as observed in the Speed Chess Championship example",Sports,Overestimation of joint probabilities,P,Will Novak Djokovic win the 2028 Australian Open?,"This question resolves as YES if Novak Djokovic wins the 2028 Australian Open, as announced by the Australian Open on their official website (australianopen.com) by January 31, 2028.",0.43,"[0.5, 0.5, 0.5, 0.5, 0.15]",0.4223740812219783,
253,iter1_h4_q2,1,"The model overestimates joint probabilities in scenarios involving multiple events or conditions, as observed in the Speed Chess Championship example",Sports,Overestimation of joint probabilities,Q_given_P,"Given that Novak Djokovic wins the 2028 Australian Open, will Serbia win at least 2 medals in tennis at the 2028 Olympic Games?","This question resolves as YES if Serbia wins at least 2 medals in tennis at the 2028 Olympic Games, given that Novak Djokovic wins the 2028 Australian Open, as announced by the International Olympic Committee on their official website (olympic.org) by August 31, 2028.",0.43,"[0.5, 0.35, 0.45, 0.35, 0.5]",0.4223740812219783,
24,iter1_h1_q3,1,"The model provides inconsistent estimates for conditional probabilities, depending on the context and the order of events, as observed in the OpenAI and Microsoft example",,,P,Will the US inflation rate fall below 2% in 2024?,"The US economy has been experiencing inflation, but predicting inflation is challenging. Resolution date: December 31, 2024. Resolution criteria: Official inflation rate data from the BLS. Resolution source: BLS.gov",0.44,"[0.35, 0.5, 0.35, 0.5, 0.5]",0.419405866564974,
