question_triple_id,iteration,hypothesis,topic,reasoning_flaw,question_type,question_title,question_body,avg_forecast,individual_forecasts,consistency_score,generation_reasoning
iter2_h4_q0,2,The model underestimates the impact of demographic changes on specific industries and overgeneralizes the effects of population growth on the overall economy,Demographics and Population Growth,,P,Will the population of Africa increase by more than 20% by 2030?,"This question resolves as YES if the population of Africa increases by more than 20% by 2030, as reported by the United Nations Department of Economic and Social Affairs (un.org) on December 31, 2030.",0.85,"[0.85, 0.85, 0.85, 0.85, 0.85]",0.3667679260776898,
iter2_h4_q0,2,The model underestimates the impact of demographic changes on specific industries and overgeneralizes the effects of population growth on the overall economy,Demographics and Population Growth,,Q_given_P,"Given the population growth, will the global demand for food increase by more than 15% by 2031?","This question resolves as YES if, given that the population of Africa increases by more than 20% by 2030, the global demand for food increases by more than 15% by 2031, as reported by the Food and Agriculture Organization of the United Nations (fao.org) on December 31, 2031.",0.75,"[0.75, 0.75, 0.75, 0.75, 0.75]",0.3667679260776898,
iter2_h4_q0,2,The model underestimates the impact of demographic changes on specific industries and overgeneralizes the effects of population growth on the overall economy,Demographics and Population Growth,,P_and_Q,Will both the population growth occur and the global demand for food increase by 2031?,"This question resolves as YES if both conditions are met: the population of Africa increases by more than 20% by 2030 and the global demand for food increases by more than 15% by 2031, as reported by the United Nations Department of Economic and Social Affairs (un.org) and the Food and Agriculture Organization of the United Nations (fao.org) on December 31, 2031.",0.85,"[0.85, 0.85, 0.85, 0.85, 0.85]",0.3667679260776898,
iter2_h4_q1,2,The model underestimates the impact of demographic changes on specific industries and overgeneralizes the effects of population growth on the overall economy,Demographics and Population Growth,,P,Will the life expectancy in Japan increase by more than 2 years by 2032?,"This question resolves as YES if the life expectancy in Japan increases by more than 2 years by 2032, as reported by the World Health Organization (who.int) on December 31, 2032.",0.65,"[0.65, 0.65, 0.65, 0.65, 0.65]",0.39894468708950676,
iter2_h4_q1,2,The model underestimates the impact of demographic changes on specific industries and overgeneralizes the effects of population growth on the overall economy,Demographics and Population Growth,,Q_given_P,"Given the increase in life expectancy, will the global market for elderly care services increase by more than 20% by 2033?","This question resolves as YES if, given that the life expectancy in Japan increases by more than 2 years by 2032, the global market for elderly care services increases by more than 20% by 2033, as reported by the International Association of Gerontology and Geriatrics (iagg.info) on December 31, 2033.",0.75,"[0.75, 0.75, 0.75, 0.75, 0.75]",0.39894468708950676,
iter2_h4_q1,2,The model underestimates the impact of demographic changes on specific industries and overgeneralizes the effects of population growth on the overall economy,Demographics and Population Growth,,P_and_Q,Will both the increase in life expectancy occur and the global market for elderly care services increase by 2033?,"This question resolves as YES if both conditions are met: the life expectancy in Japan increases by more than 2 years by 2032 and the global market for elderly care services increases by more than 20% by 2033, as reported by the World Health Organization (who.int) and the International Association of Gerontology and Geriatrics (iagg.info) on December 31, 2033.",0.74,"[0.75, 0.75, 0.7, 0.75, 0.75]",0.39894468708950676,
iter3_h0_q0,3,The model overgeneralizes the impact of climate change on global food production and underestimates the effects of extreme weather events on specific crops,Agriculture and Climate Change,,P,Will the global average temperature increase by more than 1.5°C by 2030?,"This question resolves as YES if the global average temperature increases by more than 1.5°C by 2030, as reported by the National Oceanic and Atmospheric Administration (noaa.gov) on December 31, 2030.",0.65,"[0.65, 0.65, 0.65, 0.65, 0.65]",0.31882047102547617,
iter3_h0_q0,3,The model overgeneralizes the impact of climate change on global food production and underestimates the effects of extreme weather events on specific crops,Agriculture and Climate Change,,Q_given_P,"Given the temperature increase, will the global production of corn decrease by more than 15% in 2032?","This question resolves as YES if, given that the global average temperature increases by more than 1.5°C by 2030, the global production of corn decreases by more than 15% in 2032, as reported by the Food and Agriculture Organization of the United Nations (fao.org) on December 31, 2032.",0.6799999999999999,"[0.65, 0.75, 0.65, 0.7, 0.65]",0.31882047102547617,
iter3_h0_q0,3,The model overgeneralizes the impact of climate change on global food production and underestimates the effects of extreme weather events on specific crops,Agriculture and Climate Change,,P_and_Q,Will both the temperature increase and the global production of corn decrease by 2032?,"This question resolves as YES if both conditions are met: the global average temperature increases by more than 1.5°C by 2030 and the global production of corn decreases by more than 15% in 2032, as reported by the National Oceanic and Atmospheric Administration (noaa.gov) and the Food and Agriculture Organization of the United Nations (fao.org) on December 31, 2032.",0.65,"[0.65, 0.65, 0.65, 0.65, 0.65]",0.31882047102547617,
iter3_h0_q1,3,The model overgeneralizes the impact of climate change on global food production and underestimates the effects of extreme weather events on specific crops,Agriculture and Climate Change,,P,Will the number of droughts in the United States increase by more than 25% by 2031?,"This question resolves as YES if the number of droughts in the United States increases by more than 25% by 2031, as reported by the National Drought Mitigation Center (drought.unl.edu) on December 31, 2031.",0.69,"[0.7, 0.7, 0.7, 0.7, 0.65]",0.36849677110858836,
iter3_h0_q1,3,The model overgeneralizes the impact of climate change on global food production and underestimates the effects of extreme weather events on specific crops,Agriculture and Climate Change,,Q_given_P,"Given the increase in droughts, will the global price of soybeans increase by more than 20% in 2033?","This question resolves as YES if, given that the number of droughts in the United States increases by more than 25% by 2031, the global price of soybeans increases by more than 20% in 2033, as reported by the United States Department of Agriculture (usda.gov) on December 31, 2033.",0.75,"[0.75, 0.75, 0.75, 0.75, 0.75]",0.36849677110858836,
iter3_h0_q1,3,The model overgeneralizes the impact of climate change on global food production and underestimates the effects of extreme weather events on specific crops,Agriculture and Climate Change,,P_and_Q,Will both the number of droughts increase and the global price of soybeans increase by 2033?,"This question resolves as YES if both conditions are met: the number of droughts in the United States increases by more than 25% by 2031 and the global price of soybeans increases by more than 20% in 2033, as reported by the National Drought Mitigation Center (drought.unl.edu) and the United States Department of Agriculture (usda.gov) on December 31, 2033.",0.75,"[0.75, 0.75, 0.75, 0.75, 0.75]",0.36849677110858836,
iter3_h1_q0,3,The model overgeneralizes the impact of monetary policy on market performance and underestimates the effects of interest rate changes on specific industries,Economics and Finance,,P,Will the Federal Reserve raise interest rates by more than 150 basis points in 2027?,"This question resolves as YES if the Federal Reserve raises interest rates by more than 150 basis points in 2027, as reported by the Federal Reserve's official website (federalreserve.gov) on December 31, 2027.",0.3,"[0.35, 0.3, 0.3, 0.25, 0.3]",0.9950529731914645,
iter3_h1_q0,3,The model overgeneralizes the impact of monetary policy on market performance and underestimates the effects of interest rate changes on specific industries,Economics and Finance,,Q_given_P,"Given the interest rate hike, will the S&P 500 index decrease by more than 12% in 2028?","This question resolves as YES if, given that the Federal Reserve raises interest rates by more than 150 basis points in 2027, the S&P 500 index decreases by more than 12% in 2028, as reported by Yahoo Finance (finance.yahoo.com) on December 31, 2028.",0.4,"[0.35, 0.35, 0.3, 0.65, 0.35]",0.9950529731914645,
iter3_h1_q0,3,The model overgeneralizes the impact of monetary policy on market performance and underestimates the effects of interest rate changes on specific industries,Economics and Finance,,P_and_Q,Will both the interest rate hike occur and the S&P 500 index decrease by 2028?,"This question resolves as YES if both conditions are met: the Federal Reserve raises interest rates by more than 150 basis points in 2027 and the S&P 500 index decreases by more than 12% in 2028, as reported by the Federal Reserve's official website (federalreserve.gov) and Yahoo Finance (finance.yahoo.com) on December 31, 2028.",0.65,"[0.65, 0.65, 0.65, 0.65, 0.65]",0.9950529731914645,
iter3_h1_q1,3,The model overgeneralizes the impact of monetary policy on market performance and underestimates the effects of interest rate changes on specific industries,Economics and Finance,,P,Will the European Central Bank lower interest rates by more than 50 basis points in 2029?,"This question resolves as YES if the European Central Bank lowers interest rates by more than 50 basis points in 2029, as reported by the European Central Bank's official website (ecb.europa.eu) on December 31, 2029.",0.19,"[0.15, 0.2, 0.25, 0.2, 0.15]",0.7942959106895375,
iter3_h1_q1,3,The model overgeneralizes the impact of monetary policy on market performance and underestimates the effects of interest rate changes on specific industries,Economics and Finance,,Q_given_P,"Given the interest rate cut, will the Euro Stoxx 50 index increase by more than 15% in 2030?","This question resolves as YES if, given that the European Central Bank lowers interest rates by more than 50 basis points in 2029, the Euro Stoxx 50 index increases by more than 15% in 2030, as reported by Bloomberg (bloomberg.com) on December 31, 2030.",0.5399999999999999,"[0.65, 0.65, 0.35, 0.65, 0.4]",0.7942959106895375,
iter3_h1_q1,3,The model overgeneralizes the impact of monetary policy on market performance and underestimates the effects of interest rate changes on specific industries,Economics and Finance,,P_and_Q,Will both the interest rate cut occur and the Euro Stoxx 50 index increase by 2030?,"This question resolves as YES if both conditions are met: the European Central Bank lowers interest rates by more than 50 basis points in 2029 and the Euro Stoxx 50 index increases by more than 15% in 2030, as reported by the European Central Bank's official website (ecb.europa.eu) and Bloomberg (bloomberg.com) on December 31, 2030.",0.5399999999999999,"[0.65, 0.65, 0.35, 0.4, 0.65]",0.7942959106895375,
iter3_h2_q0,3,The model underestimates the impact of technological advancements on specific industries and overgeneralizes the effects of innovation on the overall economy,Technology and Computing,,P,Will the number of electric vehicles sold in the United States increase by more than 40% in 2028?,"This question resolves as YES if the number of electric vehicles sold in the United States increases by more than 40% in 2028, as reported by the International Energy Agency (iea.org) on December 31, 2028.",0.71,"[0.75, 0.65, 0.75, 0.75, 0.65]",0.3113867482712751,
iter3_h2_q0,3,The model underestimates the impact of technological advancements on specific industries and overgeneralizes the effects of innovation on the overall economy,Technology and Computing,,Q_given_P,"Given the increase in electric vehicle sales, will the global demand for lithium decrease by more than 12% in 2030?","This question resolves as YES if, given that the number of electric vehicles sold in the United States increases by more than 40% in 2028, the global demand for lithium decreases by more than 12% in 2030, as reported by the United States Geological Survey (usgs.gov) on December 31, 2030.",0.05,"[0.05, 0.05, 0.05, 0.05, 0.05]",0.3113867482712751,
iter3_h2_q0,3,The model underestimates the impact of technological advancements on specific industries and overgeneralizes the effects of innovation on the overall economy,Technology and Computing,,P_and_Q,Will both the increase in electric vehicle sales occur and the global demand for lithium decrease by 2030?,"This question resolves as YES if both conditions are met: the number of electric vehicles sold in the United States increases by more than 40% in 2028 and the global demand for lithium decreases by more than 12% in 2030, as reported by the International Energy Agency (iea.org) and the United States Geological Survey (usgs.gov) on December 31, 2030.",0.16,"[0.25, 0.15, 0.15, 0.15, 0.1]",0.3113867482712751,
iter3_h2_q1,3,The model underestimates the impact of technological advancements on specific industries and overgeneralizes the effects of innovation on the overall economy,Technology and Computing,,P,Will the number of 5G subscriptions worldwide increase by more than 50% in 2029?,"This question resolves as YES if the number of 5G subscriptions worldwide increases by more than 50% in 2029, as reported by the International Telecommunication Union (itu.int) on December 31, 2029.",0.75,"[0.75, 0.75, 0.75, 0.75, 0.75]",0.4294426125573658,
iter3_h2_q1,3,The model underestimates the impact of technological advancements on specific industries and overgeneralizes the effects of innovation on the overall economy,Technology and Computing,,Q_given_P,"Given the increase in 5G subscriptions, will the global revenue from cloud computing services increase by more than 20% in 2031?","This question resolves as YES if, given that the number of 5G subscriptions worldwide increases by more than 50% in 2029, the global revenue from cloud computing services increases by more than 20% in 2031, as reported by the International Data Corporation (idc.com) on December 31, 2031.",0.75,"[0.75, 0.75, 0.75, 0.75, 0.75]",0.4294426125573658,
iter3_h2_q1,3,The model underestimates the impact of technological advancements on specific industries and overgeneralizes the effects of innovation on the overall economy,Technology and Computing,,P_and_Q,Will both the increase in 5G subscriptions occur and the global revenue from cloud computing services increase by 2031?,"This question resolves as YES if both conditions are met: the number of 5G subscriptions worldwide increases by more than 50% in 2029 and the global revenue from cloud computing services increases by more than 20% in 2031, as reported by the International Telecommunication Union (itu.int) and the International Data Corporation (idc.com) on December 31, 2031.",0.82,"[0.85, 0.85, 0.85, 0.75, 0.8]",0.4294426125573658,
iter3_h3_q0,3,The model overgeneralizes the impact of geopolitical events on global markets and underestimates the effects of regional conflicts on specific industries,Geopolitics and International Relations,,P,Will the European Union impose sanctions on China by the end of 2030?,"This question resolves as YES if the European Union imposes sanctions on China by the end of 2030, as reported by the European Union's official website (europa.eu) on December 31, 2030.",0.65,"[0.65, 0.65, 0.65, 0.65, 0.65]",0.28740116117195064,
iter3_h3_q0,3,The model overgeneralizes the impact of geopolitical events on global markets and underestimates the effects of regional conflicts on specific industries,Geopolitics and International Relations,,Q_given_P,"Given the sanctions, will the global price of rare earth metals increase by more than 18% in 2032?","This question resolves as YES if, given that the European Union imposes sanctions on China by the end of 2030, the global price of rare earth metals increases by more than 18% in 2032, as reported by the United States Geological Survey (usgs.gov) on December 31, 2032.",0.71,"[0.65, 0.75, 0.7, 0.7, 0.75]",0.28740116117195064,
iter3_h3_q0,3,The model overgeneralizes the impact of geopolitical events on global markets and underestimates the effects of regional conflicts on specific industries,Geopolitics and International Relations,,P_and_Q,Will both the sanctions occur and the global price of rare earth metals increase by 2032?,"This question resolves as YES if both conditions are met: the European Union imposes sanctions on China by the end of 2030 and the global price of rare earth metals increases by more than 18% in 2032, as reported by the European Union's official website (europa.eu) and the United States Geological Survey (usgs.gov) on December 31, 2032.",0.65,"[0.65, 0.65, 0.65, 0.65, 0.65]",0.28740116117195064,
iter3_h3_q1,3,The model overgeneralizes the impact of geopolitical events on global markets and underestimates the effects of regional conflicts on specific industries,Geopolitics and International Relations,,P,Will the United States and Iran reach a nuclear agreement by the end of 2028?,"This question resolves as YES if the United States and Iran reach a nuclear agreement by the end of 2028, as reported by the United States Department of State (state.gov) on December 31, 2028.",0.51,"[0.55, 0.55, 0.45, 0.55, 0.45]",0.1144943437200272,
iter3_h3_q1,3,The model overgeneralizes the impact of geopolitical events on global markets and underestimates the effects of regional conflicts on specific industries,Geopolitics and International Relations,,Q_given_P,"Given the nuclear agreement, will the global price of oil decrease by more than 10% in 2030?","This question resolves as YES if, given that the United States and Iran reach a nuclear agreement by the end of 2028, the global price of oil decreases by more than 10% in 2030, as reported by the International Energy Agency (iea.org) on December 31, 2030.",0.55,"[0.65, 0.65, 0.4, 0.65, 0.4]",0.1144943437200272,
iter3_h3_q1,3,The model overgeneralizes the impact of geopolitical events on global markets and underestimates the effects of regional conflicts on specific industries,Geopolitics and International Relations,,P_and_Q,Will both the nuclear agreement occur and the global price of oil decrease by 2030?,"This question resolves as YES if both conditions are met: the United States and Iran reach a nuclear agreement by the end of 2028 and the global price of oil decreases by more than 10% in 2030, as reported by the United States Department of State (state.gov) and the International Energy Agency (iea.org) on December 31, 2030.",0.35,"[0.35, 0.3, 0.35, 0.35, 0.4]",0.1144943437200272,
iter3_h4_q0,3,The model underestimates the impact of demographic changes on specific industries and overgeneralizes the effects of population growth on the overall economy,Demographics and Population Growth,,P,Will the population of India increase by more than 15% by 2032?,"This question resolves as YES if the population of India increases by more than 15% by 2032, as reported by the United Nations Department of Economic and Social Affairs (un.org) on December 31, 2032.",0.72,"[0.7, 0.7, 0.75, 0.7, 0.75]",0.44660139316572356,
iter3_h4_q0,3,The model underestimates the impact of demographic changes on specific industries and overgeneralizes the effects of population growth on the overall economy,Demographics and Population Growth,,Q_given_P,"Given the population growth, will the global demand for housing increase by more than 12% in 2034?","This question resolves as YES if, given that the population of India increases by more than 15% by 2032, the global demand for housing increases by more than 12% in 2034, as reported by the International Housing Association (housing.org) on December 31, 2034.",0.75,"[0.75, 0.75, 0.75, 0.75, 0.75]",0.44660139316572356,
iter3_h4_q0,3,The model underestimates the impact of demographic changes on specific industries and overgeneralizes the effects of population growth on the overall economy,Demographics and Population Growth,,P_and_Q,Will both the population growth occur and the global demand for housing increase by 2034?,"This question resolves as YES if both conditions are met: the population of India increases by more than 15% by 2032 and the global demand for housing increases by more than 12% in 2034, as reported by the United Nations Department of Economic and Social Affairs (un.org) and the International Housing Association (housing.org) on December 31, 2034.",0.8100000000000002,"[0.85, 0.85, 0.75, 0.85, 0.75]",0.44660139316572356,
iter3_h4_q1,3,The model underestimates the impact of demographic changes on specific industries and overgeneralizes the effects of population growth on the overall economy,Demographics and Population Growth,,P,Will the life expectancy in South Korea increase by more than 2 years by 2033?,"This question resolves as YES if the life expectancy in South Korea increases by more than 2 years by 2033, as reported by the World Health Organization (who.int) on December 31, 2033.",0.74,"[0.75, 0.75, 0.75, 0.7, 0.75]",0.38232868710935836,
iter3_h4_q1,3,The model underestimates the impact of demographic changes on specific industries and overgeneralizes the effects of population growth on the overall economy,Demographics and Population Growth,,Q_given_P,"Given the increase in life expectancy, will the global market for healthcare services increase by more than 15% in 2035?","This question resolves as YES if, given that the life expectancy in South Korea increases by more than 2 years by 2033, the global market for healthcare services increases by more than 15% in 2035, as reported by the International Association of Gerontology and Geriatrics (iagg.info) on December 31, 2035.",0.75,"[0.75, 0.75, 0.75, 0.75, 0.75]",0.38232868710935836,
iter3_h4_q1,3,The model underestimates the impact of demographic changes on specific industries and overgeneralizes the effects of population growth on the overall economy,Demographics and Population Growth,,P_and_Q,Will both the increase in life expectancy occur and the global market for healthcare services increase by 2035?,"This question resolves as YES if both conditions are met: the life expectancy in South Korea increases by more than 2 years by 2033 and the global market for healthcare services increases by more than 15% in 2035, as reported by the World Health Organization (who.int) and the International Association of Gerontology and Geriatrics (iagg.info) on December 31, 2035.",0.79,"[0.75, 0.85, 0.8, 0.8, 0.75]",0.38232868710935836,
iter4_h0_q0,4,The model overgeneralizes the impact of advancements in quantum computing on the development of artificial general intelligence (AGI),AI and Computing,,P,Will Google develop a quantum computer with more than 1000 qubits by 2028?,"This question resolves as YES if Google develops a quantum computer with more than 1000 qubits by 2028, as reported by Google's official blog or other credible sources.",0.71,"[0.7, 0.75, 0.7, 0.7, 0.7]",0.24103526994742996,
iter4_h0_q0,4,The model overgeneralizes the impact of advancements in quantum computing on the development of artificial general intelligence (AGI),AI and Computing,,Q_given_P,"Given the development of a 1000+ qubit quantum computer, will AGI be achieved by 2035?","This question resolves as YES if, given that Google develops a quantum computer with more than 1000 qubits by 2028, AGI is achieved by 2035, as reported by reputable AI research institutions or peer-reviewed journals.",0.27999999999999997,"[0.3, 0.3, 0.3, 0.25, 0.25]",0.24103526994742996,
iter4_h0_q0,4,The model overgeneralizes the impact of advancements in quantum computing on the development of artificial general intelligence (AGI),AI and Computing,,P_and_Q,Will both Google develop a 1000+ qubit quantum computer by 2028 and AGI be achieved by 2035?,"This question resolves as YES if both conditions are met: Google develops a quantum computer with more than 1000 qubits by 2028 and AGI is achieved by 2035, as reported by Google's official blog and reputable AI research institutions or peer-reviewed journals.",0.34,"[0.4, 0.3, 0.4, 0.3, 0.3]",0.24103526994742996,
iter4_h0_q1,4,The model overgeneralizes the impact of advancements in quantum computing on the development of artificial general intelligence (AGI),AI and Computing,,P,Will Microsoft invest more than $1 billion in quantum computing research by 2030?,"This question resolves as YES if Microsoft invests more than $1 billion in quantum computing research by 2030, as reported by Microsoft's official website or financial reports.",0.77,"[0.85, 0.75, 0.75, 0.75, 0.75]",0.5495561410877514,
iter4_h0_q1,4,The model overgeneralizes the impact of advancements in quantum computing on the development of artificial general intelligence (AGI),AI and Computing,,Q_given_P,"Given Microsoft's investment in quantum computing, will the development of AGI be accelerated by at least 2 years?","This question resolves as YES if, given that Microsoft invests more than $1 billion in quantum computing research by 2030, the development of AGI is accelerated by at least 2 years, as reported by reputable AI research institutions or peer-reviewed journals.",0.41999999999999993,"[0.35, 0.3, 0.4, 0.4, 0.65]",0.5495561410877514,
iter4_h0_q1,4,The model overgeneralizes the impact of advancements in quantum computing on the development of artificial general intelligence (AGI),AI and Computing,,P_and_Q,Will both Microsoft invest more than $1 billion in quantum computing research by 2030 and AGI development be accelerated by at least 2 years?,"This question resolves as YES if both conditions are met: Microsoft invests more than $1 billion in quantum computing research by 2030 and the development of AGI is accelerated by at least 2 years, as reported by Microsoft's official website and reputable AI research institutions or peer-reviewed journals.",0.6699999999999999,"[0.65, 0.65, 0.7, 0.65, 0.7]",0.5495561410877514,
iter4_h1_q0,4,The model underestimates the impact of genetic engineering on the development of novel therapeutics,Biotechnology,,P,Will CRISPR Therapeutics develop a gene-edited therapy for sickle cell disease by 2029?,"This question resolves as YES if CRISPR Therapeutics develops a gene-edited therapy for sickle cell disease by 2029, as reported by CRISPR Therapeutics' official website or clinical trial reports.",0.75,"[0.75, 0.75, 0.75, 0.75, 0.75]",0.3326766872426531,
iter4_h1_q0,4,The model underestimates the impact of genetic engineering on the development of novel therapeutics,Biotechnology,,Q_given_P,"Given the development of a gene-edited therapy for sickle cell disease, will the global market for gene editing technologies increase by more than 20% by 2032?","This question resolves as YES if, given that CRISPR Therapeutics develops a gene-edited therapy for sickle cell disease by 2029, the global market for gene editing technologies increases by more than 20% by 2032, as reported by market research firms or industry reports.",0.75,"[0.75, 0.75, 0.75, 0.75, 0.75]",0.3326766872426531,
iter4_h1_q0,4,The model underestimates the impact of genetic engineering on the development of novel therapeutics,Biotechnology,,P_and_Q,Will both CRISPR Therapeutics develop a gene-edited therapy for sickle cell disease by 2029 and the global market for gene editing technologies increase by more than 20% by 2032?,"This question resolves as YES if both conditions are met: CRISPR Therapeutics develops a gene-edited therapy for sickle cell disease by 2029 and the global market for gene editing technologies increases by more than 20% by 2032, as reported by CRISPR Therapeutics' official website and market research firms or industry reports.",0.77,"[0.85, 0.75, 0.75, 0.75, 0.75]",0.3326766872426531,
iter4_h1_q1,4,The model underestimates the impact of genetic engineering on the development of novel therapeutics,Biotechnology,,P,Will the US FDA approve at least 5 gene-edited therapies for human use by 2031?,"This question resolves as YES if the US FDA approves at least 5 gene-edited therapies for human use by 2031, as reported by the US FDA's official website or press releases.",0.75,"[0.75, 0.75, 0.75, 0.75, 0.75]",0.3145089875591159,
iter4_h1_q1,4,The model underestimates the impact of genetic engineering on the development of novel therapeutics,Biotechnology,,Q_given_P,"Given the FDA approval of at least 5 gene-edited therapies, will the number of patients treated with gene-edited therapies increase by more than 50% by 2033?","This question resolves as YES if, given that the US FDA approves at least 5 gene-edited therapies for human use by 2031, the number of patients treated with gene-edited therapies increases by more than 50% by 2033, as reported by the US FDA or peer-reviewed journals.",0.75,"[0.75, 0.75, 0.75, 0.75, 0.75]",0.3145089875591159,
iter4_h1_q1,4,The model underestimates the impact of genetic engineering on the development of novel therapeutics,Biotechnology,,P_and_Q,Will both the US FDA approve at least 5 gene-edited therapies by 2031 and the number of patients treated with gene-edited therapies increase by more than 50% by 2033?,"This question resolves as YES if both conditions are met: the US FDA approves at least 5 gene-edited therapies for human use by 2031 and the number of patients treated with gene-edited therapies increases by more than 50% by 2033, as reported by the US FDA's official website and peer-reviewed journals.",0.76,"[0.75, 0.8, 0.75, 0.75, 0.75]",0.3145089875591159,
iter4_h2_q0,4,The model overgeneralizes the impact of cybersecurity threats on the adoption of cloud computing,Cloud Computing,,P,Will Amazon Web Services (AWS) experience a major security breach by 2028?,"This question resolves as YES if Amazon Web Services (AWS) experiences a major security breach by 2028, as reported by AWS' official blog or reputable cybersecurity sources.",0.5,"[0.4, 0.65, 0.4, 0.4, 0.65]",0.2573881055125195,
iter4_h2_q0,4,The model overgeneralizes the impact of cybersecurity threats on the adoption of cloud computing,Cloud Computing,,Q_given_P,"Given a major security breach at AWS, will the global market share of cloud infrastructure as a service (IaaS) decrease by more than 10% by 2030?","This question resolves as YES if, given that Amazon Web Services (AWS) experiences a major security breach by 2028, the global market share of cloud infrastructure as a service (IaaS) decreases by more than 10% by 2030, as reported by market research firms or industry reports.",0.29000000000000004,"[0.3, 0.25, 0.3, 0.3, 0.3]",0.2573881055125195,
iter4_h2_q0,4,The model overgeneralizes the impact of cybersecurity threats on the adoption of cloud computing,Cloud Computing,,P_and_Q,Will both AWS experience a major security breach by 2028 and the global market share of IaaS decrease by more than 10% by 2030?,"This question resolves as YES if both conditions are met: Amazon Web Services (AWS) experiences a major security breach by 2028 and the global market share of cloud infrastructure as a service (IaaS) decreases by more than 10% by 2030, as reported by AWS' official blog and market research firms or industry reports.",0.28,"[0.25, 0.3, 0.3, 0.3, 0.25]",0.2573881055125195,
iter4_h2_q1,4,The model overgeneralizes the impact of cybersecurity threats on the adoption of cloud computing,Cloud Computing,,P,Will Microsoft Azure achieve a security compliance certification for cloud services by 2029?,"This question resolves as YES if Microsoft Azure achieves a security compliance certification for cloud services by 2029, as reported by Microsoft Azure's official website or compliance reports.",0.85,"[0.85, 0.85, 0.85, 0.85, 0.85]",0.3459706608649021,
iter4_h2_q1,4,The model overgeneralizes the impact of cybersecurity threats on the adoption of cloud computing,Cloud Computing,,Q_given_P,"Given Azure's security compliance certification, will the number of enterprises adopting cloud-based services increase by more than 25% by 2031?","This question resolves as YES if, given that Microsoft Azure achieves a security compliance certification for cloud services by 2029, the number of enterprises adopting cloud-based services increases by more than 25% by 2031, as reported by market research firms or industry reports.",0.75,"[0.75, 0.75, 0.75, 0.75, 0.75]",0.3459706608649021,
iter4_h2_q1,4,The model overgeneralizes the impact of cybersecurity threats on the adoption of cloud computing,Cloud Computing,,P_and_Q,Will both Azure achieve a security compliance certification by 2029 and the number of enterprises adopting cloud-based services increase by more than 25% by 2031?,"This question resolves as YES if both conditions are met: Microsoft Azure achieves a security compliance certification for cloud services by 2029 and the number of enterprises adopting cloud-based services increases by more than 25% by 2031, as reported by Microsoft Azure's official website and market research firms or industry reports.",0.8399999999999999,"[0.85, 0.85, 0.85, 0.8, 0.85]",0.3459706608649021,
iter4_h3_q0,4,The model underestimates the impact of virtual and augmented reality on the gaming industry,Gaming,,P,Will Sony release a next-generation virtual reality (VR) headset by 2028?,"This question resolves as YES if Sony releases a next-generation virtual reality (VR) headset by 2028, as reported by Sony's official website or gaming news outlets.",0.78,"[0.75, 0.75, 0.75, 0.85, 0.8]",0.2611819020690924,
iter4_h3_q0,4,The model underestimates the impact of virtual and augmented reality on the gaming industry,Gaming,,Q_given_P,"Given the release of a next-generation VR headset, will the global market for VR gaming increase by more than 30% by 2030?","This question resolves as YES if, given that Sony releases a next-generation virtual reality (VR) headset by 2028, the global market for VR gaming increases by more than 30% by 2030, as reported by market research firms or industry reports.",0.75,"[0.75, 0.75, 0.75, 0.75, 0.75]",0.2611819020690924,
iter4_h3_q0,4,The model underestimates the impact of virtual and augmented reality on the gaming industry,Gaming,,P_and_Q,Will both Sony release a next-generation VR headset by 2028 and the global market for VR gaming increase by more than 30% by 2030?,"This question resolves as YES if both conditions are met: Sony releases a next-generation virtual reality (VR) headset by 2028 and the global market for VR gaming increases by more than 30% by 2030, as reported by Sony's official website and market research firms or industry reports.",0.75,"[0.75, 0.75, 0.75, 0.75, 0.75]",0.2611819020690924,
iter4_h3_q1,4,The model underestimates the impact of virtual and augmented reality on the gaming industry,Gaming,,P,Will Facebook invest more than $500 million in augmented reality (AR) research by 2029?,"This question resolves as YES if Facebook invests more than $500 million in augmented reality (AR) research by 2029, as reported by Facebook's official website or financial reports.",0.85,"[0.85, 0.85, 0.85, 0.85, 0.85]",0.2493349995331202,
iter4_h3_q1,4,The model underestimates the impact of virtual and augmented reality on the gaming industry,Gaming,,Q_given_P,"Given Facebook's investment in AR research, will the number of AR-based games released on mobile platforms increase by more than 40% by 2031?","This question resolves as YES if, given that Facebook invests more than $500 million in augmented reality (AR) research by 2029, the number of AR-based games released on mobile platforms increases by more than 40% by 2031, as reported by market research firms or industry reports.",0.75,"[0.75, 0.75, 0.75, 0.75, 0.75]",0.2493349995331202,
iter4_h3_q1,4,The model underestimates the impact of virtual and augmented reality on the gaming industry,Gaming,,P_and_Q,Will both Facebook invest more than $500 million in AR research by 2029 and the number of AR-based games increase by more than 40% by 2031?,"This question resolves as YES if both conditions are met: Facebook invests more than $500 million in augmented reality (AR) research by 2029 and the number of AR-based games released on mobile platforms increases by more than 40% by 2031, as reported by Facebook's official website and market research firms or industry reports.",0.79,"[0.75, 0.8, 0.8, 0.75, 0.85]",0.2493349995331202,
iter4_h4_q0,4,The model overgeneralizes the impact of electric vehicle adoption on the demand for lithium,Energy and Environment,,P,Will Tesla produce more than 1 million electric vehicles in 2028?,"This question resolves as YES if Tesla produces more than 1 million electric vehicles in 2028, as reported by Tesla's official website or financial reports.",0.85,"[0.85, 0.85, 0.85, 0.85, 0.85]",0.2840135864586627,
