eval_model_name,generator_model_name,re_eval_model_name,initial_log_path,adaptive_log_path,re_eval_log_path,use_cot,similarity_threshold,score_threshold,use_embeddings,filter_incorrect,adaptive_accuracy,adaptive_accuracy_judged,adaptive_scorer_name,re_eval_accuracy,re_eval_accuracy_judged,re_eval_scorer_name,judge_model_name,n_datapoints,max_attempts,passed_judge_count,adaptive_incorrect_count,re_eval_incorrect_count,novelty_results_file
together/meta-llama/Llama-3.3-70B-Instruct-Turbo,openai/o3-mini,openai/gpt-4o-mini,/home/davisrbr/Desktop/adaptive_evals/logs/initial_together_meta-llama_Llama-3.3-70B-Instruct-Turbo/2025-04-07T18-47-13+00-00_truthfulqa-initial_9dCfhVCBoZzfpW4uuqVfLH.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_together_meta-llama_Llama-3.3-70B-Instruct-Turbo__openai_o3-mini/2025-04-07T21-43-25+00-00_adaptive-truthfulqa-refactor_9PboJVoqH58WH4i69sTnLC.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_together_meta-llama_Llama-3.3-70B-Instruct-Turbo__openai_o3-mini/re_eval/openai_gpt-4o-mini/2025-04-07T22-42-37+00-00_re-evaluate-adaptive-truthfulqa_Vn8hZ4PV8NDSpKMH4pV5TJ.eval,False,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.2631578947368421,,choice,anthropic/claude-3-5-sonnet-latest,150,10,19,19,14,results_truthfulqa_nocot/novelty_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_o3-mini_20250407_224232.csv
together/meta-llama/Llama-3.3-70B-Instruct-Turbo,openai/o3-mini,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,/home/davisrbr/Desktop/adaptive_evals/logs/initial_together_meta-llama_Llama-3.3-70B-Instruct-Turbo/2025-04-07T18-47-13+00-00_truthfulqa-initial_9dCfhVCBoZzfpW4uuqVfLH.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_together_meta-llama_Llama-3.3-70B-Instruct-Turbo__openai_o3-mini/2025-04-07T21-43-25+00-00_adaptive-truthfulqa-refactor_9PboJVoqH58WH4i69sTnLC.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_together_meta-llama_Llama-3.3-70B-Instruct-Turbo__openai_o3-mini/re_eval/together_meta-llama_Llama-3.3-70B-Instruct-Turbo/2025-04-07T22-42-39+00-00_re-evaluate-adaptive-truthfulqa_XSynkpeHa7JgoPNofQfLE4.eval,False,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.15789473684210525,,choice,anthropic/claude-3-5-sonnet-latest,150,10,19,19,16,results_truthfulqa_nocot/novelty_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_o3-mini_20250407_224232.csv
together/meta-llama/Llama-3.3-70B-Instruct-Turbo,openai/o3-mini,openai/o3-mini,/home/davisrbr/Desktop/adaptive_evals/logs/initial_together_meta-llama_Llama-3.3-70B-Instruct-Turbo/2025-04-07T18-47-13+00-00_truthfulqa-initial_9dCfhVCBoZzfpW4uuqVfLH.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_together_meta-llama_Llama-3.3-70B-Instruct-Turbo__openai_o3-mini/2025-04-07T21-43-25+00-00_adaptive-truthfulqa-refactor_9PboJVoqH58WH4i69sTnLC.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_together_meta-llama_Llama-3.3-70B-Instruct-Turbo__openai_o3-mini/re_eval/openai_o3-mini/2025-04-07T22-42-41+00-00_re-evaluate-adaptive-truthfulqa_dTBikP5TJzVkxk6bpoMu3z.eval,False,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.47368421052631576,,choice,anthropic/claude-3-5-sonnet-latest,150,10,19,19,10,results_truthfulqa_nocot/novelty_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_o3-mini_20250407_224232.csv
together/meta-llama/Llama-3.3-70B-Instruct-Turbo,openai/o3-mini,anthropic/claude-3-5-sonnet-latest,/home/davisrbr/Desktop/adaptive_evals/logs/initial_together_meta-llama_Llama-3.3-70B-Instruct-Turbo/2025-04-07T18-47-13+00-00_truthfulqa-initial_9dCfhVCBoZzfpW4uuqVfLH.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_together_meta-llama_Llama-3.3-70B-Instruct-Turbo__openai_o3-mini/2025-04-07T21-43-25+00-00_adaptive-truthfulqa-refactor_9PboJVoqH58WH4i69sTnLC.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_together_meta-llama_Llama-3.3-70B-Instruct-Turbo__openai_o3-mini/re_eval/anthropic_claude-3-5-sonnet-latest/2025-04-07T22-42-50+00-00_re-evaluate-adaptive-truthfulqa_FWUU2C3Et3LiE2QJkmUBch.eval,False,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.6842105263157895,,choice,anthropic/claude-3-5-sonnet-latest,150,10,19,19,6,results_truthfulqa_nocot/novelty_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_o3-mini_20250407_224232.csv
openai/o3-mini,openai/gpt-4o,openai/gpt-4o,/home/davisrbr/Desktop/adaptive_evals/logs/initial_openai_o3-mini/2025-04-07T18-48-06+00-00_truthfulqa-initial_avtovWfXcYaZUgZc3th8nX.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_o3-mini__openai_gpt-4o/2025-04-07T22-42-53+00-00_adaptive-truthfulqa-refactor_brwFbD2SG5ybDK4SZhxdS6.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_o3-mini__openai_gpt-4o/re_eval/openai_gpt-4o/2025-04-07T23-00-34+00-00_re-evaluate-adaptive-truthfulqa_dgDgPTfvuqvVvJw5m67tn8.eval,False,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.4,,choice,anthropic/claude-3-5-sonnet-latest,150,10,65,65,39,results_truthfulqa_nocot/novelty_openai_o3-mini_openai_gpt-4o_20250407_230032.csv
openai/o3-mini,openai/gpt-4o,openai/gpt-4o-mini,/home/davisrbr/Desktop/adaptive_evals/logs/initial_openai_o3-mini/2025-04-07T18-48-06+00-00_truthfulqa-initial_avtovWfXcYaZUgZc3th8nX.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_o3-mini__openai_gpt-4o/2025-04-07T22-42-53+00-00_adaptive-truthfulqa-refactor_brwFbD2SG5ybDK4SZhxdS6.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_o3-mini__openai_gpt-4o/re_eval/openai_gpt-4o-mini/2025-04-07T23-00-37+00-00_re-evaluate-adaptive-truthfulqa_ngU93GWVuskkGkXQXnmVwq.eval,False,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.27692307692307694,,choice,anthropic/claude-3-5-sonnet-latest,150,10,65,65,47,results_truthfulqa_nocot/novelty_openai_o3-mini_openai_gpt-4o_20250407_230032.csv
openai/o3-mini,openai/gpt-4o,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,/home/davisrbr/Desktop/adaptive_evals/logs/initial_openai_o3-mini/2025-04-07T18-48-06+00-00_truthfulqa-initial_avtovWfXcYaZUgZc3th8nX.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_o3-mini__openai_gpt-4o/2025-04-07T22-42-53+00-00_adaptive-truthfulqa-refactor_brwFbD2SG5ybDK4SZhxdS6.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_o3-mini__openai_gpt-4o/re_eval/together_meta-llama_Llama-3.3-70B-Instruct-Turbo/2025-04-07T23-00-40+00-00_re-evaluate-adaptive-truthfulqa_LsjdMioVVficf8kYarLeVJ.eval,False,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.36923076923076925,,choice,anthropic/claude-3-5-sonnet-latest,150,10,65,65,41,results_truthfulqa_nocot/novelty_openai_o3-mini_openai_gpt-4o_20250407_230032.csv
openai/o3-mini,openai/gpt-4o,openai/o3-mini,/home/davisrbr/Desktop/adaptive_evals/logs/initial_openai_o3-mini/2025-04-07T18-48-06+00-00_truthfulqa-initial_avtovWfXcYaZUgZc3th8nX.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_o3-mini__openai_gpt-4o/2025-04-07T22-42-53+00-00_adaptive-truthfulqa-refactor_brwFbD2SG5ybDK4SZhxdS6.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_o3-mini__openai_gpt-4o/re_eval/openai_o3-mini/2025-04-07T23-00-41+00-00_re-evaluate-adaptive-truthfulqa_F6XczHWuAvgjfW8K7MoyWK.eval,False,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.27692307692307694,,choice,anthropic/claude-3-5-sonnet-latest,150,10,65,65,47,results_truthfulqa_nocot/novelty_openai_o3-mini_openai_gpt-4o_20250407_230032.csv
openai/o3-mini,openai/gpt-4o,anthropic/claude-3-5-sonnet-latest,/home/davisrbr/Desktop/adaptive_evals/logs/initial_openai_o3-mini/2025-04-07T18-48-06+00-00_truthfulqa-initial_avtovWfXcYaZUgZc3th8nX.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_o3-mini__openai_gpt-4o/2025-04-07T22-42-53+00-00_adaptive-truthfulqa-refactor_brwFbD2SG5ybDK4SZhxdS6.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_o3-mini__openai_gpt-4o/re_eval/anthropic_claude-3-5-sonnet-latest/2025-04-07T23-01-48+00-00_re-evaluate-adaptive-truthfulqa_QhYB7ZVLtxDo42vqXsiHWB.eval,False,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.49230769230769234,,choice,anthropic/claude-3-5-sonnet-latest,150,10,65,65,33,results_truthfulqa_nocot/novelty_openai_o3-mini_openai_gpt-4o_20250407_230032.csv
openai/o3-mini,openai/o3-mini,openai/gpt-4o,/home/davisrbr/Desktop/adaptive_evals/logs/initial_openai_o3-mini/2025-04-07T18-48-06+00-00_truthfulqa-initial_avtovWfXcYaZUgZc3th8nX.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_o3-mini__openai_o3-mini/2025-04-07T23-01-56+00-00_adaptive-truthfulqa-refactor_9nP4mq3GsKJ7AwLzqJxPZZ.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_o3-mini__openai_o3-mini/re_eval/openai_gpt-4o/2025-04-08T00-00-23+00-00_re-evaluate-adaptive-truthfulqa_baykFzWWjJgayZq94UwPWh.eval,False,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.5714285714285714,,choice,anthropic/claude-3-5-sonnet-latest,150,10,14,14,6,results_truthfulqa_nocot/novelty_openai_o3-mini_openai_o3-mini_20250408_000020.csv
openai/o3-mini,openai/o3-mini,openai/gpt-4o-mini,/home/davisrbr/Desktop/adaptive_evals/logs/initial_openai_o3-mini/2025-04-07T18-48-06+00-00_truthfulqa-initial_avtovWfXcYaZUgZc3th8nX.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_o3-mini__openai_o3-mini/2025-04-07T23-01-56+00-00_adaptive-truthfulqa-refactor_9nP4mq3GsKJ7AwLzqJxPZZ.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_o3-mini__openai_o3-mini/re_eval/openai_gpt-4o-mini/2025-04-08T00-00-25+00-00_re-evaluate-adaptive-truthfulqa_97r2Ti9kAwYFjvCdm8qE8a.eval,False,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.42857142857142855,,choice,anthropic/claude-3-5-sonnet-latest,150,10,14,14,8,results_truthfulqa_nocot/novelty_openai_o3-mini_openai_o3-mini_20250408_000020.csv
openai/o3-mini,openai/o3-mini,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,/home/davisrbr/Desktop/adaptive_evals/logs/initial_openai_o3-mini/2025-04-07T18-48-06+00-00_truthfulqa-initial_avtovWfXcYaZUgZc3th8nX.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_o3-mini__openai_o3-mini/2025-04-07T23-01-56+00-00_adaptive-truthfulqa-refactor_9nP4mq3GsKJ7AwLzqJxPZZ.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_o3-mini__openai_o3-mini/re_eval/together_meta-llama_Llama-3.3-70B-Instruct-Turbo/2025-04-08T00-00-28+00-00_re-evaluate-adaptive-truthfulqa_nonAyrg5Bn57gvQeAHZps2.eval,False,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.6428571428571429,,choice,anthropic/claude-3-5-sonnet-latest,150,10,14,14,5,results_truthfulqa_nocot/novelty_openai_o3-mini_openai_o3-mini_20250408_000020.csv
openai/o3-mini,openai/o3-mini,openai/o3-mini,/home/davisrbr/Desktop/adaptive_evals/logs/initial_openai_o3-mini/2025-04-07T18-48-06+00-00_truthfulqa-initial_avtovWfXcYaZUgZc3th8nX.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_o3-mini__openai_o3-mini/2025-04-07T23-01-56+00-00_adaptive-truthfulqa-refactor_9nP4mq3GsKJ7AwLzqJxPZZ.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_o3-mini__openai_o3-mini/re_eval/openai_o3-mini/2025-04-08T00-00-30+00-00_re-evaluate-adaptive-truthfulqa_cHHmcWQDVAafgzfXBYR6bc.eval,False,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.5,,choice,anthropic/claude-3-5-sonnet-latest,150,10,14,14,7,results_truthfulqa_nocot/novelty_openai_o3-mini_openai_o3-mini_20250408_000020.csv
openai/o3-mini,openai/o3-mini,anthropic/claude-3-5-sonnet-latest,/home/davisrbr/Desktop/adaptive_evals/logs/initial_openai_o3-mini/2025-04-07T18-48-06+00-00_truthfulqa-initial_avtovWfXcYaZUgZc3th8nX.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_o3-mini__openai_o3-mini/2025-04-07T23-01-56+00-00_adaptive-truthfulqa-refactor_9nP4mq3GsKJ7AwLzqJxPZZ.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_o3-mini__openai_o3-mini/re_eval/anthropic_claude-3-5-sonnet-latest/2025-04-08T00-00-41+00-00_re-evaluate-adaptive-truthfulqa_A6synbVFiSAnCo4BpD3uy2.eval,False,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.7142857142857143,,choice,anthropic/claude-3-5-sonnet-latest,150,10,14,14,4,results_truthfulqa_nocot/novelty_openai_o3-mini_openai_o3-mini_20250408_000020.csv
anthropic/claude-3-5-sonnet-latest,openai/o3-mini,openai/gpt-4o,/home/davisrbr/Desktop/adaptive_evals/logs/initial_anthropic_claude-3-5-sonnet-latest/2025-04-07T18-49-51+00-00_truthfulqa-initial_8g3upH8hupzNF4cKNiABJw.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_anthropic_claude-3-5-sonnet-latest__openai_o3-mini/2025-04-08T00-13-17+00-00_adaptive-truthfulqa-refactor_fP7vSjKzA6nVPGZwikK7co.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_anthropic_claude-3-5-sonnet-latest__openai_o3-mini/re_eval/openai_gpt-4o/2025-04-08T01-12-29+00-00_re-evaluate-adaptive-truthfulqa_KnWfezCQsHKRTynDcWBsH2.eval,False,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.631578947368421,,choice,anthropic/claude-3-5-sonnet-latest,150,10,19,19,7,results_truthfulqa_nocot/novelty_anthropic_claude-3-5-sonnet-latest_openai_o3-mini_20250408_011226.csv
anthropic/claude-3-5-sonnet-latest,openai/o3-mini,openai/gpt-4o-mini,/home/davisrbr/Desktop/adaptive_evals/logs/initial_anthropic_claude-3-5-sonnet-latest/2025-04-07T18-49-51+00-00_truthfulqa-initial_8g3upH8hupzNF4cKNiABJw.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_anthropic_claude-3-5-sonnet-latest__openai_o3-mini/2025-04-08T00-13-17+00-00_adaptive-truthfulqa-refactor_fP7vSjKzA6nVPGZwikK7co.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_anthropic_claude-3-5-sonnet-latest__openai_o3-mini/re_eval/openai_gpt-4o-mini/2025-04-08T01-12-31+00-00_re-evaluate-adaptive-truthfulqa_HRjoVJpDwwRMvrWcoVHVXz.eval,False,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.5263157894736842,,choice,anthropic/claude-3-5-sonnet-latest,150,10,19,19,9,results_truthfulqa_nocot/novelty_anthropic_claude-3-5-sonnet-latest_openai_o3-mini_20250408_011226.csv
anthropic/claude-3-5-sonnet-latest,openai/o3-mini,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,/home/davisrbr/Desktop/adaptive_evals/logs/initial_anthropic_claude-3-5-sonnet-latest/2025-04-07T18-49-51+00-00_truthfulqa-initial_8g3upH8hupzNF4cKNiABJw.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_anthropic_claude-3-5-sonnet-latest__openai_o3-mini/2025-04-08T00-13-17+00-00_adaptive-truthfulqa-refactor_fP7vSjKzA6nVPGZwikK7co.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_anthropic_claude-3-5-sonnet-latest__openai_o3-mini/re_eval/together_meta-llama_Llama-3.3-70B-Instruct-Turbo/2025-04-08T01-12-33+00-00_re-evaluate-adaptive-truthfulqa_aPTZDsw5SLPNJwyHKDWjeh.eval,False,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.3157894736842105,,choice,anthropic/claude-3-5-sonnet-latest,150,10,19,19,13,results_truthfulqa_nocot/novelty_anthropic_claude-3-5-sonnet-latest_openai_o3-mini_20250408_011226.csv
anthropic/claude-3-5-sonnet-latest,openai/o3-mini,openai/o3-mini,/home/davisrbr/Desktop/adaptive_evals/logs/initial_anthropic_claude-3-5-sonnet-latest/2025-04-07T18-49-51+00-00_truthfulqa-initial_8g3upH8hupzNF4cKNiABJw.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_anthropic_claude-3-5-sonnet-latest__openai_o3-mini/2025-04-08T00-13-17+00-00_adaptive-truthfulqa-refactor_fP7vSjKzA6nVPGZwikK7co.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_anthropic_claude-3-5-sonnet-latest__openai_o3-mini/re_eval/openai_o3-mini/2025-04-08T01-12-35+00-00_re-evaluate-adaptive-truthfulqa_haQy4spAADmosdMyVsyyLv.eval,False,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.6842105263157895,,choice,anthropic/claude-3-5-sonnet-latest,150,10,19,19,6,results_truthfulqa_nocot/novelty_anthropic_claude-3-5-sonnet-latest_openai_o3-mini_20250408_011226.csv
anthropic/claude-3-5-sonnet-latest,openai/o3-mini,anthropic/claude-3-5-sonnet-latest,/home/davisrbr/Desktop/adaptive_evals/logs/initial_anthropic_claude-3-5-sonnet-latest/2025-04-07T18-49-51+00-00_truthfulqa-initial_8g3upH8hupzNF4cKNiABJw.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_anthropic_claude-3-5-sonnet-latest__openai_o3-mini/2025-04-08T00-13-17+00-00_adaptive-truthfulqa-refactor_fP7vSjKzA6nVPGZwikK7co.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_anthropic_claude-3-5-sonnet-latest__openai_o3-mini/re_eval/anthropic_claude-3-5-sonnet-latest/2025-04-08T01-12-46+00-00_re-evaluate-adaptive-truthfulqa_QGjP3DbkDCx4DQSwe7d83s.eval,False,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.42105263157894735,,choice,anthropic/claude-3-5-sonnet-latest,150,10,19,19,11,results_truthfulqa_nocot/novelty_anthropic_claude-3-5-sonnet-latest_openai_o3-mini_20250408_011226.csv
