eval_model_name,generator_model_name,re_eval_model_name,initial_log_path,adaptive_log_path,re_eval_log_path,use_cot,similarity_threshold,score_threshold,use_embeddings,filter_incorrect,adaptive_accuracy,adaptive_accuracy_judged,adaptive_scorer_name,re_eval_accuracy,re_eval_accuracy_judged,re_eval_scorer_name,judge_model_name,n_datapoints,max_attempts,passed_judge_count,adaptive_incorrect_count,re_eval_incorrect_count,novelty_results_file
together/meta-llama/Llama-3.3-70B-Instruct-Turbo,openai/o3-mini,openai/gpt-4o-mini,/home/davisrbr/Desktop/adaptive_evals/logs/initial_together_meta-llama_Llama-3.3-70B-Instruct-Turbo/2025-04-04T22-04-23+00-00_truthfulqa-initial_2hrNG7GH9syty9K5dN9tRN.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_together_meta-llama_Llama-3.3-70B-Instruct-Turbo__openai_o3-mini/2025-04-05T16-54-36+00-00_adaptive-truthfulqa-refactor_YgGcsdpx2RjaqZw5kQiqD5.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_together_meta-llama_Llama-3.3-70B-Instruct-Turbo__openai_o3-mini/re_eval/openai_gpt-4o-mini/2025-04-05T17-41-08+00-00_re-evaluate-adaptive-truthfulqa_gNtrboALBhxWNgPfGestpZ.eval,True,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.3333333333333333,,choice,anthropic/claude-3-5-sonnet-latest,150,10,15,15,10,results_truthfulqa/novelty_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_o3-mini_20250405_174052.csv
together/meta-llama/Llama-3.3-70B-Instruct-Turbo,openai/o3-mini,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,/home/davisrbr/Desktop/adaptive_evals/logs/initial_together_meta-llama_Llama-3.3-70B-Instruct-Turbo/2025-04-04T22-04-23+00-00_truthfulqa-initial_2hrNG7GH9syty9K5dN9tRN.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_together_meta-llama_Llama-3.3-70B-Instruct-Turbo__openai_o3-mini/2025-04-05T16-54-36+00-00_adaptive-truthfulqa-refactor_YgGcsdpx2RjaqZw5kQiqD5.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_together_meta-llama_Llama-3.3-70B-Instruct-Turbo__openai_o3-mini/re_eval/together_meta-llama_Llama-3.3-70B-Instruct-Turbo/2025-04-05T17-41-16+00-00_re-evaluate-adaptive-truthfulqa_BrrQPzbNHSD8sf5B7W7CGQ.eval,True,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.26666666666666666,,choice,anthropic/claude-3-5-sonnet-latest,150,10,15,15,11,results_truthfulqa/novelty_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_o3-mini_20250405_174052.csv
together/meta-llama/Llama-3.3-70B-Instruct-Turbo,openai/o3-mini,openai/o3-mini,/home/davisrbr/Desktop/adaptive_evals/logs/initial_together_meta-llama_Llama-3.3-70B-Instruct-Turbo/2025-04-04T22-04-23+00-00_truthfulqa-initial_2hrNG7GH9syty9K5dN9tRN.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_together_meta-llama_Llama-3.3-70B-Instruct-Turbo__openai_o3-mini/2025-04-05T16-54-36+00-00_adaptive-truthfulqa-refactor_YgGcsdpx2RjaqZw5kQiqD5.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_together_meta-llama_Llama-3.3-70B-Instruct-Turbo__openai_o3-mini/re_eval/openai_o3-mini/2025-04-05T17-41-23+00-00_re-evaluate-adaptive-truthfulqa_KCxzCZGzcydsaKX3bg7MXW.eval,True,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.6666666666666666,,choice,anthropic/claude-3-5-sonnet-latest,150,10,15,15,5,results_truthfulqa/novelty_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_o3-mini_20250405_174052.csv
together/meta-llama/Llama-3.3-70B-Instruct-Turbo,openai/o3-mini,anthropic/claude-3-5-sonnet-latest,/home/davisrbr/Desktop/adaptive_evals/logs/initial_together_meta-llama_Llama-3.3-70B-Instruct-Turbo/2025-04-04T22-04-23+00-00_truthfulqa-initial_2hrNG7GH9syty9K5dN9tRN.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_together_meta-llama_Llama-3.3-70B-Instruct-Turbo__openai_o3-mini/2025-04-05T16-54-36+00-00_adaptive-truthfulqa-refactor_YgGcsdpx2RjaqZw5kQiqD5.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_together_meta-llama_Llama-3.3-70B-Instruct-Turbo__openai_o3-mini/re_eval/anthropic_claude-3-5-sonnet-latest/2025-04-05T17-41-47+00-00_re-evaluate-adaptive-truthfulqa_PxFu7nvQcfZTQdzPCtA8ms.eval,True,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.6,,choice,anthropic/claude-3-5-sonnet-latest,150,10,15,15,6,results_truthfulqa/novelty_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_o3-mini_20250405_174052.csv
openai/o3-mini,openai/o3-mini,openai/gpt-4o,/home/davisrbr/Desktop/adaptive_evals/logs/initial_openai_o3-mini/2025-04-04T22-05-46+00-00_truthfulqa-initial_N9K6sazeeJnF6gtMhxhC9i.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_o3-mini__openai_o3-mini/2025-04-05T17-50-28+00-00_adaptive-truthfulqa-refactor_d2XZ2SnFUSpBX73J2LTh7H.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_o3-mini__openai_o3-mini/re_eval/openai_gpt-4o/2025-04-05T18-39-12+00-00_re-evaluate-adaptive-truthfulqa_f5sCf8roSDKhPSurbbNDBP.eval,True,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.4166666666666667,,choice,anthropic/claude-3-5-sonnet-latest,150,10,12,12,7,results_truthfulqa/novelty_openai_o3-mini_openai_o3-mini_20250405_183909.csv
openai/o3-mini,openai/o3-mini,openai/gpt-4o-mini,/home/davisrbr/Desktop/adaptive_evals/logs/initial_openai_o3-mini/2025-04-04T22-05-46+00-00_truthfulqa-initial_N9K6sazeeJnF6gtMhxhC9i.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_o3-mini__openai_o3-mini/2025-04-05T17-50-28+00-00_adaptive-truthfulqa-refactor_d2XZ2SnFUSpBX73J2LTh7H.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_o3-mini__openai_o3-mini/re_eval/openai_gpt-4o-mini/2025-04-05T18-39-17+00-00_re-evaluate-adaptive-truthfulqa_PYUavqqbxKxShttRX3ANk6.eval,True,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.3333333333333333,,choice,anthropic/claude-3-5-sonnet-latest,150,10,12,12,8,results_truthfulqa/novelty_openai_o3-mini_openai_o3-mini_20250405_183909.csv
openai/o3-mini,openai/o3-mini,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,/home/davisrbr/Desktop/adaptive_evals/logs/initial_openai_o3-mini/2025-04-04T22-05-46+00-00_truthfulqa-initial_N9K6sazeeJnF6gtMhxhC9i.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_o3-mini__openai_o3-mini/2025-04-05T17-50-28+00-00_adaptive-truthfulqa-refactor_d2XZ2SnFUSpBX73J2LTh7H.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_o3-mini__openai_o3-mini/re_eval/together_meta-llama_Llama-3.3-70B-Instruct-Turbo/2025-04-05T18-39-25+00-00_re-evaluate-adaptive-truthfulqa_CsrWj5CSMPwG3HnL3Fnckt.eval,True,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.4166666666666667,,choice,anthropic/claude-3-5-sonnet-latest,150,10,12,12,7,results_truthfulqa/novelty_openai_o3-mini_openai_o3-mini_20250405_183909.csv
openai/o3-mini,openai/o3-mini,openai/o3-mini,/home/davisrbr/Desktop/adaptive_evals/logs/initial_openai_o3-mini/2025-04-04T22-05-46+00-00_truthfulqa-initial_N9K6sazeeJnF6gtMhxhC9i.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_o3-mini__openai_o3-mini/2025-04-05T17-50-28+00-00_adaptive-truthfulqa-refactor_d2XZ2SnFUSpBX73J2LTh7H.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_o3-mini__openai_o3-mini/re_eval/openai_o3-mini/2025-04-05T18-39-30+00-00_re-evaluate-adaptive-truthfulqa_FKFLYbJYBPpxkDuoDbAeZQ.eval,True,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.5,,choice,anthropic/claude-3-5-sonnet-latest,150,10,12,12,6,results_truthfulqa/novelty_openai_o3-mini_openai_o3-mini_20250405_183909.csv
openai/o3-mini,openai/o3-mini,anthropic/claude-3-5-sonnet-latest,/home/davisrbr/Desktop/adaptive_evals/logs/initial_openai_o3-mini/2025-04-04T22-05-46+00-00_truthfulqa-initial_N9K6sazeeJnF6gtMhxhC9i.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_o3-mini__openai_o3-mini/2025-04-05T17-50-28+00-00_adaptive-truthfulqa-refactor_d2XZ2SnFUSpBX73J2LTh7H.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_o3-mini__openai_o3-mini/re_eval/anthropic_claude-3-5-sonnet-latest/2025-04-05T18-39-46+00-00_re-evaluate-adaptive-truthfulqa_43qgwXRJizpJwf39FTiiuJ.eval,True,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.5833333333333334,,choice,anthropic/claude-3-5-sonnet-latest,150,10,12,12,5,results_truthfulqa/novelty_openai_o3-mini_openai_o3-mini_20250405_183909.csv
anthropic/claude-3-5-sonnet-latest,openai/gpt-4o,openai/gpt-4o,/home/davisrbr/Desktop/adaptive_evals/logs/initial_anthropic_claude-3-5-sonnet-latest/2025-04-04T22-08-19+00-00_truthfulqa-initial_FFnPpycPXji5i5ab3EMMhB.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_anthropic_claude-3-5-sonnet-latest__openai_gpt-4o/2025-04-05T18-39-54+00-00_adaptive-truthfulqa-refactor_BYYXbYiSsJHDxpABziWih4.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_anthropic_claude-3-5-sonnet-latest__openai_gpt-4o/re_eval/openai_gpt-4o/2025-04-05T18-54-18+00-00_re-evaluate-adaptive-truthfulqa_Raaq72kFZsmt3LwjKvUbj8.eval,True,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.20408163265306123,,choice,anthropic/claude-3-5-sonnet-latest,150,10,49,49,39,results_truthfulqa/novelty_anthropic_claude-3-5-sonnet-latest_openai_gpt-4o_20250405_185416.csv
anthropic/claude-3-5-sonnet-latest,openai/gpt-4o,openai/gpt-4o-mini,/home/davisrbr/Desktop/adaptive_evals/logs/initial_anthropic_claude-3-5-sonnet-latest/2025-04-04T22-08-19+00-00_truthfulqa-initial_FFnPpycPXji5i5ab3EMMhB.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_anthropic_claude-3-5-sonnet-latest__openai_gpt-4o/2025-04-05T18-39-54+00-00_adaptive-truthfulqa-refactor_BYYXbYiSsJHDxpABziWih4.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_anthropic_claude-3-5-sonnet-latest__openai_gpt-4o/re_eval/openai_gpt-4o-mini/2025-04-05T18-54-27+00-00_re-evaluate-adaptive-truthfulqa_kvYq3HzGjc6ivMHmp7dmGG.eval,True,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.22448979591836735,,choice,anthropic/claude-3-5-sonnet-latest,150,10,49,49,38,results_truthfulqa/novelty_anthropic_claude-3-5-sonnet-latest_openai_gpt-4o_20250405_185416.csv
anthropic/claude-3-5-sonnet-latest,openai/gpt-4o,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,/home/davisrbr/Desktop/adaptive_evals/logs/initial_anthropic_claude-3-5-sonnet-latest/2025-04-04T22-08-19+00-00_truthfulqa-initial_FFnPpycPXji5i5ab3EMMhB.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_anthropic_claude-3-5-sonnet-latest__openai_gpt-4o/2025-04-05T18-39-54+00-00_adaptive-truthfulqa-refactor_BYYXbYiSsJHDxpABziWih4.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_anthropic_claude-3-5-sonnet-latest__openai_gpt-4o/re_eval/together_meta-llama_Llama-3.3-70B-Instruct-Turbo/2025-04-05T18-54-37+00-00_re-evaluate-adaptive-truthfulqa_4tLphshrherYgLiXPzLhTX.eval,True,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.24489795918367346,,choice,anthropic/claude-3-5-sonnet-latest,150,10,49,49,37,results_truthfulqa/novelty_anthropic_claude-3-5-sonnet-latest_openai_gpt-4o_20250405_185416.csv
anthropic/claude-3-5-sonnet-latest,openai/gpt-4o,openai/o3-mini,/home/davisrbr/Desktop/adaptive_evals/logs/initial_anthropic_claude-3-5-sonnet-latest/2025-04-04T22-08-19+00-00_truthfulqa-initial_FFnPpycPXji5i5ab3EMMhB.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_anthropic_claude-3-5-sonnet-latest__openai_gpt-4o/2025-04-05T18-39-54+00-00_adaptive-truthfulqa-refactor_BYYXbYiSsJHDxpABziWih4.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_anthropic_claude-3-5-sonnet-latest__openai_gpt-4o/re_eval/openai_o3-mini/2025-04-05T18-54-43+00-00_re-evaluate-adaptive-truthfulqa_kQnnjGbp8pNHJyYs7hWhes.eval,True,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.2857142857142857,,choice,anthropic/claude-3-5-sonnet-latest,150,10,49,49,35,results_truthfulqa/novelty_anthropic_claude-3-5-sonnet-latest_openai_gpt-4o_20250405_185416.csv
anthropic/claude-3-5-sonnet-latest,openai/gpt-4o,anthropic/claude-3-5-sonnet-latest,/home/davisrbr/Desktop/adaptive_evals/logs/initial_anthropic_claude-3-5-sonnet-latest/2025-04-04T22-08-19+00-00_truthfulqa-initial_FFnPpycPXji5i5ab3EMMhB.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_anthropic_claude-3-5-sonnet-latest__openai_gpt-4o/2025-04-05T18-39-54+00-00_adaptive-truthfulqa-refactor_BYYXbYiSsJHDxpABziWih4.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_anthropic_claude-3-5-sonnet-latest__openai_gpt-4o/re_eval/anthropic_claude-3-5-sonnet-latest/2025-04-05T18-55-03+00-00_re-evaluate-adaptive-truthfulqa_fXUwufACvm7Rw5HoevVLvS.eval,True,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.2653061224489796,,choice,anthropic/claude-3-5-sonnet-latest,150,10,49,49,36,results_truthfulqa/novelty_anthropic_claude-3-5-sonnet-latest_openai_gpt-4o_20250405_185416.csv
anthropic/claude-3-5-sonnet-latest,openai/o3-mini,openai/gpt-4o,/home/davisrbr/Desktop/adaptive_evals/logs/initial_anthropic_claude-3-5-sonnet-latest/2025-04-04T22-08-19+00-00_truthfulqa-initial_FFnPpycPXji5i5ab3EMMhB.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_anthropic_claude-3-5-sonnet-latest__openai_o3-mini/2025-04-05T18-55-20+00-00_adaptive-truthfulqa-refactor_ESo7TuV6dfDCrJBxFv9QsB.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_anthropic_claude-3-5-sonnet-latest__openai_o3-mini/re_eval/openai_gpt-4o/2025-04-05T19-42-59+00-00_re-evaluate-adaptive-truthfulqa_kDve33uRNSDRAeDYnC9LeA.eval,True,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.42857142857142855,,choice,anthropic/claude-3-5-sonnet-latest,150,10,14,14,8,results_truthfulqa/novelty_anthropic_claude-3-5-sonnet-latest_openai_o3-mini_20250405_194256.csv
anthropic/claude-3-5-sonnet-latest,openai/o3-mini,openai/gpt-4o-mini,/home/davisrbr/Desktop/adaptive_evals/logs/initial_anthropic_claude-3-5-sonnet-latest/2025-04-04T22-08-19+00-00_truthfulqa-initial_FFnPpycPXji5i5ab3EMMhB.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_anthropic_claude-3-5-sonnet-latest__openai_o3-mini/2025-04-05T18-55-20+00-00_adaptive-truthfulqa-refactor_ESo7TuV6dfDCrJBxFv9QsB.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_anthropic_claude-3-5-sonnet-latest__openai_o3-mini/re_eval/openai_gpt-4o-mini/2025-04-05T19-43-08+00-00_re-evaluate-adaptive-truthfulqa_C38rKUsM9pkGPz2iUYcEaa.eval,True,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.21428571428571427,,choice,anthropic/claude-3-5-sonnet-latest,150,10,14,14,11,results_truthfulqa/novelty_anthropic_claude-3-5-sonnet-latest_openai_o3-mini_20250405_194256.csv
anthropic/claude-3-5-sonnet-latest,openai/o3-mini,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,/home/davisrbr/Desktop/adaptive_evals/logs/initial_anthropic_claude-3-5-sonnet-latest/2025-04-04T22-08-19+00-00_truthfulqa-initial_FFnPpycPXji5i5ab3EMMhB.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_anthropic_claude-3-5-sonnet-latest__openai_o3-mini/2025-04-05T18-55-20+00-00_adaptive-truthfulqa-refactor_ESo7TuV6dfDCrJBxFv9QsB.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_anthropic_claude-3-5-sonnet-latest__openai_o3-mini/re_eval/together_meta-llama_Llama-3.3-70B-Instruct-Turbo/2025-04-05T19-43-20+00-00_re-evaluate-adaptive-truthfulqa_oUVwZ73CEo6ePnwcjqutjJ.eval,True,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.35714285714285715,,choice,anthropic/claude-3-5-sonnet-latest,150,10,14,14,9,results_truthfulqa/novelty_anthropic_claude-3-5-sonnet-latest_openai_o3-mini_20250405_194256.csv
anthropic/claude-3-5-sonnet-latest,openai/o3-mini,openai/o3-mini,/home/davisrbr/Desktop/adaptive_evals/logs/initial_anthropic_claude-3-5-sonnet-latest/2025-04-04T22-08-19+00-00_truthfulqa-initial_FFnPpycPXji5i5ab3EMMhB.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_anthropic_claude-3-5-sonnet-latest__openai_o3-mini/2025-04-05T18-55-20+00-00_adaptive-truthfulqa-refactor_ESo7TuV6dfDCrJBxFv9QsB.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_anthropic_claude-3-5-sonnet-latest__openai_o3-mini/re_eval/openai_o3-mini/2025-04-05T19-43-25+00-00_re-evaluate-adaptive-truthfulqa_NXWG3ZPxVLnR6J6qRjM9pW.eval,True,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.5,,choice,anthropic/claude-3-5-sonnet-latest,150,10,14,14,7,results_truthfulqa/novelty_anthropic_claude-3-5-sonnet-latest_openai_o3-mini_20250405_194256.csv
anthropic/claude-3-5-sonnet-latest,openai/o3-mini,anthropic/claude-3-5-sonnet-latest,/home/davisrbr/Desktop/adaptive_evals/logs/initial_anthropic_claude-3-5-sonnet-latest/2025-04-04T22-08-19+00-00_truthfulqa-initial_FFnPpycPXji5i5ab3EMMhB.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_anthropic_claude-3-5-sonnet-latest__openai_o3-mini/2025-04-05T18-55-20+00-00_adaptive-truthfulqa-refactor_ESo7TuV6dfDCrJBxFv9QsB.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_anthropic_claude-3-5-sonnet-latest__openai_o3-mini/re_eval/anthropic_claude-3-5-sonnet-latest/2025-04-05T19-43-34+00-00_re-evaluate-adaptive-truthfulqa_VRNoVkzEfgQDMVioCEas8h.eval,True,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.2857142857142857,,choice,anthropic/claude-3-5-sonnet-latest,150,10,14,14,10,results_truthfulqa/novelty_anthropic_claude-3-5-sonnet-latest_openai_o3-mini_20250405_194256.csv
