question_triple_id,iteration,hypothesis,topic,reasoning_flaw,question_type,question_title,question_body,avg_forecast,individual_forecasts,consistency_score
iter1_h4_q2,1,"The model underestimates the impact of quantum computing on the development of artificial general intelligence (AGI) in the field of natural language processing, particularly in the context of language translation",AI and Computing,Quantum computing underestimation,Q_given_P,"Given Alibaba's development of a quantum computer, will the development of AGI in natural language processing accelerate by 25% in the next 2 years?","This question resolves as YES if, given Alibaba's development of a quantum computer capable of performing complex calculations, the development of AGI in natural language processing accelerates by 25% in the next 2 years, as reported by research papers published in top-tier AI conferences like NeurIPS or ICLR, or other credible sources like Caixin. Resolution criteria: Research papers published in top-tier AI conferences, or official reports from Alibaba, Caixin, or other reputable sources. Resolution date: December 31, 2037.",0.36,"[0.22, 0.42, 0.42, 0.32, 0.42]",0.3438229909690634
iter1_h4_q2,1,"The model underestimates the impact of quantum computing on the development of artificial general intelligence (AGI) in the field of natural language processing, particularly in the context of language translation",AI and Computing,Quantum computing underestimation,P_and_Q,Will Alibaba develop a quantum computer capable of performing complex calculations by 2035 and the development of AGI in natural language processing accelerate by 25% in the next 2 years?,"This question resolves as YES if both conditions are met: Alibaba develops a quantum computer capable of performing complex calculations by 2035, and the development of AGI in natural language processing accelerates by 25% in the next 2 years, as reported by Alibaba's official blog, research papers published in top-tier AI conferences, or other credible sources like Alizila or Caixin. Resolution criteria: Official reports from Alibaba, research papers published in top-tier AI conferences, Alizila, Caixin, or other reputable sources. Resolution date: December 31, 2037.",0.44000000000000006,"[0.42, 0.42, 0.42, 0.32, 0.62]",0.3438229909690634
iter2_h0_q0,2,"The model underestimates the impact of climate change on the global food supply, particularly in the context of wheat production",Agriculture and Climate Change,,P,Will the global wheat yield decrease by more than 10% in 2027 due to climate change?,"This question resolves as YES if the global wheat yield decreases by more than 10% in 2027 due to climate change, as reported by the Food and Agriculture Organization (FAO) of the United Nations or other credible sources like the International Wheat Council. Resolution criteria: Official reports from the FAO, International Wheat Council, or other reputable agricultural organizations. Resolution date: December 31, 2027.",0.186,"[0.23, 0.23, 0.12, 0.12, 0.23]",0.08039815643324329
iter2_h0_q0,2,"The model underestimates the impact of climate change on the global food supply, particularly in the context of wheat production",Agriculture and Climate Change,,Q_given_P,"Given the decrease in global wheat yield, will the price of wheat increase by more than 15% in 2028?","This question resolves as YES if, given the decrease in global wheat yield, the price of wheat increases by more than 15% in 2028, as reported by the FAO or other credible sources like Bloomberg. Resolution criteria: Official reports from the FAO, Bloomberg, or other reputable financial news outlets. Resolution date: December 31, 2028.",0.616,"[0.62, 0.62, 0.62, 0.62, 0.6]",0.08039815643324329
iter2_h0_q0,2,"The model underestimates the impact of climate change on the global food supply, particularly in the context of wheat production",Agriculture and Climate Change,,P_and_Q,Will the global wheat yield decrease by more than 10% in 2027 and the price of wheat increase by more than 15% in 2028?,"This question resolves as YES if both conditions are met: the global wheat yield decreases by more than 10% in 2027 due to climate change, and the price of wheat increases by more than 15% in 2028, as reported by the FAO, Bloomberg, or other reputable sources. Resolution criteria: Official reports from the FAO, Bloomberg, or other reputable sources. Resolution date: December 31, 2028.",0.15,"[0.06, 0.11, 0.12, 0.23, 0.23]",0.08039815643324329
iter2_h0_q1,2,"The model underestimates the impact of climate change on the global food supply, particularly in the context of wheat production",Climate Change and Food Security,,P,Will the number of countries experiencing food insecurity due to climate change increase by more than 20% in 2029?,"This question resolves as YES if the number of countries experiencing food insecurity due to climate change increases by more than 20% in 2029, as reported by the FAO or other credible sources like the World Bank. Resolution criteria: Official reports from the FAO, World Bank, or other reputable international organizations. Resolution date: December 31, 2029.",0.64,"[0.62, 0.62, 0.72, 0.62, 0.62]",0.031177838638139665
iter2_h0_q1,2,"The model underestimates the impact of climate change on the global food supply, particularly in the context of wheat production",Climate Change and Food Security,,Q_given_P,"Given the increase in food insecurity, will the global investment in climate-resilient agriculture increase by more than 25% in 2030?","This question resolves as YES if, given the increase in food insecurity, the global investment in climate-resilient agriculture increases by more than 25% in 2030, as reported by the FAO or other credible sources like the International Fund for Agricultural Development (IFAD). Resolution criteria: Official reports from the FAO, IFAD, or other reputable agricultural organizations. Resolution date: December 31, 2030.",0.6759999999999999,"[0.62, 0.72, 0.6, 0.72, 0.72]",0.031177838638139665
iter2_h0_q1,2,"The model underestimates the impact of climate change on the global food supply, particularly in the context of wheat production",Climate Change and Food Security,,P_and_Q,Will the number of countries experiencing food insecurity due to climate change increase by more than 20% in 2029 and the global investment in climate-resilient agriculture increase by more than 25% in 2030?,"This question resolves as YES if both conditions are met: the number of countries experiencing food insecurity due to climate change increases by more than 20% in 2029, and the global investment in climate-resilient agriculture increases by more than 25% in 2030, as reported by the FAO, IFAD, or other reputable sources. Resolution criteria: Official reports from the FAO, IFAD, or other reputable sources. Resolution date: December 31, 2030.",0.41200000000000003,"[0.42, 0.42, 0.42, 0.38, 0.42]",0.031177838638139665
iter2_h1_q0,2,"The model overestimates the impact of technological advancements on the development of renewable energy, particularly in the context of solar power",Renewable Energy and Technology,,P,Will the cost of solar panels decrease by more than 15% in 2028 due to technological advancements?,"This question resolves as YES if the cost of solar panels decreases by more than 15% in 2028 due to technological advancements, as reported by the National Renewable Energy Laboratory (NREL) or other credible sources like the International Energy Agency (IEA). Resolution criteria: Official reports from NREL, IEA, or other reputable energy organizations. Resolution date: December 31, 2028.",0.6759999999999999,"[0.62, 0.72, 0.72, 0.6, 0.72]",0.2152064328358936
iter2_h1_q0,2,"The model overestimates the impact of technological advancements on the development of renewable energy, particularly in the context of solar power",Renewable Energy and Technology,,Q_given_P,"Given the decrease in solar panel costs, will the global solar energy capacity increase by more than 20% in 2029?","This question resolves as YES if, given the decrease in solar panel costs, the global solar energy capacity increases by more than 20% in 2029, as reported by the IEA or other credible sources like the Solar Energy Industries Association (SEIA). Resolution criteria: Official reports from the IEA, SEIA, or other reputable energy organizations. Resolution date: December 31, 2029.",0.806,"[0.82, 0.85, 0.82, 0.72, 0.82]",0.2152064328358936
iter2_h1_q0,2,"The model overestimates the impact of technological advancements on the development of renewable energy, particularly in the context of solar power",Renewable Energy and Technology,,P_and_Q,Will the cost of solar panels decrease by more than 15% in 2028 and the global solar energy capacity increase by more than 20% in 2029?,"This question resolves as YES if both conditions are met: the cost of solar panels decreases by more than 15% in 2028 due to technological advancements, and the global solar energy capacity increases by more than 20% in 2029, as reported by NREL, IEA, SEIA, or other reputable sources. Resolution criteria: Official reports from NREL, IEA, SEIA, or other reputable sources. Resolution date: December 31, 2029.",0.6859999999999999,"[0.62, 0.72, 0.65, 0.72, 0.72]",0.2152064328358936
iter2_h1_q1,2,"The model overestimates the impact of technological advancements on the development of renewable energy, particularly in the context of solar power",Energy and Technology,,P,Will the number of countries with solar energy as their primary source of electricity increase by more than 30% in 2030?,"This question resolves as YES if the number of countries with solar energy as their primary source of electricity increases by more than 30% in 2030, as reported by the IEA or other credible sources like the World Energy Council (WEC). Resolution criteria: Official reports from the IEA, WEC, or other reputable energy organizations. Resolution date: December 31, 2030.",0.386,"[0.25, 0.62, 0.22, 0.42, 0.42]",0.10246810396104719
iter2_h1_q1,2,"The model overestimates the impact of technological advancements on the development of renewable energy, particularly in the context of solar power",Energy and Technology,,Q_given_P,"Given the increase in solar energy adoption, will the global carbon emissions from energy production decrease by more than 10% in 2031?","This question resolves as YES if, given the increase in solar energy adoption, the global carbon emissions from energy production decrease by more than 10% in 2031, as reported by the IEA or other credible sources like the United Nations Environment Programme (UNEP). Resolution criteria: Official reports from the IEA, UNEP, or other reputable environmental organizations. Resolution date: December 31, 2031.",0.628,"[0.62, 0.65, 0.6, 0.62, 0.65]",0.10246810396104719
iter2_h1_q1,2,"The model overestimates the impact of technological advancements on the development of renewable energy, particularly in the context of solar power",Energy and Technology,,P_and_Q,Will the number of countries with solar energy as their primary source of electricity increase by more than 30% in 2030 and the global carbon emissions from energy production decrease by more than 10% in 2031?,"This question resolves as YES if both conditions are met: the number of countries with solar energy as their primary source of electricity increases by more than 30% in 2030, and the global carbon emissions from energy production decrease by more than 10% in 2031, as reported by the IEA, UNEP, or other reputable sources. Resolution criteria: Official reports from the IEA, UNEP, or other reputable sources. Resolution date: December 31, 2031.",0.188,"[0.12, 0.09, 0.23, 0.08, 0.42]",0.10246810396104719
iter2_h2_q0,2,"The model underestimates the impact of economic sanctions on international trade, particularly in the context of the Russia-Ukraine conflict",International Trade and Economic Sanctions,,P,Will the value of Russian exports to the European Union decrease by more than 25% in 2028 due to economic sanctions?,"This question resolves as YES if the value of Russian exports to the European Union decreases by more than 25% in 2028 due to economic sanctions, as reported by the European Union's statistical office (Eurostat) or other credible sources like the Russian Federal Customs Service. Resolution criteria: Official reports from Eurostat, Russian Federal Customs Service, or other reputable trade organizations. Resolution date: December 31, 2028.",0.72,"[0.72, 0.72, 0.72, 0.72, 0.72]",0.30515241491781653
iter2_h2_q0,2,"The model underestimates the impact of economic sanctions on international trade, particularly in the context of the Russia-Ukraine conflict",International Trade and Economic Sanctions,,Q_given_P,"Given the decrease in Russian exports, will the value of Ukrainian exports to the European Union increase by more than 15% in 2029?","This question resolves as YES if, given the decrease in Russian exports, the value of Ukrainian exports to the European Union increases by more than 15% in 2029, as reported by Eurostat or other credible sources like the Ukrainian State Statistics Service. Resolution criteria: Official reports from Eurostat, Ukrainian State Statistics Service, or other reputable trade organizations. Resolution date: December 31, 2029.",0.64,"[0.62, 0.62, 0.62, 0.62, 0.72]",0.30515241491781653
iter2_h2_q0,2,"The model underestimates the impact of economic sanctions on international trade, particularly in the context of the Russia-Ukraine conflict",International Trade and Economic Sanctions,,P_and_Q,Will the value of Russian exports to the European Union decrease by more than 25% in 2028 and the value of Ukrainian exports to the European Union increase by more than 15% in 2029?,"This question resolves as YES if both conditions are met: the value of Russian exports to the European Union decreases by more than 25% in 2028 due to economic sanctions, and the value of Ukrainian exports to the European Union increases by more than 15% in 2029, as reported by Eurostat, Ukrainian State Statistics Service, or other reputable sources. Resolution criteria: Official reports from Eurostat, Ukrainian State Statistics Service, or other reputable sources. Resolution date: December 31, 2029.",0.26799999999999996,"[0.14, 0.32, 0.32, 0.42, 0.14]",0.30515241491781653
iter2_h2_q1,2,"The model underestimates the impact of economic sanctions on international trade, particularly in the context of the Russia-Ukraine conflict",Economic Sanctions and Trade,,P,Will the number of countries imposing economic sanctions on Russia increase by more than 20% in 2030?,"This question resolves as YES if the number of countries imposing economic sanctions on Russia increases by more than 20% in 2030, as reported by the United Nations or other credible sources like the Russian Ministry of Foreign Affairs. Resolution criteria: Official reports from the United Nations, Russian Ministry of Foreign Affairs, or other reputable international organizations. Resolution date: December 31, 2030.",0.36,"[0.32, 0.32, 0.42, 0.32, 0.42]",0.1011882002359484
iter2_h2_q1,2,"The model underestimates the impact of economic sanctions on international trade, particularly in the context of the Russia-Ukraine conflict",Economic Sanctions and Trade,,Q_given_P,"Given the increase in economic sanctions, will the value of Russian foreign reserves decrease by more than 10% in 2031?","This question resolves as YES if, given the increase in economic sanctions, the value of Russian foreign reserves decreases by more than 10% in 2031, as reported by the Russian Central Bank or other credible sources like the International Monetary Fund (IMF). Resolution criteria: Official reports from the Russian Central Bank, IMF, or other reputable financial organizations. Resolution date: December 31, 2031.",0.6599999999999999,"[0.62, 0.62, 0.72, 0.62, 0.72]",0.1011882002359484
iter2_h2_q1,2,"The model underestimates the impact of economic sanctions on international trade, particularly in the context of the Russia-Ukraine conflict",Economic Sanctions and Trade,,P_and_Q,Will the number of countries imposing economic sanctions on Russia increase by more than 20% in 2030 and the value of Russian foreign reserves decrease by more than 10% in 2031?,"This question resolves as YES if both conditions are met: the number of countries imposing economic sanctions on Russia increases by more than 20% in 2030, and the value of Russian foreign reserves decreases by more than 10% in 2031, as reported by the United Nations, Russian Central Bank, IMF, or other reputable sources. Resolution criteria: Official reports from the United Nations, Russian Central Bank, IMF, or other reputable sources. Resolution date: December 31, 2031.",0.184,"[0.22, 0.12, 0.23, 0.23, 0.12]",0.1011882002359484
iter2_h3_q0,2,"The model overestimates the impact of social media on political elections, particularly in the context of the US presidential election",Social Media and Politics,,P,Will the number of social media users in the United States increase by more than 10% in 2028?,"This question resolves as YES if the number of social media users in the United States increases by more than 10% in 2028, as reported by the Pew Research Center or other credible sources like the US Census Bureau. Resolution criteria: Official reports from the Pew Research Center, US Census Bureau, or other reputable research organizations. Resolution date: December 31, 2028.",0.23199999999999998,"[0.15, 0.32, 0.23, 0.23, 0.23]",0.5142367716887687
iter2_h3_q0,2,"The model overestimates the impact of social media on political elections, particularly in the context of the US presidential election",Social Media and Politics,,Q_given_P,"Given the increase in social media users, will the number of people who use social media to get news about the 2032 US presidential election increase by more than 20%?","This question resolves as YES if, given the increase in social media users, the number of people who use social media to get news about the 2032 US presidential election increases by more than 20%, as reported by the Pew Research Center or other credible sources like the Knight Foundation. Resolution criteria: Official reports from the Pew Research Center, Knight Foundation, or other reputable research organizations. Resolution date: December 31, 2032.",0.7059999999999998,"[0.65, 0.72, 0.72, 0.72, 0.72]",0.5142367716887687
iter2_h3_q0,2,"The model overestimates the impact of social media on political elections, particularly in the context of the US presidential election",Social Media and Politics,,P_and_Q,Will the number of social media users in the United States increase by more than 10% in 2028 and the number of people who use social media to get news about the 2032 US presidential election increase by more than 20%?,"This question resolves as YES if both conditions are met: the number of social media users in the United States increases by more than 10% in 2028, and the number of people who use social media to get news about the 2032 US presidential election increases by more than 20%, as reported by the Pew Research Center, Knight Foundation, or other reputable sources. Resolution criteria: Official reports from the Pew Research Center, Knight Foundation, or other reputable sources. Resolution date: December 31, 2032.",0.46799999999999997,"[0.52, 0.62, 0.42, 0.16, 0.62]",0.5142367716887687
iter2_h3_q1,2,"The model overestimates the impact of social media on political elections, particularly in the context of the US presidential election",Politics and Social Media,,P,Will the number of social media ads purchased by presidential candidates in the 2032 US presidential election increase by more than 30%?,"This question resolves as YES if the number of social media ads purchased by presidential candidates in the 2032 US presidential election increases by more than 30%, as reported by the Federal Election Commission (FEC) or other credible sources like the Center for Responsive Politics. Resolution criteria: Official reports from the FEC, Center for Responsive Politics, or other reputable campaign finance organizations. Resolution date: December 31, 2032.",0.6999999999999998,"[0.72, 0.62, 0.72, 0.72, 0.72]",0.20210356794487694
iter2_h3_q1,2,"The model overestimates the impact of social media on political elections, particularly in the context of the US presidential election",Politics and Social Media,,Q_given_P,"Given the increase in social media ads, will the number of people who report being influenced by social media in their voting decision increase by more than 15%?","This question resolves as YES if, given the increase in social media ads, the number of people who report being influenced by social media in their voting decision increases by more than 15%, as reported by the Pew Research Center or other credible sources like the Gallup Organization. Resolution criteria: Official reports from the Pew Research Center, Gallup Organization, or other reputable research organizations. Resolution date: December 31, 2032.",0.72,"[0.72, 0.72, 0.72, 0.72, 0.72]",0.20210356794487694
iter2_h3_q1,2,"The model overestimates the impact of social media on political elections, particularly in the context of the US presidential election",Politics and Social Media,,P_and_Q,Will the number of social media ads purchased by presidential candidates in the 2032 US presidential election increase by more than 30% and the number of people who report being influenced by social media in their voting decision increase by more than 15%?,"This question resolves as YES if both conditions are met: the number of social media ads purchased by presidential candidates in the 2032 US presidential election increases by more than 30%, and the number of people who report being influenced by social media in their voting decision increases by more than 15%, as reported by the FEC, Pew Research Center, Gallup Organization, or other reputable sources. Resolution criteria: Official reports from the FEC, Pew Research Center, Gallup Organization, or other reputable sources. Resolution date: December 31, 2032.",0.6380000000000001,"[0.6, 0.72, 0.72, 0.6, 0.55]",0.20210356794487694
iter2_h4_q0,2,"The model underestimates the impact of technological advancements on the development of electric vehicles, particularly in the context of battery technology",Electric Vehicles and Technology,,P,Will the cost of lithium-ion batteries decrease by more than 20% in 2029 due to technological advancements?,"This question resolves as YES if the cost of lithium-ion batteries decreases by more than 20% in 2029 due to technological advancements, as reported by the US Department of Energy or other credible sources like the National Renewable Energy Laboratory (NREL). Resolution criteria: Official reports from the US Department of Energy, NREL, or other reputable energy organizations. Resolution date: December 31, 2029.",0.7,"[0.72, 0.72, 0.62, 0.72, 0.72]",0.1323800793143723
iter2_h4_q0,2,"The model underestimates the impact of technological advancements on the development of electric vehicles, particularly in the context of battery technology",Electric Vehicles and Technology,,Q_given_P,"Given the decrease in battery costs, will the number of electric vehicles sold worldwide increase by more than 25% in 2030?","This question resolves as YES if, given the decrease in battery costs, the number of electric vehicles sold worldwide increases by more than 25% in 2030, as reported by the International Energy Agency (IEA) or other credible sources like the Electric Vehicle Association. Resolution criteria: Official reports from the IEA, Electric Vehicle Association, or other reputable automotive organizations. Resolution date: December 31, 2030.",0.7999999999999999,"[0.82, 0.72, 0.82, 0.82, 0.82]",0.1323800793143723
iter2_h4_q0,2,"The model underestimates the impact of technological advancements on the development of electric vehicles, particularly in the context of battery technology",Electric Vehicles and Technology,,P_and_Q,Will the cost of lithium-ion batteries decrease by more than 20% in 2029 and the number of electric vehicles sold worldwide increase by more than 25% in 2030?,"This question resolves as YES if both conditions are met: the cost of lithium-ion batteries decreases by more than 20% in 2029 due to technological advancements, and the number of electric vehicles sold worldwide increases by more than 25% in 2030, as reported by the US Department of Energy, IEA, Electric Vehicle Association, or other reputable sources. Resolution criteria: Official reports from the US Department of Energy, IEA, Electric Vehicle Association, or other reputable sources. Resolution date: December 31, 2030.",0.648,"[0.72, 0.6, 0.6, 0.6, 0.72]",0.1323800793143723
iter2_h4_q1,2,"The model underestimates the impact of technological advancements on the development of electric vehicles, particularly in the context of battery technology",Technology and Electric Vehicles,,P,Will the number of companies investing in solid-state battery technology increase by more than 30% in 2031?,"This question resolves as YES if the number of companies investing in solid-state battery technology increases by more than 30% in 2031, as reported by the BloombergNEF or other credible sources like the Solid-State Battery Industry Association. Resolution criteria: Official reports from BloombergNEF, Solid-State Battery Industry Association, or other reputable energy organizations. Resolution date: December 31, 2031.",0.82,"[0.82, 0.82, 0.82, 0.82, 0.82]",0.04388623515984328
iter2_h4_q1,2,"The model underestimates the impact of technological advancements on the development of electric vehicles, particularly in the context of battery technology",Technology and Electric Vehicles,,Q_given_P,"Given the increase in investment, will the number of electric vehicles using solid-state batteries increase by more than 20% in 2032?","This question resolves as YES if, given the increase in investment, the number of electric vehicles using solid-state batteries increases by more than 20% in 2032, as reported by the IEA or other credible sources like the Electric Vehicle Association. Resolution criteria: Official reports from the IEA, Electric Vehicle Association, or other reputable automotive organizations. Resolution date: December 31, 2032.",0.7399999999999999,"[0.72, 0.72, 0.82, 0.72, 0.72]",0.04388623515984328
iter2_h4_q1,2,"The model underestimates the impact of technological advancements on the development of electric vehicles, particularly in the context of battery technology",Technology and Electric Vehicles,,P_and_Q,Will the number of companies investing in solid-state battery technology increase by more than 30% in 2031 and the number of electric vehicles using solid-state batteries increase by more than 20% in 2032?,"This question resolves as YES if both conditions are met: the number of companies investing in solid-state battery technology increases by more than 30% in 2031, and the number of electric vehicles using solid-state batteries increases by more than 20% in 2032, as reported by BloombergNEF, IEA, Electric Vehicle Association, or other reputable sources. Resolution criteria: Official reports from BloombergNEF, IEA, Electric Vehicle Association, or other reputable sources. Resolution date: December 31, 2032.",0.636,"[0.6, 0.72, 0.62, 0.62, 0.62]",0.04388623515984328
iter3_h0_q0,3,"The model underestimates the impact of environmental factors on company-specific operations, particularly in the tech industry, with a focus on renewable energy adoption",Renewable Energy and Tech,,P,Will Apple increase its use of renewable energy by 30% by 2027?,"This question resolves as YES if Apple increases its use of renewable energy by 30% by 2027, as reported by Apple's official sustainability reports or other credible sources like Greenpeace. Resolution criteria: Official reports from Apple, Greenpeace, or other reputable environmental organizations. Resolution date: December 31, 2027.",0.7999999999999999,"[0.82, 0.82, 0.72, 0.82, 0.82]",0.4063462309842598
iter3_h0_q0,3,"The model underestimates the impact of environmental factors on company-specific operations, particularly in the tech industry, with a focus on renewable energy adoption",Renewable Energy and Tech,,Q_given_P,"Given the increase in renewable energy use, will Apple's carbon footprint decrease by 25% in 2028?","This question resolves as YES if, given the increase in renewable energy use, Apple's carbon footprint decreases by 25% in 2028, as reported by Apple's official sustainability reports or other credible sources like the Carbon Disclosure Project. Resolution criteria: Official reports from Apple, Carbon Disclosure Project, or other reputable environmental organizations. Resolution date: December 31, 2028.",0.72,"[0.72, 0.72, 0.72, 0.72, 0.72]",0.4063462309842598
iter3_h0_q0,3,"The model underestimates the impact of environmental factors on company-specific operations, particularly in the tech industry, with a focus on renewable energy adoption",Renewable Energy and Tech,,P_and_Q,Will Apple increase its use of renewable energy by 30% by 2027 and its carbon footprint decrease by 25% in 2028?,"This question resolves as YES if both conditions are met: Apple increases its use of renewable energy by 30% by 2027, and Apple's carbon footprint decreases by 25% in 2028, as reported by Apple's official sustainability reports, or other credible sources like Greenpeace or the Carbon Disclosure Project. Resolution criteria: Official reports from Apple, Greenpeace, Carbon Disclosure Project, or other reputable environmental organizations. Resolution date: December 31, 2028.",0.82,"[0.82, 0.82, 0.82, 0.82, 0.82]",0.4063462309842598
iter3_h0_q1,3,"The model underestimates the impact of environmental factors on company-specific operations, particularly in the tech industry, with a focus on renewable energy adoption",Renewable Energy and Tech,,P,Will Google reduce its greenhouse gas emissions by 20% by 2029 through the use of renewable energy sources?,"This question resolves as YES if Google reduces its greenhouse gas emissions by 20% by 2029 through the use of renewable energy sources, as reported by Google's official sustainability reports or other credible sources like the Environmental Protection Agency. Resolution criteria: Official reports from Google, Environmental Protection Agency, or other reputable environmental organizations. Resolution date: December 31, 2029.",0.7599999999999999,"[0.82, 0.72, 0.72, 0.72, 0.82]",1.023563236273272
iter3_h0_q1,3,"The model underestimates the impact of environmental factors on company-specific operations, particularly in the tech industry, with a focus on renewable energy adoption",Renewable Energy and Tech,,Q_given_P,"Given the reduction in greenhouse gas emissions, will Google's revenue increase by 12% in 2030 due to improved brand image?","This question resolves as YES if, given the reduction in greenhouse gas emissions, Google's revenue increases by 12% in 2030 due to improved brand image, as reported by Google's official earnings reports or other credible sources like Bloomberg. Resolution criteria: Official reports from Google, Bloomberg, or other reputable financial news outlets. Resolution date: December 31, 2030.",0.11000000000000001,"[0.08, 0.08, 0.08, 0.08, 0.23]",1.023563236273272
iter3_h0_q1,3,"The model underestimates the impact of environmental factors on company-specific operations, particularly in the tech industry, with a focus on renewable energy adoption",Renewable Energy and Tech,,P_and_Q,Will Google reduce its greenhouse gas emissions by 20% by 2029 and its revenue increase by 12% in 2030?,"This question resolves as YES if both conditions are met: Google reduces its greenhouse gas emissions by 20% by 2029 through the use of renewable energy sources, and Google's revenue increases by 12% in 2030 due to improved brand image, as reported by Google's official sustainability reports, Google's official earnings reports, or other credible sources like the Environmental Protection Agency or Bloomberg. Resolution criteria: Official reports from Google, Environmental Protection Agency, Bloomberg, or other reputable sources. Resolution date: December 31, 2030.",0.636,"[0.58, 0.68, 0.72, 0.62, 0.58]",1.023563236273272
iter3_h1_q0,3,"The model overestimates the impact of social media trends on company-specific sales, particularly in the context of electric vehicle manufacturing",Social Media and Electric Vehicles,,P,Will the number of followers of Tesla's Instagram account increase by 25% in 2028?,"This question resolves as YES if the number of followers of Tesla's Instagram account increases by 25% in 2028, as reported by Instagram's official analytics or other credible sources like Hootsuite. Resolution criteria: Official reports from Instagram, Hootsuite, or other reputable social media analytics sources. Resolution date: December 31, 2028.",0.356,"[0.32, 0.42, 0.32, 0.42, 0.3]",0.36676192622328707
iter3_h1_q0,3,"The model overestimates the impact of social media trends on company-specific sales, particularly in the context of electric vehicle manufacturing",Social Media and Electric Vehicles,,Q_given_P,"Given the increase in followers, will Tesla's sales increase by 18% in 2029?","This question resolves as YES if, given the increase in followers of Tesla's Instagram account, Tesla's sales increase by 18% in 2029, as reported by Tesla's official earnings reports or other credible sources like CNBC. Resolution criteria: Official reports from Tesla, CNBC, or other reputable financial news outlets. Resolution date: December 31, 2029.",0.30000000000000004,"[0.32, 0.42, 0.32, 0.12, 0.32]",0.36676192622328707
iter3_h1_q0,3,"The model overestimates the impact of social media trends on company-specific sales, particularly in the context of electric vehicle manufacturing",Social Media and Electric Vehicles,,P_and_Q,Will the number of followers of Tesla's Instagram account increase by 25% in 2028 and Tesla's sales increase by 18% in 2029?,"This question resolves as YES if both conditions are met: the number of followers of Tesla's Instagram account increases by 25% in 2028, and Tesla's sales increase by 18% in 2029, as reported by Instagram's official analytics, Tesla's official earnings reports, or other credible sources like Hootsuite or CNBC. Resolution criteria: Official reports from Instagram, Tesla, Hootsuite, CNBC, or other reputable sources. Resolution date: December 31, 2029.",0.292,"[0.33, 0.42, 0.24, 0.33, 0.14]",0.36676192622328707
iter3_h1_q1,3,"The model overestimates the impact of social media trends on company-specific sales, particularly in the context of electric vehicle manufacturing",Social Media and Electric Vehicles,,P,Will the number of likes on Rivian's Facebook page increase by 30% in 2029?,"This question resolves as YES if the number of likes on Rivian's Facebook page increases by 30% in 2029, as reported by Rivian's official Facebook page or other credible sources like Sprout Social. Resolution criteria: Official reports from Rivian, Sprout Social, or other reputable social media analytics sources. Resolution date: December 31, 2029.",0.5399999999999999,"[0.62, 0.62, 0.62, 0.42, 0.42]",0.30818139435038305
iter3_h1_q1,3,"The model overestimates the impact of social media trends on company-specific sales, particularly in the context of electric vehicle manufacturing",Social Media and Electric Vehicles,,Q_given_P,"Given the increase in likes, will Rivian's sales increase by 22% in 2030?","This question resolves as YES if, given the increase in likes on Rivian's Facebook page, Rivian's sales increase by 22% in 2030, as reported by Rivian's official earnings reports or other credible sources like Forbes. Resolution criteria: Official reports from Rivian, Forbes, or other reputable financial news outlets. Resolution date: December 31, 2030.",0.244,"[0.25, 0.35, 0.12, 0.25, 0.25]",0.30818139435038305
iter3_h1_q1,3,"The model overestimates the impact of social media trends on company-specific sales, particularly in the context of electric vehicle manufacturing",Social Media and Electric Vehicles,,P_and_Q,Will the number of likes on Rivian's Facebook page increase by 30% in 2029 and Rivian's sales increase by 22% in 2030?,"This question resolves as YES if both conditions are met: the number of likes on Rivian's Facebook page increases by 30% in 2029, and Rivian's sales increase by 22% in 2030, as reported by Rivian's official Facebook page, Rivian's official earnings reports, or other credible sources like Sprout Social or Forbes. Resolution criteria: Official reports from Rivian, Sprout Social, Forbes, or other reputable sources. Resolution date: December 31, 2030.",0.294,"[0.42, 0.25, 0.35, 0.25, 0.2]",0.30818139435038305
iter3_h2_q0,3,The model underestimates the impact of advancements in quantum computing on the development of artificial general intelligence (AGI) in the field of natural language processing,Quantum Computing and AGI,,P,Will IBM develop a quantum computer capable of performing complex calculations by 2032?,"This question resolves as YES if IBM develops a quantum computer capable of performing complex calculations by 2032, as reported by IBM's official blog or other credible sources like Wired. Resolution criteria: Official reports from IBM, Wired, or other reputable tech news outlets. Resolution date: December 31, 2032.",0.8379999999999999,"[0.82, 0.82, 0.85, 0.85, 0.85]",0.36394659619675623
iter3_h2_q0,3,The model underestimates the impact of advancements in quantum computing on the development of artificial general intelligence (AGI) in the field of natural language processing,Quantum Computing and AGI,,Q_given_P,"Given IBM's development of a quantum computer, will the development of AGI in natural language processing accelerate by 28% in the next 3 years?","This question resolves as YES if, given IBM's development of a quantum computer capable of performing complex calculations, the development of AGI in natural language processing accelerates by 28% in the next 3 years, as reported by research papers published in top-tier AI conferences like NeurIPS or ICLR, or other credible sources like Harvard Business Review. Resolution criteria: Research papers published in top-tier AI conferences, or official reports from IBM, Harvard Business Review, or other reputable sources. Resolution date: December 31, 2035.",0.36,"[0.42, 0.42, 0.32, 0.32, 0.32]",0.36394659619675623
