question_triple_id,iteration,hypothesis,topic,reasoning_flaw,question_type,question_title,question_body,avg_forecast,individual_forecasts,consistency_score
iter3_h3_q1,3,The model assumes a strong correlation between a country's economic growth and its technological innovation,AI and Computing,,Q_given_P,"Given the US GDP growth rate exceeds 3%, will Microsoft's AI research funding increase by 10% in 2025?","This question resolves as YES if Microsoft's AI research funding increases by 10% in 2025, given that the US GDP growth rate exceeds 3% in 2025, as reported by Microsoft's official reports or other credible sources. Resolution criteria: Official reports from Microsoft, Bloomberg, or Reuters. Resolution date: December 31, 2025.",0.45999999999999996,"[0.42, 0.62, 0.42, 0.42, 0.42]",0.10733010221461027
iter3_h3_q1,3,The model assumes a strong correlation between a country's economic growth and its technological innovation,AI and Computing,,P_and_Q,Will the US GDP growth rate exceed 3% and Microsoft's AI research funding increase by 10% in 2025?,"This question resolves as YES if both the US GDP growth rate exceeds 3% and Microsoft's AI research funding increases by 10% in 2025, as reported by the Bureau of Economic Analysis and Microsoft's official reports or other credible sources. Resolution criteria: Official reports from the Bureau of Economic Analysis and Microsoft, and official data from Bloomberg or Reuters. Resolution date: December 31, 2025.",0.202,"[0.25, 0.24, 0.14, 0.14, 0.24]",0.10733010221461027
iter3_h4_q0,3,The model overgeneralizes tech company compliance based on industry trends,AI and Computing,,P,Will Meta comply with the EU's Digital Services Act in 2025?,"This question resolves as YES if Meta complies with the EU's Digital Services Act in 2025, as reported by Meta's official reports or other credible sources. Resolution criteria: Official reports from Meta, Bloomberg, or Reuters. Resolution date: December 31, 2025.",0.85,"[0.85, 0.85, 0.85, 0.85, 0.85]",0.4963592057401186
iter3_h4_q0,3,The model overgeneralizes tech company compliance based on industry trends,AI and Computing,,Q_given_P,"Given Meta's compliance with the EU's Digital Services Act, will Facebook's user growth rate increase by 5% in 2025?","This question resolves as YES if Facebook's user growth rate increases by 5% in 2025, given that Meta complies with the EU's Digital Services Act in 2025, as reported by Facebook's official reports or other credible sources. Resolution criteria: Official reports from Facebook, Bloomberg, or Reuters. Resolution date: December 31, 2025.",0.246,"[0.25, 0.25, 0.23, 0.25, 0.25]",0.4963592057401186
iter3_h4_q0,3,The model overgeneralizes tech company compliance based on industry trends,AI and Computing,,P_and_Q,Will Meta comply with the EU's Digital Services Act and Facebook's user growth rate increase by 5% in 2025?,"This question resolves as YES if both Meta complies with the EU's Digital Services Act and Facebook's user growth rate increases by 5% in 2025, as reported by Meta's official reports and Facebook's official reports or other credible sources. Resolution criteria: Official reports from Meta and Facebook, and official data from Bloomberg or Reuters. Resolution date: December 31, 2025.",0.5199999999999999,"[0.42, 0.72, 0.42, 0.62, 0.42]",0.4963592057401186
iter3_h4_q1,3,The model overgeneralizes tech company compliance based on industry trends,Geopolitics,,P,Will the EU implement stricter regulations on tech companies in 2025?,"This question resolves as YES if the EU implements stricter regulations on tech companies in 2025, as reported by the European Commission or other credible sources. Resolution criteria: Official reports from the European Commission, Bloomberg, or Reuters. Resolution date: December 31, 2025.",0.72,"[0.72, 0.72, 0.72, 0.72, 0.72]",0.3276358489862282
iter3_h4_q1,3,The model overgeneralizes tech company compliance based on industry trends,Geopolitics,,Q_given_P,"Given stricter EU regulations on tech companies, will Amazon's compliance costs increase by 10% in 2025?","This question resolves as YES if Amazon's compliance costs increase by 10% in 2025, given that the EU implements stricter regulations on tech companies in 2025, as reported by Amazon's official reports or other credible sources. Resolution criteria: Official reports from Amazon, Bloomberg, or Reuters. Resolution date: December 31, 2025.",0.62,"[0.62, 0.62, 0.62, 0.62, 0.62]",0.3276358489862282
iter3_h4_q1,3,The model overgeneralizes tech company compliance based on industry trends,Geopolitics,,P_and_Q,Will the EU implement stricter regulations on tech companies and Amazon's compliance costs increase by 10% in 2025?,"This question resolves as YES if both the EU implements stricter regulations on tech companies and Amazon's compliance costs increase by 10% in 2025, as reported by the European Commission and Amazon's official reports or other credible sources. Resolution criteria: Official reports from the European Commission and Amazon, and official data from Bloomberg or Reuters. Resolution date: December 31, 2025.",0.6599999999999999,"[0.72, 0.62, 0.72, 0.62, 0.62]",0.3276358489862282
iter4_h0_q0,4,The model assumes a strong correlation between the development of quantum computing and the adoption of artificial general intelligence (AGI),AI and Computing,,P,Will Google announce a major breakthrough in quantum computing by 2026?,"This question resolves as YES if Google announces a major breakthrough in quantum computing by 2026, as reported by Google's official blog or other credible sources such as MIT Technology Review. Resolution criteria: Official announcement from Google or report from MIT Technology Review. Resolution date: December 31, 2026.",0.6659999999999999,"[0.72, 0.62, 0.72, 0.62, 0.65]",0.036314685386475275
iter4_h0_q0,4,The model assumes a strong correlation between the development of quantum computing and the adoption of artificial general intelligence (AGI),AI and Computing,,Q_given_P,"Given a major breakthrough in quantum computing, will AGI be developed by 2030?","This question resolves as YES if AGI is developed by 2030, given that Google announces a major breakthrough in quantum computing by 2026, as reported by reputable AI research institutions or other credible sources such as Stanford University. Resolution criteria: Official report from Stanford University or other reputable AI research institutions. Resolution date: December 31, 2030.",0.248,"[0.23, 0.23, 0.32, 0.23, 0.23]",0.036314685386475275
iter4_h0_q0,4,The model assumes a strong correlation between the development of quantum computing and the adoption of artificial general intelligence (AGI),AI and Computing,,P_and_Q,Will Google announce a major breakthrough in quantum computing by 2026 and AGI be developed by 2030?,"This question resolves as YES if both Google announces a major breakthrough in quantum computing by 2026 and AGI is developed by 2030, as reported by Google's official blog and reputable AI research institutions or other credible sources such as MIT Technology Review and Stanford University. Resolution criteria: Official announcement from Google and official report from Stanford University. Resolution date: December 31, 2030.",0.148,"[0.12, 0.15, 0.12, 0.12, 0.23]",0.036314685386475275
iter4_h0_q1,4,The model assumes a strong correlation between the development of quantum computing and the adoption of artificial general intelligence (AGI),AI and Computing,,P,Will Microsoft invest $10 billion in quantum computing research by 2027?,"This question resolves as YES if Microsoft invests $10 billion in quantum computing research by 2027, as reported by Microsoft's official earnings report or other credible sources such as Bloomberg. Resolution criteria: Official earnings report from Microsoft or report from Bloomberg. Resolution date: December 31, 2027.",0.538,"[0.62, 0.62, 0.6, 0.62, 0.23]",0.1400403378555335
iter4_h0_q1,4,The model assumes a strong correlation between the development of quantum computing and the adoption of artificial general intelligence (AGI),AI and Computing,,Q_given_P,"Given Microsoft's investment in quantum computing, will AGI be developed by 2032?","This question resolves as YES if AGI is developed by 2032, given that Microsoft invests $10 billion in quantum computing research by 2027, as reported by reputable AI research institutions or other credible sources such as Harvard University. Resolution criteria: Official report from Harvard University or other reputable AI research institutions. Resolution date: December 31, 2032.",0.344,"[0.42, 0.42, 0.23, 0.23, 0.42]",0.1400403378555335
iter4_h0_q1,4,The model assumes a strong correlation between the development of quantum computing and the adoption of artificial general intelligence (AGI),AI and Computing,,P_and_Q,Will Microsoft invest $10 billion in quantum computing research by 2027 and AGI be developed by 2032?,"This question resolves as YES if both Microsoft invests $10 billion in quantum computing research by 2027 and AGI is developed by 2032, as reported by Microsoft's official earnings report and reputable AI research institutions or other credible sources such as Bloomberg and Harvard University. Resolution criteria: Official earnings report from Microsoft and official report from Harvard University. Resolution date: December 31, 2032.",0.12200000000000003,"[0.12, 0.08, 0.12, 0.23, 0.06]",0.1400403378555335
iter4_h1_q0,4,The model overestimates the impact of genetic engineering on crop yields,Agriculture and Biotechnology,,P,Will CRISPR Therapeutics develop a new gene-editing technique for crop improvement by 2028?,"This question resolves as YES if CRISPR Therapeutics develops a new gene-editing technique for crop improvement by 2028, as reported by CRISPR Therapeutics' official press release or other credible sources such as Nature Biotechnology. Resolution criteria: Official press release from CRISPR Therapeutics or report from Nature Biotechnology. Resolution date: December 31, 2028.",0.25,"[0.25, 0.25, 0.25, 0.25, 0.25]",0.23955934711266527
iter4_h1_q0,4,The model overestimates the impact of genetic engineering on crop yields,Agriculture and Biotechnology,,Q_given_P,"Given the development of a new gene-editing technique, will global crop yields increase by 15% by 2035?","This question resolves as YES if global crop yields increase by 15% by 2035, given that CRISPR Therapeutics develops a new gene-editing technique for crop improvement by 2028, as reported by the Food and Agriculture Organization (FAO) of the United Nations or other credible sources such as the International Maize and Wheat Improvement Center. Resolution criteria: Official report from the FAO or report from the International Maize and Wheat Improvement Center. Resolution date: December 31, 2035.",0.6799999999999999,"[0.62, 0.72, 0.72, 0.62, 0.72]",0.23955934711266527
iter4_h1_q0,4,The model overestimates the impact of genetic engineering on crop yields,Agriculture and Biotechnology,,P_and_Q,Will CRISPR Therapeutics develop a new gene-editing technique for crop improvement by 2028 and global crop yields increase by 15% by 2035?,"This question resolves as YES if both CRISPR Therapeutics develops a new gene-editing technique for crop improvement by 2028 and global crop yields increase by 15% by 2035, as reported by CRISPR Therapeutics' official press release and the Food and Agriculture Organization (FAO) of the United Nations or other credible sources such as Nature Biotechnology and the International Maize and Wheat Improvement Center. Resolution criteria: Official press release from CRISPR Therapeutics and official report from the FAO. Resolution date: December 31, 2035.",0.304,"[0.23, 0.42, 0.32, 0.32, 0.23]",0.23955934711266527
iter4_h1_q1,4,The model overestimates the impact of genetic engineering on crop yields,Agriculture and Biotechnology,,P,Will the European Union approve the use of gene-edited crops for human consumption by 2029?,"This question resolves as YES if the European Union approves the use of gene-edited crops for human consumption by 2029, as reported by the European Commission's official press release or other credible sources such as the European Food Safety Authority. Resolution criteria: Official press release from the European Commission or report from the European Food Safety Authority. Resolution date: December 31, 2029.",0.62,"[0.62, 0.62, 0.62, 0.62, 0.62]",0.0192312724909182
iter4_h1_q1,4,The model overestimates the impact of genetic engineering on crop yields,Agriculture and Biotechnology,,Q_given_P,"Given the approval of gene-edited crops, will the global market share of gene-edited crops increase to 20% by 2036?","This question resolves as YES if the global market share of gene-edited crops increases to 20% by 2036, given that the European Union approves the use of gene-edited crops for human consumption by 2029, as reported by market research firms or other credible sources such as Euromonitor International. Resolution criteria: Official report from Euromonitor International or other market research firms. Resolution date: December 31, 2036.",0.62,"[0.62, 0.62, 0.62, 0.62, 0.62]",0.0192312724909182
iter4_h1_q1,4,The model overestimates the impact of genetic engineering on crop yields,Agriculture and Biotechnology,,P_and_Q,Will the European Union approve the use of gene-edited crops for human consumption by 2029 and the global market share of gene-edited crops increase to 20% by 2036?,"This question resolves as YES if both the European Union approves the use of gene-edited crops for human consumption by 2029 and the global market share of gene-edited crops increases to 20% by 2036, as reported by the European Commission's official press release and market research firms or other credible sources such as the European Food Safety Authority and Euromonitor International. Resolution criteria: Official press release from the European Commission and official report from Euromonitor International. Resolution date: December 31, 2036.",0.372,"[0.38, 0.32, 0.32, 0.42, 0.42]",0.0192312724909182
iter4_h2_q0,4,The model assumes a strong correlation between the adoption of renewable energy sources and the reduction of greenhouse gas emissions,Energy and Environment,,P,Will the global share of renewable energy in the energy mix increase to 30% by 2030?,"This question resolves as YES if the global share of renewable energy in the energy mix increases to 30% by 2030, as reported by the International Energy Agency (IEA) or other credible sources such as the National Renewable Energy Laboratory. Resolution criteria: Official report from the IEA or report from the National Renewable Energy Laboratory. Resolution date: December 31, 2030.",0.736,"[0.72, 0.72, 0.82, 0.7, 0.72]",0.03866263403619234
iter4_h2_q0,4,The model assumes a strong correlation between the adoption of renewable energy sources and the reduction of greenhouse gas emissions,Energy and Environment,,Q_given_P,"Given the increase in renewable energy share, will global greenhouse gas emissions decrease by 20% by 2035?","This question resolves as YES if global greenhouse gas emissions decrease by 20% by 2035, given that the global share of renewable energy in the energy mix increases to 30% by 2030, as reported by the United Nations Framework Convention on Climate Change (UNFCCC) or other credible sources such as the World Resources Institute. Resolution criteria: Official report from the UNFCCC or report from the World Resources Institute. Resolution date: December 31, 2035.",0.536,"[0.62, 0.42, 0.6, 0.62, 0.42]",0.03866263403619234
iter4_h2_q0,4,The model assumes a strong correlation between the adoption of renewable energy sources and the reduction of greenhouse gas emissions,Energy and Environment,,P_and_Q,Will the global share of renewable energy in the energy mix increase to 30% by 2030 and global greenhouse gas emissions decrease by 20% by 2035?,"This question resolves as YES if both the global share of renewable energy in the energy mix increases to 30% by 2030 and global greenhouse gas emissions decrease by 20% by 2035, as reported by the International Energy Agency (IEA) and the United Nations Framework Convention on Climate Change (UNFCCC) or other credible sources such as the National Renewable Energy Laboratory and the World Resources Institute. Resolution criteria: Official report from the IEA and official report from the UNFCCC. Resolution date: December 31, 2035.",0.42000000000000004,"[0.42, 0.42, 0.42, 0.42, 0.42]",0.03866263403619234
iter4_h2_q1,4,The model assumes a strong correlation between the adoption of renewable energy sources and the reduction of greenhouse gas emissions,Energy and Environment,,P,Will China's carbon emissions peak by 2025?,"This question resolves as YES if China's carbon emissions peak by 2025, as reported by China's National Bureau of Statistics or other credible sources such as the Chinese Academy of Sciences. Resolution criteria: Official report from China's National Bureau of Statistics or report from the Chinese Academy of Sciences. Resolution date: December 31, 2025.",0.466,"[0.62, 0.25, 0.62, 0.42, 0.42]",0.2164218286206155
iter4_h2_q1,4,The model assumes a strong correlation between the adoption of renewable energy sources and the reduction of greenhouse gas emissions,Energy and Environment,,Q_given_P,"Given China's carbon emissions peak, will global carbon emissions decrease by 15% by 2030?","This question resolves as YES if global carbon emissions decrease by 15% by 2030, given that China's carbon emissions peak by 2025, as reported by the International Energy Agency (IEA) or other credible sources such as the World Resources Institute. Resolution criteria: Official report from the IEA or report from the World Resources Institute. Resolution date: December 31, 2030.",0.32199999999999995,"[0.32, 0.32, 0.32, 0.23, 0.42]",0.2164218286206155
iter4_h2_q1,4,The model assumes a strong correlation between the adoption of renewable energy sources and the reduction of greenhouse gas emissions,Energy and Environment,,P_and_Q,Will China's carbon emissions peak by 2025 and global carbon emissions decrease by 15% by 2030?,"This question resolves as YES if both China's carbon emissions peak by 2025 and global carbon emissions decrease by 15% by 2030, as reported by China's National Bureau of Statistics and the International Energy Agency (IEA) or other credible sources such as the Chinese Academy of Sciences and the World Resources Institute. Resolution criteria: Official report from China's National Bureau of Statistics and official report from the IEA. Resolution date: December 31, 2030.",0.262,"[0.23, 0.21, 0.42, 0.23, 0.22]",0.2164218286206155
iter4_h3_q0,4,The model overestimates the impact of social media on political elections,Politics and Social Media,,P,Will Twitter ban all political advertising by 2026?,"This question resolves as YES if Twitter bans all political advertising by 2026, as reported by Twitter's official blog or other credible sources such as The New York Times. Resolution criteria: Official announcement from Twitter or report from The New York Times. Resolution date: December 31, 2026.",0.27599999999999997,"[0.23, 0.25, 0.23, 0.25, 0.42]",0.038679625973096717
iter4_h3_q0,4,The model overestimates the impact of social media on political elections,Politics and Social Media,,Q_given_P,"Given the ban on political advertising, will the Democratic Party win the 2028 US presidential election?","This question resolves as YES if the Democratic Party wins the 2028 US presidential election, given that Twitter bans all political advertising by 2026, as reported by official election results or other credible sources such as the Federal Election Commission. Resolution criteria: Official election results or report from the Federal Election Commission. Resolution date: December 31, 2028.",0.55,"[0.55, 0.55, 0.55, 0.55, 0.55]",0.038679625973096717
iter4_h3_q0,4,The model overestimates the impact of social media on political elections,Politics and Social Media,,P_and_Q,Will Twitter ban all political advertising by 2026 and the Democratic Party win the 2028 US presidential election?,"This question resolves as YES if both Twitter bans all political advertising by 2026 and the Democratic Party wins the 2028 US presidential election, as reported by Twitter's official blog and official election results or other credible sources such as The New York Times and the Federal Election Commission. Resolution criteria: Official announcement from Twitter and official election results. Resolution date: December 31, 2028.",0.16999999999999998,"[0.22, 0.15, 0.12, 0.24, 0.12]",0.038679625973096717
iter4_h3_q1,4,The model overestimates the impact of social media on political elections,Politics and Social Media,,P,Will Facebook increase its fact-checking efforts by 50% by 2027?,"This question resolves as YES if Facebook increases its fact-checking efforts by 50% by 2027, as reported by Facebook's official press release or other credible sources such as the Poynter Institute. Resolution criteria: Official press release from Facebook or report from the Poynter Institute. Resolution date: December 31, 2027.",0.68,"[0.72, 0.72, 0.62, 0.62, 0.72]",0.06605932207777741
iter4_h3_q1,4,The model overestimates the impact of social media on political elections,Politics and Social Media,,Q_given_P,"Given the increase in fact-checking efforts, will the percentage of voters who report being influenced by social media decrease by 20% by 2029?","This question resolves as YES if the percentage of voters who report being influenced by social media decreases by 20% by 2029, given that Facebook increases its fact-checking efforts by 50% by 2027, as reported by survey research firms or other credible sources such as the Pew Research Center. Resolution criteria: Official report from the Pew Research Center or other survey research firms. Resolution date: December 31, 2029.",0.43999999999999995,"[0.42, 0.62, 0.42, 0.42, 0.32]",0.06605932207777741
iter4_h3_q1,4,The model overestimates the impact of social media on political elections,Politics and Social Media,,P_and_Q,Will Facebook increase its fact-checking efforts by 50% by 2027 and the percentage of voters who report being influenced by social media decrease by 20% by 2029?,"This question resolves as YES if both Facebook increases its fact-checking efforts by 50% by 2027 and the percentage of voters who report being influenced by social media decreases by 20% by 2029, as reported by Facebook's official press release and survey research firms or other credible sources such as the Poynter Institute and the Pew Research Center. Resolution criteria: Official press release from Facebook and official report from the Pew Research Center. Resolution date: December 31, 2029.",0.33999999999999997,"[0.38, 0.24, 0.24, 0.42, 0.42]",0.06605932207777741
iter4_h4_q0,4,The model assumes a strong correlation between the development of autonomous vehicles and the reduction of traffic accidents,Transportation and Technology,,P,Will Tesla launch a fully autonomous vehicle by 2028?,"This question resolves as YES if Tesla launches a fully autonomous vehicle by 2028, as reported by Tesla's official press release or other credible sources such as CNBC. Resolution criteria: Official press release from Tesla or report from CNBC. Resolution date: December 31, 2028.",0.72,"[0.72, 0.72, 0.72, 0.72, 0.72]",0.06708581247324899
iter4_h4_q0,4,The model assumes a strong correlation between the development of autonomous vehicles and the reduction of traffic accidents,Transportation and Technology,,Q_given_P,"Given the launch of a fully autonomous vehicle, will the number of traffic accidents in the US decrease by 25% by 2032?","This question resolves as YES if the number of traffic accidents in the US decreases by 25% by 2032, given that Tesla launches a fully autonomous vehicle by 2028, as reported by the National Highway Traffic Safety Administration (NHTSA) or other credible sources such as the Insurance Institute for Highway Safety. Resolution criteria: Official report from the NHTSA or report from the Insurance Institute for Highway Safety. Resolution date: December 31, 2032.",0.64,"[0.42, 0.72, 0.72, 0.62, 0.72]",0.06708581247324899
iter4_h4_q0,4,The model assumes a strong correlation between the development of autonomous vehicles and the reduction of traffic accidents,Transportation and Technology,,P_and_Q,Will Tesla launch a fully autonomous vehicle by 2028 and the number of traffic accidents in the US decrease by 25% by 2032?,"This question resolves as YES if both Tesla launches a fully autonomous vehicle by 2028 and the number of traffic accidents in the US decreases by 25% by 2032, as reported by Tesla's official press release and the National Highway Traffic Safety Administration (NHTSA) or other credible sources such as CNBC and the Insurance Institute for Highway Safety. Resolution criteria: Official press release from Tesla and official report from the NHTSA. Resolution date: December 31, 2032.",0.41600000000000004,"[0.56, 0.27, 0.56, 0.24, 0.45]",0.06708581247324899
iter4_h4_q1,4,The model assumes a strong correlation between the development of autonomous vehicles and the reduction of traffic accidents,Transportation and Technology,,P,Will the US Department of Transportation establish regulations for autonomous vehicles by 2029?,"This question resolves as YES if the US Department of Transportation establishes regulations for autonomous vehicles by 2029, as reported by the US Department of Transportation's official press release or other credible sources such as The Wall Street Journal. Resolution criteria: Official press release from the US Department of Transportation or report from The Wall Street Journal. Resolution date: December 31, 2029.",0.834,"[0.85, 0.82, 0.8, 0.85, 0.85]",0.21104125091935294
iter4_h4_q1,4,The model assumes a strong correlation between the development of autonomous vehicles and the reduction of traffic accidents,Transportation and Technology,,Q_given_P,"Given the establishment of regulations, will the number of autonomous vehicles on US roads increase by 50% by 2033?","This question resolves as YES if the number of autonomous vehicles on US roads increases by 50% by 2033, given that the US Department of Transportation establishes regulations for autonomous vehicles by 2029, as reported by industry research firms or other credible sources such as the International Council on Clean Transportation. Resolution criteria: Official report from the International Council on Clean Transportation or other industry research firms. Resolution date: December 31, 2033.",0.6999999999999998,"[0.72, 0.62, 0.72, 0.72, 0.72]",0.21104125091935294
iter4_h4_q1,4,The model assumes a strong correlation between the development of autonomous vehicles and the reduction of traffic accidents,Transportation and Technology,,P_and_Q,Will the US Department of Transportation establish regulations for autonomous vehicles by 2029 and the number of autonomous vehicles on US roads increase by 50% by 2033?,"This question resolves as YES if both the US Department of Transportation establishes regulations for autonomous vehicles by 2029 and the number of autonomous vehicles on US roads increases by 50% by 2033, as reported by the US Department of Transportation's official press release and industry research firms or other credible sources such as The Wall Street Journal and the International Council on Clean Transportation. Resolution criteria: Official press release from the US Department of Transportation and official report from the International Council on Clean Transportation. Resolution date: December 31, 2033.",0.72,"[0.72, 0.72, 0.72, 0.72, 0.72]",0.21104125091935294
iter5_h0_q0,5,The model overestimates the impact of advancements in quantum computing on the development of artificial general intelligence (AGI),AI and Computing,,P,Will Google announce a significant breakthrough in quantum computing by 2026?,"This question resolves as YES if Google announces a significant breakthrough in quantum computing by 2026, as reported by Google's official blog or other credible sources such as MIT Technology Review. Resolution criteria: Official announcement from Google or report from MIT Technology Review. Resolution date: December 31, 2026.",0.72,"[0.72, 0.72, 0.72, 0.72, 0.72]",0.0629294797122184
iter5_h0_q0,5,The model overestimates the impact of advancements in quantum computing on the development of artificial general intelligence (AGI),AI and Computing,,Q_given_P,"Given a significant breakthrough in quantum computing, will AGI be developed by 2030?","This question resolves as YES if AGI is developed by 2030, given that Google announces a significant breakthrough in quantum computing by 2026, as reported by reputable AI research institutions or other credible sources such as the Journal of Artificial Intelligence Research. Resolution criteria: Official report from a reputable AI research institution or publication in the Journal of Artificial Intelligence Research. Resolution date: December 31, 2030.",0.266,"[0.23, 0.32, 0.23, 0.23, 0.32]",0.0629294797122184
iter5_h0_q0,5,The model overestimates the impact of advancements in quantum computing on the development of artificial general intelligence (AGI),AI and Computing,,P_and_Q,Will Google announce a significant breakthrough in quantum computing by 2026 and AGI be developed by 2030?,"This question resolves as YES if both Google announces a significant breakthrough in quantum computing by 2026 and AGI is developed by 2030, as reported by Google's official blog and reputable AI research institutions or other credible sources such as the Journal of Artificial Intelligence Research. Resolution criteria: Official announcement from Google and official report from a reputable AI research institution or publication in the Journal of Artificial Intelligence Research. Resolution date: December 31, 2030.",0.15999999999999998,"[0.12, 0.12, 0.21, 0.23, 0.12]",0.0629294797122184
iter5_h0_q1,5,The model overestimates the impact of advancements in quantum computing on the development of artificial general intelligence (AGI),AI and Computing,,P,Will IBM's quantum computer achieve a quantum volume of 1024 by 2027?,"This question resolves as YES if IBM's quantum computer achieves a quantum volume of 1024 by 2027, as reported by IBM's official website or other credible sources such as IEEE Spectrum. Resolution criteria: Official report from IBM or publication in IEEE Spectrum. Resolution date: December 31, 2027.",0.7,"[0.72, 0.72, 0.62, 0.72, 0.72]",0.06204462460088611
iter5_h0_q1,5,The model overestimates the impact of advancements in quantum computing on the development of artificial general intelligence (AGI),AI and Computing,,Q_given_P,"Given IBM's quantum computer achieving a quantum volume of 1024, will the development of AGI accelerate by 20% by 2032?","This question resolves as YES if the development of AGI accelerates by 20% by 2032, given that IBM's quantum computer achieves a quantum volume of 1024 by 2027, as reported by reputable AI research institutions or other credible sources such as the Association for the Advancement of Artificial Intelligence. Resolution criteria: Official report from a reputable AI research institution or publication in the Association for the Advancement of Artificial Intelligence. Resolution date: December 31, 2032.",0.39999999999999997,"[0.42, 0.32, 0.42, 0.42, 0.42]",0.06204462460088611
iter5_h0_q1,5,The model overestimates the impact of advancements in quantum computing on the development of artificial general intelligence (AGI),AI and Computing,,P_and_Q,Will IBM's quantum computer achieve a quantum volume of 1024 by 2027 and the development of AGI accelerate by 20% by 2032?,"This question resolves as YES if both IBM's quantum computer achieves a quantum volume of 1024 by 2027 and the development of AGI accelerates by 20% by 2032, as reported by IBM's official website and reputable AI research institutions or other credible sources such as the Association for the Advancement of Artificial Intelligence. Resolution criteria: Official report from IBM and official report from a reputable AI research institution or publication in the Association for the Advancement of Artificial Intelligence. Resolution date: December 31, 2032.",0.244,"[0.35, 0.12, 0.23, 0.24, 0.28]",0.06204462460088611
iter5_h1_q0,5,The model underestimates the impact of genetic engineering on crop yields in developing countries,Agriculture and Biotechnology,,P,Will the Bill and Melinda Gates Foundation invest $100 million in genetic engineering research for crop yields by 2028?,"This question resolves as YES if the Bill and Melinda Gates Foundation invests $100 million in genetic engineering research for crop yields by 2028, as reported by the Bill and Melinda Gates Foundation's official website or other credible sources such as the National Academy of Sciences. Resolution criteria: Official report from the Bill and Melinda Gates Foundation or publication in the National Academy of Sciences. Resolution date: December 31, 2028.",0.696,"[0.72, 0.72, 0.6, 0.72, 0.72]",0.16264374420581632
iter5_h1_q0,5,The model underestimates the impact of genetic engineering on crop yields in developing countries,Agriculture and Biotechnology,,Q_given_P,"Given the investment in genetic engineering research, will crop yields in developing countries increase by 15% by 2035?","This question resolves as YES if crop yields in developing countries increase by 15% by 2035, given that the Bill and Melinda Gates Foundation invests $100 million in genetic engineering research for crop yields by 2028, as reported by the Food and Agriculture Organization of the United Nations or other credible sources such as the International Fund for Agricultural Development. Resolution criteria: Official report from the Food and Agriculture Organization of the United Nations or publication in the International Fund for Agricultural Development. Resolution date: December 31, 2035.",0.62,"[0.62, 0.62, 0.62, 0.62, 0.62]",0.16264374420581632
iter5_h1_q0,5,The model underestimates the impact of genetic engineering on crop yields in developing countries,Agriculture and Biotechnology,,P_and_Q,Will the Bill and Melinda Gates Foundation invest $100 million in genetic engineering research for crop yields by 2028 and crop yields in developing countries increase by 15% by 2035?,"This question resolves as YES if both the Bill and Melinda Gates Foundation invests $100 million in genetic engineering research for crop yields by 2028 and crop yields in developing countries increase by 15% by 2035, as reported by the Bill and Melinda Gates Foundation's official website and the Food and Agriculture Organization of the United Nations or other credible sources such as the International Fund for Agricultural Development. Resolution criteria: Official report from the Bill and Melinda Gates Foundation and official report from the Food and Agriculture Organization of the United Nations or publication in the International Fund for Agricultural Development. Resolution date: December 31, 2035.",0.54,"[0.42, 0.72, 0.32, 0.62, 0.62]",0.16264374420581632
iter5_h1_q1,5,The model underestimates the impact of genetic engineering on crop yields in developing countries,Agriculture and Biotechnology,,P,Will Monsanto develop a genetically engineered crop that increases yields by 20% by 2029?,"This question resolves as YES if Monsanto develops a genetically engineered crop that increases yields by 20% by 2029, as reported by Monsanto's official website or other credible sources such as the National Academy of Sciences. Resolution criteria: Official report from Monsanto or publication in the National Academy of Sciences. Resolution date: December 31, 2029.",0.522,"[0.35, 0.6, 0.62, 0.42, 0.62]",0.013462203756642421
iter5_h1_q1,5,The model underestimates the impact of genetic engineering on crop yields in developing countries,Agriculture and Biotechnology,,Q_given_P,"Given the development of the genetically engineered crop, will the adoption rate of genetically engineered crops in developing countries reach 30% by 2036?","This question resolves as YES if the adoption rate of genetically engineered crops in developing countries reaches 30% by 2036, given that Monsanto develops a genetically engineered crop that increases yields by 20% by 2029, as reported by the International Service for the Acquisition of Agri-biotech Applications or other credible sources such as the Food and Agriculture Organization of the United Nations. Resolution criteria: Official report from the International Service for the Acquisition of Agri-biotech Applications or publication in the Food and Agriculture Organization of the United Nations. Resolution date: December 31, 2036.",0.6559999999999999,"[0.62, 0.72, 0.72, 0.6, 0.62]",0.013462203756642421
iter5_h1_q1,5,The model underestimates the impact of genetic engineering on crop yields in developing countries,Agriculture and Biotechnology,,P_and_Q,Will Monsanto develop a genetically engineered crop that increases yields by 20% by 2029 and the adoption rate of genetically engineered crops in developing countries reach 30% by 2036?,"This question resolves as YES if both Monsanto develops a genetically engineered crop that increases yields by 20% by 2029 and the adoption rate of genetically engineered crops in developing countries reaches 30% by 2036, as reported by Monsanto's official website and the International Service for the Acquisition of Agri-biotech Applications or other credible sources such as the Food and Agriculture Organization of the United Nations. Resolution criteria: Official report from Monsanto and official report from the International Service for the Acquisition of Agri-biotech Applications or publication in the Food and Agriculture Organization of the United Nations. Resolution date: December 31, 2036.",0.334,"[0.42, 0.39, 0.29, 0.29, 0.28]",0.013462203756642421
