eval_model_name,generator_model_name,re_eval_model_name,initial_log_path,adaptive_log_path,re_eval_log_path,use_example,use_cot_target,use_cot_in_context_attacker,num_epochs,adaptive_accuracy,adaptive_accuracy_judged,adaptive_scorer_name,re_eval_accuracy,re_eval_accuracy_judged,re_eval_scorer_name,judge_model_name,positive_samples,negative_samples,passed_judge_count,adaptive_incorrect_count,re_eval_incorrect_count,novelty_results_file
openai/gpt-4o-mini,openai/gpt-4o-mini,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/initial/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/2025-04-03T22-19-32+00-00_legalbench-initial-aggregated_3oqRmap7tua9Kg9r2Snq7w.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o-mini_openai_gpt-4o-mini_pos1_neg8/2025-04-03T23-07-44+00-00_adaptive-legal_MjufrKdps3s59qPLM2vYfM.eval,,True,True,True,40,0.95,,adaptive_legal_scorer,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,results/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/novelty_legal_maud_ability_to_consummate_concept_is_subject_to_mae_carveouts_openai_gpt-4o-mini_openai_gpt-4o-mini_20250403_230926.csv
together/meta-llama/Llama-3.3-70B-Instruct-Turbo,openai/gpt-4o-mini,openai/gpt-4o,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/initial/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/2025-04-03T22-19-32+00-00_legalbench-initial-aggregated_3oqRmap7tua9Kg9r2Snq7w.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_gpt-4o-mini_pos1_neg8/2025-04-03T23-09-44+00-00_adaptive-legal_VUt4hqTvoJrpqVDQVCe38k.eval,,True,True,True,40,0.0,,adaptive_legal_scorer,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,results/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/novelty_legal_maud_ability_to_consummate_concept_is_subject_to_mae_carveouts_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_gpt-4o-mini_20250403_232422.csv
together/meta-llama/Llama-3.3-70B-Instruct-Turbo,openai/gpt-4o-mini,openai/gpt-4o-mini,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/initial/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/2025-04-03T22-19-32+00-00_legalbench-initial-aggregated_3oqRmap7tua9Kg9r2Snq7w.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_gpt-4o-mini_pos1_neg8/2025-04-03T23-09-44+00-00_adaptive-legal_VUt4hqTvoJrpqVDQVCe38k.eval,,True,True,True,40,0.0,,adaptive_legal_scorer,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,results/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/novelty_legal_maud_ability_to_consummate_concept_is_subject_to_mae_carveouts_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_gpt-4o-mini_20250403_232422.csv
together/meta-llama/Llama-3.3-70B-Instruct-Turbo,openai/gpt-4o-mini,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/initial/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/2025-04-03T22-19-32+00-00_legalbench-initial-aggregated_3oqRmap7tua9Kg9r2Snq7w.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_gpt-4o-mini_pos1_neg8/2025-04-03T23-09-44+00-00_adaptive-legal_VUt4hqTvoJrpqVDQVCe38k.eval,,True,True,True,40,0.0,,adaptive_legal_scorer,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,results/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/novelty_legal_maud_ability_to_consummate_concept_is_subject_to_mae_carveouts_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_gpt-4o-mini_20250403_232422.csv
openai/gpt-4o,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,openai/gpt-4o,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/initial/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/2025-04-03T22-19-32+00-00_legalbench-initial-aggregated_3oqRmap7tua9Kg9r2Snq7w.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_pos1_neg8/2025-04-03T23-24-24+00-00_adaptive-legal_ZBZEM8drNC9v4HwAAqHGrS.eval,,True,True,True,40,0.0,,adaptive_legal_scorer,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,results/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/novelty_legal_maud_ability_to_consummate_concept_is_subject_to_mae_carveouts_openai_gpt-4o_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_20250403_232442.csv
openai/gpt-4o,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,openai/gpt-4o-mini,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/initial/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/2025-04-03T22-19-32+00-00_legalbench-initial-aggregated_3oqRmap7tua9Kg9r2Snq7w.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_pos1_neg8/2025-04-03T23-24-24+00-00_adaptive-legal_ZBZEM8drNC9v4HwAAqHGrS.eval,,True,True,True,40,0.0,,adaptive_legal_scorer,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,results/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/novelty_legal_maud_ability_to_consummate_concept_is_subject_to_mae_carveouts_openai_gpt-4o_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_20250403_232442.csv
openai/gpt-4o,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/initial/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/2025-04-03T22-19-32+00-00_legalbench-initial-aggregated_3oqRmap7tua9Kg9r2Snq7w.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_pos1_neg8/2025-04-03T23-24-24+00-00_adaptive-legal_ZBZEM8drNC9v4HwAAqHGrS.eval,,True,True,True,40,0.0,,adaptive_legal_scorer,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,results/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/novelty_legal_maud_ability_to_consummate_concept_is_subject_to_mae_carveouts_openai_gpt-4o_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_20250403_232442.csv
openai/gpt-4o-mini,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,openai/gpt-4o,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/initial/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/2025-04-03T22-19-32+00-00_legalbench-initial-aggregated_3oqRmap7tua9Kg9r2Snq7w.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o-mini_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_pos1_neg8/2025-04-03T23-24-42+00-00_adaptive-legal_L6T2nrzstQcFyGqJMVLX7y.eval,,True,True,True,40,0.0,,adaptive_legal_scorer,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,results/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/novelty_legal_maud_ability_to_consummate_concept_is_subject_to_mae_carveouts_openai_gpt-4o-mini_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_20250403_232500.csv
openai/gpt-4o-mini,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,openai/gpt-4o-mini,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/initial/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/2025-04-03T22-19-32+00-00_legalbench-initial-aggregated_3oqRmap7tua9Kg9r2Snq7w.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o-mini_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_pos1_neg8/2025-04-03T23-24-42+00-00_adaptive-legal_L6T2nrzstQcFyGqJMVLX7y.eval,,True,True,True,40,0.0,,adaptive_legal_scorer,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,results/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/novelty_legal_maud_ability_to_consummate_concept_is_subject_to_mae_carveouts_openai_gpt-4o-mini_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_20250403_232500.csv
openai/gpt-4o-mini,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/initial/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/2025-04-03T22-19-32+00-00_legalbench-initial-aggregated_3oqRmap7tua9Kg9r2Snq7w.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o-mini_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_pos1_neg8/2025-04-03T23-24-42+00-00_adaptive-legal_L6T2nrzstQcFyGqJMVLX7y.eval,,True,True,True,40,0.0,,adaptive_legal_scorer,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,results/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/novelty_legal_maud_ability_to_consummate_concept_is_subject_to_mae_carveouts_openai_gpt-4o-mini_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_20250403_232500.csv
together/meta-llama/Llama-3.3-70B-Instruct-Turbo,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,openai/gpt-4o,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/initial/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/2025-04-03T22-19-32+00-00_legalbench-initial-aggregated_3oqRmap7tua9Kg9r2Snq7w.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/together_meta-llama_Llama-3.3-70B-Instruct-Turbo_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_pos1_neg8/2025-04-03T23-25-01+00-00_adaptive-legal_n5UGsRJ4n8KXdrRcr5aUWF.eval,,True,True,True,40,0.0,,adaptive_legal_scorer,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,results/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/novelty_legal_maud_ability_to_consummate_concept_is_subject_to_mae_carveouts_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_20250403_232518.csv
together/meta-llama/Llama-3.3-70B-Instruct-Turbo,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,openai/gpt-4o-mini,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/initial/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/2025-04-03T22-19-32+00-00_legalbench-initial-aggregated_3oqRmap7tua9Kg9r2Snq7w.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/together_meta-llama_Llama-3.3-70B-Instruct-Turbo_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_pos1_neg8/2025-04-03T23-25-01+00-00_adaptive-legal_n5UGsRJ4n8KXdrRcr5aUWF.eval,,True,True,True,40,0.0,,adaptive_legal_scorer,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,results/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/novelty_legal_maud_ability_to_consummate_concept_is_subject_to_mae_carveouts_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_20250403_232518.csv
together/meta-llama/Llama-3.3-70B-Instruct-Turbo,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/initial/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/2025-04-03T22-19-32+00-00_legalbench-initial-aggregated_3oqRmap7tua9Kg9r2Snq7w.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/together_meta-llama_Llama-3.3-70B-Instruct-Turbo_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_pos1_neg8/2025-04-03T23-25-01+00-00_adaptive-legal_n5UGsRJ4n8KXdrRcr5aUWF.eval,,True,True,True,40,0.0,,adaptive_legal_scorer,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,results/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/novelty_legal_maud_ability_to_consummate_concept_is_subject_to_mae_carveouts_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_20250403_232518.csv
openai/gpt-4o,openai/gpt-4o,openai/gpt-4o,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/initial/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/2025-04-03T22-19-32+00-00_legalbench-initial-aggregated_3oqRmap7tua9Kg9r2Snq7w.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o_openai_gpt-4o_pos1_neg8/2025-04-03T23-25-19+00-00_adaptive-legal_UdQWgSb36MgUEDitvg9d9F.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o_openai_gpt-4o_pos1_neg8/re_eval/openai_gpt-4o/2025-04-03T23-26-08+00-00_re-evaluate-adaptive-legal_9pnKKiJdApnVou5iUKJnCS.eval,True,True,True,40,0.775,,adaptive_legal_scorer,0.6666666666666666,,choice,anthropic/claude-3-5-sonnet-latest,1,8,6,6,2,results/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/novelty_legal_maud_ability_to_consummate_concept_is_subject_to_mae_carveouts_openai_gpt-4o_openai_gpt-4o_20250403_232606.csv
openai/gpt-4o,openai/gpt-4o,openai/gpt-4o-mini,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/initial/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/2025-04-03T22-19-32+00-00_legalbench-initial-aggregated_3oqRmap7tua9Kg9r2Snq7w.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o_openai_gpt-4o_pos1_neg8/2025-04-03T23-25-19+00-00_adaptive-legal_UdQWgSb36MgUEDitvg9d9F.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o_openai_gpt-4o_pos1_neg8/re_eval/openai_gpt-4o-mini/2025-04-03T23-26-15+00-00_re-evaluate-adaptive-legal_bg2WkN5i6t5TJkykLn9Hch.eval,True,True,True,40,0.775,,adaptive_legal_scorer,0.5,,choice,anthropic/claude-3-5-sonnet-latest,1,8,6,6,3,results/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/novelty_legal_maud_ability_to_consummate_concept_is_subject_to_mae_carveouts_openai_gpt-4o_openai_gpt-4o_20250403_232606.csv
openai/gpt-4o,openai/gpt-4o,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/initial/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/2025-04-03T22-19-32+00-00_legalbench-initial-aggregated_3oqRmap7tua9Kg9r2Snq7w.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o_openai_gpt-4o_pos1_neg8/2025-04-03T23-25-19+00-00_adaptive-legal_UdQWgSb36MgUEDitvg9d9F.eval,,True,True,True,40,0.775,,adaptive_legal_scorer,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,results/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/novelty_legal_maud_ability_to_consummate_concept_is_subject_to_mae_carveouts_openai_gpt-4o_openai_gpt-4o_20250403_232606.csv
openai/gpt-4o-mini,openai/gpt-4o,openai/gpt-4o,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/initial/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/2025-04-03T22-19-32+00-00_legalbench-initial-aggregated_3oqRmap7tua9Kg9r2Snq7w.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/2025-04-03T23-26-33+00-00_adaptive-legal_WkUKkYGmpy5uVAEaG5LGS7.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/re_eval/openai_gpt-4o/2025-04-03T23-27-14+00-00_re-evaluate-adaptive-legal_84VowwGFyigyjyJa2VMqVa.eval,True,True,True,40,0.3,,adaptive_legal_scorer,0.6428571428571429,,choice,anthropic/claude-3-5-sonnet-latest,1,8,28,28,10,results/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/novelty_legal_maud_ability_to_consummate_concept_is_subject_to_mae_carveouts_openai_gpt-4o-mini_openai_gpt-4o_20250403_232712.csv
openai/gpt-4o-mini,openai/gpt-4o,openai/gpt-4o-mini,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/initial/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/2025-04-03T22-19-32+00-00_legalbench-initial-aggregated_3oqRmap7tua9Kg9r2Snq7w.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/2025-04-03T23-26-33+00-00_adaptive-legal_WkUKkYGmpy5uVAEaG5LGS7.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/re_eval/openai_gpt-4o-mini/2025-04-03T23-27-36+00-00_re-evaluate-adaptive-legal_QbMd5YCim2Px5rPjigqYnw.eval,True,True,True,40,0.3,,adaptive_legal_scorer,0.25,,choice,anthropic/claude-3-5-sonnet-latest,1,8,28,28,21,results/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/novelty_legal_maud_ability_to_consummate_concept_is_subject_to_mae_carveouts_openai_gpt-4o-mini_openai_gpt-4o_20250403_232712.csv
openai/gpt-4o-mini,openai/gpt-4o,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/initial/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/2025-04-03T22-19-32+00-00_legalbench-initial-aggregated_3oqRmap7tua9Kg9r2Snq7w.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/2025-04-03T23-26-33+00-00_adaptive-legal_WkUKkYGmpy5uVAEaG5LGS7.eval,,True,True,True,40,0.3,,adaptive_legal_scorer,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,results/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/novelty_legal_maud_ability_to_consummate_concept_is_subject_to_mae_carveouts_openai_gpt-4o-mini_openai_gpt-4o_20250403_232712.csv
together/meta-llama/Llama-3.3-70B-Instruct-Turbo,openai/gpt-4o,openai/gpt-4o,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/initial/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/2025-04-03T22-19-32+00-00_legalbench-initial-aggregated_3oqRmap7tua9Kg9r2Snq7w.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_gpt-4o_pos1_neg8/2025-04-03T23-28-04+00-00_adaptive-legal_YEhw2YzsSXQ2AgVqwA7KH5.eval,,True,True,True,40,0.0,,adaptive_legal_scorer,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,results/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/novelty_legal_maud_ability_to_consummate_concept_is_subject_to_mae_carveouts_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_gpt-4o_20250403_233251.csv
together/meta-llama/Llama-3.3-70B-Instruct-Turbo,openai/gpt-4o,openai/gpt-4o-mini,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/initial/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/2025-04-03T22-19-32+00-00_legalbench-initial-aggregated_3oqRmap7tua9Kg9r2Snq7w.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_gpt-4o_pos1_neg8/2025-04-03T23-28-04+00-00_adaptive-legal_YEhw2YzsSXQ2AgVqwA7KH5.eval,,True,True,True,40,0.0,,adaptive_legal_scorer,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,results/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/novelty_legal_maud_ability_to_consummate_concept_is_subject_to_mae_carveouts_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_gpt-4o_20250403_233251.csv
together/meta-llama/Llama-3.3-70B-Instruct-Turbo,openai/gpt-4o,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/initial/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/2025-04-03T22-19-32+00-00_legalbench-initial-aggregated_3oqRmap7tua9Kg9r2Snq7w.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_gpt-4o_pos1_neg8/2025-04-03T23-28-04+00-00_adaptive-legal_YEhw2YzsSXQ2AgVqwA7KH5.eval,,True,True,True,40,0.0,,adaptive_legal_scorer,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,results/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/novelty_legal_maud_ability_to_consummate_concept_is_subject_to_mae_carveouts_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_gpt-4o_20250403_233251.csv
