check_type,P_title,P_forecast,Q_title,Q_forecast,R_title,R_forecast,score
and,Will biodegradable plastics replace conventional plastics in all consumer products by 2040?,0.15,Will global plastic pollution decrease by 50% due to the adoption of biodegradable plastics by 2040?,0.25,"Will all consumer product sectors transition to biodegradable plastics and will global plastic pollution decrease by 50% due to this transition by 2040? Body: Will both of the following occur by December 31, 2040: (a) All consumer product sectors transition to using biodegradable plastics exclusively, replacing conventional plastics, as reported in industry sustainability reports. (b) Worldwide levels of plastic pollution reduce by 50% compared to 2020 levels as a result of widespread adoption of biodegradable plastics, as reported by the Environmental Protection Agency (EPA) pollution control reports. Resolution Date: December 31, 2040.",0.15,0.0
and,Will augmented reality (AR) education platforms be integrated into 80% of primary schools worldwide by 2035?,0.35,Will student engagement in primary schools increase by 30% due to AR integration by 2035?,0.45,"Will both 80% of primary schools worldwide integrate AR platforms and see a 30% increase in student engagement by 2035? Body: Will both of the following occur by December 31, 2035: (a) 80% or more of primary educational institutions globally incorporate augmented reality platforms into their teaching methodologies? (b) The integration of augmented reality platforms in 80% of primary schools leads to a 30% increase in student engagement levels? Resolution Criteria: (a) will be resolved using UNESCO education technology reports, and (b) will be resolved using educational assessment studies.",0.35,0.0
and,Will the global workforce's remote working percentage reach 70% by 2030?,0.35,Will productivity in remote work settings exceed that of traditional office environments by 2030?,0.65,"Will both the global workforce's remote working percentage reach 70% and productivity in remote work settings exceed traditional office environments by 2030? Body: Will both of the following occur by December 31, 2030: (a) 70% of the global workforce operates in remote or hybrid work arrangements, as determined by International Labor Organization (ILO) workforce studies, and (b) the average productivity levels of employees working remotely or in hybrid arrangements surpass those of traditional in-office environments, as determined by global productivity research reports? Resolution Date: December 31, 2030. Resolution Sources: International Labor Organization (ILO) workforce studies and global productivity research reports.",0.25,0.0
and,Will human lifespan expectancy exceed 100 years globally by 2050?,0.1,Will advancements in medical technology lead to widespread prevention of age-related diseases by 2050?,0.65,"Will both the global human lifespan expectancy exceed 100 years and medical advancements lead to widespread prevention of age-related diseases by 2050? Body: Will both of the following occur by December 31, 2050: (a) The average global human lifespan expectancy rises above 100 years, as reported by the World Health Organization (WHO) demographic reports. (b) Significant progress in medical technologies enables the widespread prevention of age-related diseases globally, as evidenced by medical research publications. Resolution Date: December 31, 2050. Resolution Sources: (a) World Health Organization (WHO) demographic reports for global lifespan expectancy. (b) Medical research publications for advancements in the prevention of age-related diseases.",0.1,0.0
and,Will autonomous vehicles dominate the global automotive market by 2040?,0.35,Will traditional internal combustion engine vehicles be phased out entirely by 2040?,0.35,"Will both autonomous vehicles dominate the global automotive market and traditional internal combustion engine vehicles be phased out entirely by 2040? Body: Will both of the following occur by December 31, 2040: (a) Autonomous (self-driving) vehicles account for the majority of global automotive sales, as reported by international automotive industry reports. (b) The production and sales of traditional internal combustion engine (ICE) vehicles cease entirely worldwide, as confirmed by international automotive regulatory bodies. Resolution Date: December 31, 2040. Resolution Sources: International automotive industry reports and international automotive regulatory bodies.",0.15,0.0
and,Will global water scarcity affect 50% of the population by 2035?,0.65,Will international agreements effectively address water scarcity by 2035?,0.35,Will both global water scarcity affect 50% of the population and international agreements effectively address this issue by 2035?,0.35,0.0
and,Will the first successful human genome editing therapy cure a genetic disorder by 2032?,0.65,Will regulatory bodies approve gene editing therapies for public use by 2032?,0.75,"Will both a successful human genome editing therapy cure a genetic disorder and regulatory bodies approve gene editing therapies for public use by 2032? Body: Will both of the following occur by December 31, 2032: (a) Scientists successfully develop and implement a human genome editing therapy that cures a genetic disorder, as reported in medical research journals. (b) Global health regulatory agencies authorize the public use of human genome editing therapies, as confirmed by official announcements from health regulatory agencies. Resolution Date: December 31, 2032. Resolution Sources: (a) Medical research journals for the successful therapy development and implementation. (b) Official announcements from health regulatory agencies for the approval of public use.",0.65,0.0
and,"Will the global digital divide close, achieving equal internet access worldwide by 2040?",0.35,Will educational outcomes improve by 20% in regions that previously lacked internet access by 2040?,0.65,Will both the global digital divide close and educational outcomes improve by 20% in previously disconnected regions by 2040?,0.35,0.0
and,Will the first colony on Europa (moon of Jupiter) be established by 2050?,0.05,Will international space treaties recognize Europa colonies as autonomous entities by 2050?,0.15,Will both a self-sustaining colony be established on Europa and international space treaties recognize Europa colonies as autonomous entities by 2050?,0.05,0.0
and,Will electric aviation become commercialized for passenger flights by 2045?,0.65,Will electric aircraft reduce carbon emissions from aviation by 50% by 2045?,0.25,"Will both electric aviation become commercialized for passenger flights and reduce carbon emissions by 50% by 2045? Body: Will both of the following occur by December 31, 2045: (a) Commercial passenger flights powered entirely by electric propulsion systems will be available to the public, as verified by aviation industry regulatory bodies. (b) The adoption of electric propulsion in commercial aviation will lead to a 50% reduction in carbon emissions from the aviation sector, as reported by the International Civil Aviation Organization (ICAO) environmental reports. Resolution Date: December 31, 2045.",0.35,0.1549895147545551
and,Will humanoid robots perform daily household tasks for 80% of families by 2035?,0.15,Will the sale of consumer-grade humanoid robots exceed 100 million units by 2035?,0.25,"Will both 80% of households employ humanoid robots for daily tasks and sales of consumer-grade humanoid robots exceed 100 million units by 2035? Body: Will both of the following occur by December 31, 2035: (a) 80% of households globally employ humanoid robots to perform daily chores, as determined by consumer robotics market analyses, and (b) consumer-grade humanoid robots achieve sales volumes surpassing 100 million units worldwide, as determined by consumer electronics sales data? Resolution Date: December 31, 2035. Resolution Sources: Consumer robotics market analyses and consumer electronics sales data.",0.15,0.0
and,Will gene therapy cure Alzheimer's disease by 2040?,0.25,Will global healthcare systems adopt gene therapy for Alzheimer's treatment universally by 2040?,0.35,Will gene therapy cure Alzheimer's disease and be universally adopted by global healthcare systems by 2040?,0.15,0.0
and,Will humans achieve world peace with zero armed conflicts by 2070?,0.05,Will global military expenditures decrease by 50% by 2070?,0.15,"Will both world peace with zero armed conflicts be achieved and global military expenditures decrease by 50% by 2070? Body: Will both of the following occur by December 31, 2070: (a) The international community eliminates all armed conflicts, achieving world peace with zero active wars, as reported by United Nations conflict reports. (b) Worldwide military spending reduces by 50% compared to 2020 levels, as reported by Stockholm International Peace Research Institute (SIPRI) reports. Resolution Date: December 31, 2070. Resolution Sources: United Nations conflict reports and Stockholm International Peace Research Institute (SIPRI) reports.",0.01,0.0
and,Will renewable energy surpass fossil fuels as the primary global energy source by 2050?,0.65,Will global carbon emissions achieve net-zero by 2050?,0.45,"Will both renewable energy surpass fossil fuels as the primary global energy source and global carbon emissions achieve net-zero by 2050? Body: Will both of the following occur by December 31, 2050: (a) Renewable energy sources become the dominant primary energy supply, exceeding fossil fuels globally, as determined by the International Energy Agency (IEA) energy projections. (b) The world reaches net-zero carbon emissions, balancing emitted and absorbed greenhouse gases, as reported by the Intergovernmental Panel on Climate Change (IPCC) reports. Resolution Date: December 31, 2050.",0.35,0.0
and,Will quantum encryption become the standard for global internet security by 2045?,0.35,Will cyberattacks utilizing quantum computing become obsolete by 2045?,0.65,"Will both quantum encryption become the standard for global internet security and cyberattacks utilizing quantum computing become obsolete by 2045? Body: Will both of the following occur by December 31, 2045: (a) Quantum encryption technologies are universally implemented as the standard for securing internet communications worldwide. Resolution will be based on reports from international cybersecurity organizations. (b) Cyberattacks that exploit quantum computing capabilities are rendered obsolete due to advancements in quantum encryption. Resolution will be based on cybersecurity threat assessments.",0.25,0.0
and,Will the Great Barrier Reef be fully restored to its 1980s condition by 2070?,0.15,Will global carbon emissions drop by 80% to facilitate coral reef restoration by 2070?,0.25,"Will both the Great Barrier Reef be fully restored to its 1980s condition and global carbon emissions drop by 80% by 2070? Body: Will both of the following occur by December 31, 2070: (a) Restoration efforts bring the Great Barrier Reef back to its ecological state as observed in the 1980s, as reported by the Australian Government Department of Agriculture, Water and the Environment, and (b) A worldwide reduction in carbon emissions by 80% compared to current levels, facilitating the full restoration of coral reefs like the Great Barrier Reef, as reported by the Intergovernmental Panel on Climate Change (IPCC)? Resolution Date: December 31, 2070. Resolution Sources: Australian Government Department of Agriculture, Water and the Environment reports and Intergovernmental Panel on Climate Change (IPCC) reports.",0.15,0.0
and,Will 3D-printed organs be commonly used in transplants by 2045?,0.65,Will organ transplant rejection rates decrease by 60% due to 3D-printed organ compatibility by 2045?,0.35,"Will both 3D-printed organs become a standard option for transplants and lead to a 60% reduction in rejection rates by 2045? Body: Will both of the following occur by December 31, 2045: (a) 3D-printed organs become a standard option for human transplants across major medical centers, as determined by medical technology regulatory bodies, and (b) the use of 3D-printed organs leads to a 60% reduction in transplant rejection rates compared to traditional organ transplants, as determined by medical research studies? Resolution Date: December 31, 2045. Resolution Sources: (a) Medical technology regulatory bodies for the standardization of 3D-printed organs in transplants, and (b) Medical research studies for the reduction in transplant rejection rates.",0.35,0.0
and,Will global literacy campaigns eliminate illiteracy rates below 2% by 2040?,0.25,Will digital education platforms be accessible to 100% of the population by 2040?,0.35,"Will both global illiteracy rates fall below 2% and digital education platforms be accessible to 100% of the population by 2040? Body: Will both of the following occur by December 31, 2040: (a) International literacy initiatives reduce worldwide illiteracy to below 2% of the global population? (Resolution Source: UNESCO literacy reports) (b) All individuals globally have access to digital education platforms as part of literacy campaigns? (Resolution Source: International Telecommunication Union (ITU) access reports) Resolution Date: December 31, 2040.",0.15,0.0
and,Will decentralized finance (DeFi) platforms handle 50% of global financial transactions by 2035?,0.15,Will traditional banking institutions adopt blockchain technology for 80% of their services by 2035?,0.35,"Will both decentralized finance platforms handle 50% of global financial transactions and traditional banks adopt blockchain for 80% of their services by 2035? Body: Will both of the following occur by December 31, 2035: (a) Decentralized finance platforms process half of all global financial transactions. Resolution Source: Financial market analysis reports. (b) 80% or more of traditional banks implement blockchain technology across their service offerings. Resolution Source: Banking industry technology adoption reports.",0.15,0.0
and,Will the world's largest offshore wind farm be operational by 2030?,0.75,Will offshore wind energy contribute to 25% of Europe's total electricity generation by 2030?,0.25,Will both the world's largest offshore wind farm be operational and offshore wind energy contribute to 25% of Europe's total electricity generation by 2030?,0.45,0.3027801433629254
and,Will space tourism become affordable for the average person by 2040?,0.25,Will public interest in space travel increase by 100% due to affordable tourism options by 2040?,0.65,"Will both space tourism become affordable for the average person and public interest in space travel double due to this affordability by 2040? Body: Will both of the following occur by December 31, 2040: (a) Space tourism services will be priced within reach of the average global citizen. Resolution will be based on space tourism company pricing reports. (b) Global interest and participation in space travel initiatives will double as a result of affordable space tourism offerings. Resolution will be based on global tourism and space exploration surveys.",0.25,0.0
and,Will artificial photosynthesis technologies be commercially viable by 2035?,0.35,Will artificial photosynthesis contribute to 10% of global carbon capture efforts by 2035?,0.15,"Will both artificial photosynthesis technologies be commercially viable and contribute to 10% of global carbon capture efforts by 2035? Body: Will both of the following occur by December 31, 2035: (a) Artificial photosynthesis systems achieve commercial viability for widespread use. Resolution Source: Renewable energy technology commercialization reports. (b) Artificial photosynthesis technologies account for 10% of global initiatives aimed at carbon capture and sequestration. Resolution Source: International carbon capture program reports.",0.15,0.0
and,Will augmented reality (AR) replace traditional textbooks in 90% of schools by 2040?,0.15,Will student academic performance improve by 25% due to AR integration by 2040?,0.35,"Will both 90% of schools replace textbooks with AR and student performance improve by 25% due to AR by 2040? Body: Will both of the following occur by December 31, 2040: (a) 90% of educational institutions globally discontinue traditional textbooks in favor of augmented reality learning tools, as reported by UNESCO education technology reports, and (b) the adoption of augmented reality tools in place of traditional textbooks leads to a 25% improvement in student academic performance, as determined by educational assessment studies? Resolution Date: December 31, 2040. Resolution Sources: UNESCO education technology reports and educational assessment studies.",0.15,0.0
