check_type,P_title,P_forecast,Q_title,Q_forecast,R_title,R_forecast,score
andor,Will the first successful human brain-uploading be achieved by 2300?,0.65,Will digital consciousness lead to the creation of virtual societies by 2300?,0.65,"Will both the first successful human brain-uploading be achieved and lead to the creation of virtual societies by 2300? Body: Will both of the following occur by December 31, 2300: (a) Scientists successfully upload and transfer a human consciousness into a digital medium, as validated by neuroscience and computer science research institutions, and (b) The ability to upload human consciousness results in the establishment of fully functional virtual societies, as observed in technological and sociological studies? Resolution criteria: Both conditions must be met for the question to be answered ""Yes.""",0.35,0.3143127990952363
andor,Will the first human lifespan extension to 150 years be achieved by 2500?,0.65,Will global economic systems shift to accommodate extended human lifespans by 2500?,0.75,"Will both the first human lifespan extension to 150 years be achieved and global economic systems shift to accommodate this by 2500? Body: Will both of the following occur by December 31, 2500: (a) Medical science successfully extends the human lifespan to 150 years through genetic and technological interventions, as confirmed by reproductive and longevity studies. (b) Global economic structures undergo fundamental shifts to support and sustain human populations living up to 150 years, as detailed in economic forecasting reports? Resolution criteria: Both conditions must be met for the question to be answered ""Yes.""",0.65,0.10714969088698124
andor,Will humans successfully colonize the Andromeda Galaxy by 3000?,0.01,Will intergalactic travel become as common as intercontinental travel by 3000?,0.05,"Will both humans successfully colonize the Andromeda Galaxy and intergalactic travel become as common as intercontinental travel by 3000? Body: Will both of the following occur by December 31, 3000: (a) Humanity establishes successful colonies in the Andromeda Galaxy, as projected by intergalactic exploration missions and plans. (b) Traveling between galaxies becomes a routine and widespread means of transportation, comparable to intercontinental travel on Earth, as forecasted by future transportation studies? Resolution criteria: Both conditions must be met by the specified date for the answer to be YES.",0.01,5.0977199838479186e-18
andor,Will humanity achieve instantaneous communication across light-years by 2200?,0.05,Will real-time interstellar diplomatic relations be established by 2200?,0.01,"Will humanity achieve both instantaneous communication across light-years and real-time interstellar diplomatic relations by 2200? Body: Will both of the following occur by December 31, 2200: (a) Technological advancements enable humans to communicate instantaneously across distances spanning light-years, as demonstrated by verified communication systems. (b) Humans establish real-time diplomatic relations with extraterrestrial civilizations through instantaneous communication systems, as recorded in international space diplomacy records? Resolution criteria: Both conditions must be met for the question to be answered ""Yes.""",0.01,0.1430397079704303
andor,Will humans develop the ability to manipulate gravity by 2500?,0.15,Will cities on Earth be built with gravity manipulation technologies by 2500?,0.25,"Will both the ability to manipulate gravity and the incorporation of gravity manipulation technologies in city construction occur by 2500? Body: Will both of the following occur by December 31, 2500: (a) Scientific research leads to the practical ability to manipulate gravitational forces at will, as validated by physics and engineering breakthroughs. (b) Urban development incorporates gravity manipulation technologies in the construction and infrastructure of cities worldwide, as implemented by architectural and engineering firms? Resolution criteria: Both conditions must be met for the question to be answered ""Yes.""",0.25,0.0
andor,Will humans achieve telepathy through neural interface technology by 2300?,0.65,Will global languages become obsolete due to telepathic communication by 2300?,0.05,"Will both telepathy through neural interfaces be achieved and global languages become obsolete due to telepathic communication by 2300? Body: Will both of the following occur by December 31, 2300: (a) Neural interface technologies advance to a point where humans can communicate through telepathy, as demonstrated by verified experiments and technological implementations. (b) Traditional spoken and written languages cease to be the primary means of communication globally as telepathic communication becomes widespread, as observed in sociolinguistic studies? Resolution criteria: Both conditions must be met for the question to be answered ""Yes.""",0.05,0.40415267281079437
andor,Will humanity develop faster-than-light propulsion systems by 2100?,0.01,Will interstellar travel become routine with FTL propulsion by 2100?,0.01,"Will both faster-than-light propulsion systems be developed and interstellar travel become routine with FTL propulsion by 2100? Body: Will both of the following occur by December 31, 2100: (a) Scientists and engineers successfully develop and demonstrate faster-than-light (FTL) propulsion systems, as validated by experimental evidence in aerospace research. (b) Interstellar travel becomes a routine and accessible means of transportation for humans, enabled by faster-than-light propulsion systems, as utilized in space exploration missions? Resolution criteria: Both conditions must be met for the question to be answered ""Yes.""",0.01,0.0
andor,Will the Earth's magnetic field reverse polarity by 2200?,0.15,Will a global power grid collapse occur due to magnetic field reversal by 2200?,0.05,"Will both the Earth's magnetic field reverse polarity and cause a global power grid collapse by 2200? Body: Will both of the following occur by December 31, 2200: (a) Geological and geophysical studies confirm a reversal of Earth's magnetic field polarity, as recorded by the US Geological Survey and similar institutions, and (b) This reversal triggers a collapse of the global power grid infrastructure, as assessed by international energy agencies? Resolution criteria: Both conditions must be met for a ""Yes"" answer.",0.05,0.2978116787650698
andor,Will humans achieve photosynthesis through genetic engineering by 2200?,0.15,Will human caloric intake decrease by 50% due to photosynthetic capabilities by 2200?,0.01,Will humans achieve photosynthesis through genetic engineering and reduce caloric intake by 50% due to photosynthetic capabilities by 2200?,0.05,0.12419405994016619
andor,Will humans establish a sustainable ecosystem on Venus by 2500?,0.05,Will Terraforming Venus be completed by 2500 to support human life?,0.05,"Will both a sustainable ecosystem be established on Venus and its terraforming be completed to support human life by 2500? Body: Will both of the following occur by December 31, 2500: (a) Humans successfully create and maintain a self-sustaining ecosystem on Venus, as documented by multidisciplinary space colonization projects. (b) The terraforming of Venus, transforming its atmosphere and surface conditions to support human life, be fully achieved, as reported by international space engineering collaborations? Resolution criteria: Both conditions must be met by the specified date for the answer to be YES.",0.05,0.19209468759882461
andor,Will the Singularity occur by 2200?,0.35,Will human consciousness be fully integrated with AI by 2200?,0.35,"Will both the Singularity occur and human consciousness be fully integrated with AI by 2200? Body: Will both of the following occur by December 31, 2200: (a) The technological Singularity, marked by exponential advancements in AI surpassing human intelligence, as predicted by futurist studies? (b) Humans achieving full integration of their consciousness with artificial intelligence systems, as demonstrated by neuroscience and AI interdisciplinary research? Resolution criteria: Both events must occur by the specified date for the answer to be YES. If either or both do not occur, the answer is NO.",0.15,0.11104258744680084
andor,Will antimatter become a viable energy source by 2500?,0.25,Will antimatter propulsion systems be developed for interstellar travel by 2500?,0.45,"Will both antimatter become a viable energy source and antimatter propulsion systems be developed for interstellar travel by 2500? Body: Will both of the following occur by December 31, 2500: (a) Antimatter production and containment technologies advance to the point of being a practical and efficient energy source, as validated by particle physics research facilities. (b) Engineering breakthroughs enable the creation of antimatter-based propulsion systems suitable for interstellar spacecraft, as outlined in advanced aerospace engineering projects? Resolution criteria: Both conditions must be met by the specified date for the question to be answered YES.",0.15,0.11243764952899708
andor,Will humans develop a universal vaccine against all known viruses by 2200?,0.15,Will global pandemic outbreaks be eradicated by 2200 due to universal vaccination?,0.25,Will both a universal vaccine against all known viruses be developed and global pandemic outbreaks be eradicated by 2200?,0.15,0.12207837505974595
andor,Will humans achieve fusion energy as a primary power source by 2100?,0.65,Will global carbon emissions drop to zero due to fusion energy adoption by 2100?,0.15,Will both fusion energy become the primary power source and global carbon emissions drop to zero due to its adoption by 2100?,0.05,0.8233869695926181
andor,Will humans develop the technology for time travel by 2200?,0.05,Will the ethical consensus allow the use of time travel technology by 2200?,0.15,"Will both the development and ethical approval of time travel technology occur by 2200? Body: Will both of the following occur by December 31, 2200: (a) Scientific advancements enable humans to travel backward and forward in time, as demonstrated by experimental physics breakthroughs. (b) Global ethical standards and regulations are established to permit the safe and responsible use of time travel technology, as codified in international ethical accords? Resolution criteria: Both conditions must be met by the specified date for the question to be answered YES.",0.01,0.2897861398603878
andor,Will the first human be cloned successfully by 2100?,0.65,Will international laws prohibit human cloning by 2100?,0.55,"Will both the first human be cloned successfully and international laws prohibit human cloning by 2100? Body: Will both of the following occur by December 31, 2100: (a) Scientists successfully clone a human being through reproductive cloning techniques, as verified by genomic and biological research institutions, and (b) The majority of nations enact and enforce laws that completely ban human cloning, as ratified in international legal frameworks? Resolution criteria: Both conditions must be met for the question to be answered ""Yes.""",0.35,0.10594028769395492
andor,Will humans develop the ability to breathe underwater without assistance by 2250?,0.15,Will underwater cities become a common habitat for humans by 2250?,0.25,"Will both humans develop the ability to breathe underwater unaided and underwater cities become a common habitat by 2250? Body: Will both of the following occur by December 31, 2250: (a) Genetic engineering or technological enhancements enable humans to breathe underwater unaided, as demonstrated by physiological and biomedical research. (b) Humans establish and inhabit underwater cities as a standard mode of living, as constructed by advanced urban development projects? Resolution criteria: Both conditions must be met for the question to be answered ""Yes.""",0.05,0.1347175576035981
