check_type,P_title,P_forecast,Q_title,Q_forecast,R_title,R_forecast,score
but,Will the global pharmaceutical industry eradicate malaria by 2045?,0.25,Will the global pharmaceutical industry fail to eradicate malaria by 2045 and instead focus on other infectious diseases?,0.65,"Will the global pharmaceutical industry either eradicate malaria by 2045 or fail to do so and focus on other infectious diseases? Body: Will either of the following occur by December 31, 2045: (a) The global pharmaceutical sector achieves the eradication of malaria worldwide, as pursued through international health partnerships. (b) The global pharmaceutical industry fails to eradicate malaria worldwide and shifts its research and development efforts towards combating other infectious diseases, as indicated by international health organizations? The resolution criteria for (a) is the confirmation of malaria eradication by international health authorities, and for (b) is the acknowledgment by international health organizations of the industry's shift in focus.",0.85,0.06782194340594874
but,Will electric bicycles become the dominant urban transportation mode in Europe by 2035?,0.35,"Will electric bicycles fail to become the dominant urban transportation mode in Europe by 2035, and will public transit see a resurgence? Body: Will both of the following occur by December 31, 2035: (a) Electric bicycles will not surpass all other forms of urban transportation, thereby failing to become the most commonly used mode in European cities, contrary to projections by urban planning studies. The resolution will be based on transportation usage data and reports from European urban centers as of the end of 2035. (b) Public transportation systems will experience a significant resurgence in usage, as forecasted by urban planning research.",0.65,"Will either electric bicycles become the dominant urban transportation mode in Europe by 2035, or will public transit see a resurgence instead?",0.75,0.3116489966694857
but,Will the global startup ecosystem produce 10 unicorns annually by 2030?,0.85,"Will the global startup ecosystem fail to produce 10 unicorns annually by 2030 and instead focus on sustainable startups? Body: Will both of the following occur by December 31, 2030: (a) The global startup ecosystem generates fewer than 10 billion-dollar (unicorn) startups each year, as analyzed by venture capital firms, and (b) The global startup ecosystem prioritizes the development of sustainable and environmentally-focused startups, as outlined by venture capital strategies? Resolution criteria: Both conditions must be met for a ""Yes"" answer. If either condition is not met, the answer is ""No.""",0.15,"Will the global startup ecosystem either produce 10 unicorns annually by 2030 or focus on sustainable startups? Body: Will either of the following occur by December 31, 2030: (a) The global startup ecosystem generates 10 billion-dollar (unicorn) startups each year, as analyzed by venture capital firms. (b) The global startup ecosystem fails to generate 10 billion-dollar (unicorn) startups each year and instead prioritizes the development of sustainable and environmentally-focused startups, as outlined by venture capital strategies? Resolution criteria: The question will be resolved as ""Yes"" if either condition (a) or (b) is met by the specified date.",0.85,0.24221920529946864
but,Will the global literacy rate for women reach 95% by 2050?,0.7,"Will the global literacy rate for women remain below 95% by 2050, and will global education initiatives shift focus towards vocational training? Body: Will both of the following occur: (a) The literacy rate among women worldwide remains below 95% by December 31, 2050, despite UNESCO's gender equality initiatives targeting this increase, and (b) Global education initiatives shift focus towards providing vocational training and skill development, as detailed by UNESCO's gender equality programs? Resolution criteria: The question will be resolved as ""Yes"" if both conditions (a) and (b) are met by December 31, 2050. Otherwise, it will be resolved as ""No"".",0.25,Will either the global literacy rate for women reach 95% by 2050 or will it remain below 95% with a focus on vocational training?,0.75,0.261264972136582
but,Will gene therapy cure Alzheimer's disease by 2040?,0.25,"Will gene therapy fail to cure Alzheimer's disease by 2040, and will research focus on early detection methods instead? Body: Will both of the following occur by December 31, 2040: (a) Gene therapy techniques do not lead to a definitive cure for Alzheimer's disease, as determined by the absence of a widely recognized and scientifically validated cure using gene therapy, despite efforts by leading biomedical research institutions. (b) Biomedical research emphasizes the development of advanced early detection and management methods for Alzheimer's disease, as prioritized by research institutions. The resolution will be based on the fulfillment of both conditions by the specified date.",0.75,Will either gene therapy cure Alzheimer's disease by 2040 or will it not cure it and instead focus on early detection methods?,0.85,0.21139344756234513
but,Will the global population exceed 10 billion by 2100?,0.75,"Will the global population remain at or below 10 billion by 2100 and stabilize at 9 billion? Body: Will both of the following occur: (a) The world's population will fail to grow to exceed 10 billion people by December 31, 2100, as projected by the United Nations Department of Economic and Social Affairs. (b) The world's population will stabilize at approximately 9 billion by December 31, 2100, as forecasted by the United Nations Department of Economic and Social Affairs. Resolution criteria: Both conditions must be met for a ""Yes"" answer. If either the population exceeds 10 billion or does not stabilize at approximately 9 billion, the answer is ""No"".",0.35,Will the global population exceed 10 billion by 2100 or stabilize at 9 billion?,0.55,0.6752152242771964
but,Will autonomous taxis replace traditional taxis in New York City by 2035?,0.25,Will both traditional taxis continue to operate in New York City beyond 2035 AND autonomous taxis not replace them but integrate with public transit by 2035?,0.65,"Will autonomous taxis either completely replace traditional taxis or integrate with public transit in New York City by 2035? Body: Will either of the following occur by December 31, 2035, in New York City: (a) Autonomous, driverless taxi services completely replace traditional human-operated taxis, as mandated by city regulations? (b) Autonomous, driverless taxi services fail to completely replace traditional human-operated taxis and instead become integrated with existing public transportation systems, as outlined in city planning documents? Resolution criteria: The question will be resolved as ""Yes"" if either condition (a) or (b) is met by the specified date.",0.45,0.5524488198631606
but,Will graphene-based batteries achieve commercial production by 2029?,0.35,"Will graphene-based batteries fail to achieve commercial production by 2029, and will research shift to solid-state batteries? Body: Will both of the following occur: (a) Graphene-based battery technology fails to reach commercial production and widespread market adoption by December 31, 2029, as forecasted by energy storage research institutions, and (b) Research efforts pivot towards developing solid-state battery technologies, as indicated by energy storage research institutions? Resolution criteria: Both conditions must be met for a ""Yes"" answer. If either graphene-based batteries achieve commercial production or research does not pivot towards solid-state batteries, the answer is ""No"".",0.55,"Will either graphene-based batteries achieve commercial production by 2029 or will focus shift to solid-state batteries instead? Body: Will either of the following occur by December 31, 2029: (a) Graphene-based battery technology reaches commercial production and widespread market adoption, as forecasted by energy storage research institutions. (b) Graphene-based battery technology fails to reach commercial production and widespread market adoption, and research efforts instead pivot towards developing solid-state battery technologies, as indicated by energy storage research institutions? Resolution criteria: The question will be resolved as ""Yes"" if either (a) graphene-based batteries achieve commercial production and widespread market adoption by the specified date, or (b) graphene-based batteries do not achieve commercial production and the focus shifts to solid-state batteries. If neither condition is met, the question will be resolved as ""No"".",0.75,0.1841496066210536
but,Will the global water scarcity crisis be resolved by 2050?,0.35,"Will the global water scarcity crisis remain unresolved by 2050, with a focus shift to water conservation technologies?",0.65,Will the global water scarcity crisis be resolved by 2050 or will focus shift to water conservation technologies?,0.85,0.19636805063720014
but,Will the Internet of Things (IoT) achieve full integration in smart cities by 2035?,0.65,"Will the Internet of Things (IoT) fail to achieve full integration in smart cities by 2035 and will urban technology initiatives prioritize cybersecurity instead? Body: Will both of the following occur: (a) The Internet of Things (IoT) technologies fail to become fully integrated into the infrastructure of smart cities globally by December 31, 2035, as defined by urban technology standards, and (b) Urban technology initiatives instead prioritize the enhancement of cybersecurity frameworks, as set by urban planning authorities? Resolution criteria: Both conditions must be met for a ""Yes"" answer. If either condition is not met, the answer is ""No"".",0.35,Will the Internet of Things (IoT) either achieve full integration in smart cities by 2035 or focus on enhancing cybersecurity instead?,0.75,0.3116489966694857
but,Will augmented reality replace smartphones as the primary personal device by 2030?,0.15,Will augmented reality both fail to replace smartphones as the primary personal device and render traditional computing obsolete by 2030?,0.15,Will augmented reality replace smartphones as the primary device or render traditional computing obsolete by 2030?,0.15,0.24221920529946864
but,Will global literacy reach 100% by 2100?,0.65,"Will global literacy fail to reach 100% by 2100 and will focus shift to digital literacy? Body: Will both of the following occur: (a) The global literacy rate will fail to achieve 100% by December 31, 2100, meaning that not every individual worldwide is proficient in reading and writing, contrary to UNESCO's education initiatives. (b) The global literacy rate will remain below 100% by December 31, 2100, and educational efforts globally will shift focus towards enhancing digital literacy and technological proficiency, as outlined by UNESCO's future education strategies? Resolution criteria: Both conditions must be met for the question to be answered ""Yes.""",0.75,Will either global literacy reach 100% by 2100 or will focus shift to digital literacy instead?,0.85,0.7460413774654356
but,Will the Tesla Cybertruck achieve mass production by 2027?,0.75,"Will the Tesla Cybertruck fail to achieve mass production by 2027, and will Tesla focus on expanding their electric semi-truck lineup instead?",0.25,Will the Tesla Cybertruck achieve mass production by 2027 or will Tesla focus on expanding their electric semi-truck lineup instead?,0.75,0.3330374315143978
but,Will the global average life expectancy exceed 85 years by 2100?,0.65,"Will the global average life expectancy be 85 years or less by 2100, and will international health initiatives focus on improving quality of life? Body: Will both of the following occur: (a) The global average life expectancy will fail to rise above 85 years by December 31, 2100, as projected by the World Health Organization. (b) International health initiatives will shift focus towards improving the quality of life rather than extending lifespan, as outlined by the World Health Organization. Resolution criteria: Both conditions must be met for the question to be answered ""Yes.""",0.35,Will the global average life expectancy exceed 85 years by 2100 or will international health initiatives focus on improving quality of life instead?,0.85,0.19636805063720014
but,Will self-driving cars become the majority of new car sales in the US by 2032?,0.35,"Will self-driving cars fail to become the majority of new car sales in the US by 2032, and will the automotive industry instead prioritize electric vehicles? Body: Will both of the following occur by December 31, 2032: (a) Self-driving, autonomous vehicles fail to constitute the majority of new car sales in the United States, meaning they do not make up more than 50% of new car sales, contrary to projections by automotive industry analysts. (b) The automotive industry instead prioritizes the sale and development of electric vehicles, as indicated by industry forecasts. The resolution criteria are based on the fulfillment of both conditions by the specified date.",0.75,"Will self-driving cars become the majority of new car sales in the US by 2032, or will the automotive industry prioritize electric vehicles instead?",0.85,0.3391097170297434
but,Will the global tech workforce double by 2040?,0.65,Will the global tech workforce fail to double by 2040 and shift towards automation-centric roles?,0.25,"Will the global tech workforce either double by 2040 or shift towards automation-centric roles? Body: Will either of the following occur by December 31, 2040: (a) The global workforce in the technology sector doubles in size, as projected by labor market analyses. (b) The global workforce in the technology sector fails to double in size, and instead, the sector shifts focus towards automation-centric roles and fewer human-employed positions, as forecasted by labor market research? Resolution criteria: The question will be resolved as ""Yes"" if either condition (a) or (b) is met by the specified date.",0.75,0.1930868163320824
but,Will vertical farming supply 25% of global food needs by 2050?,0.15,Will vertical farming fail to supply 25% of global food needs by 2050 and will sustainable agriculture initiatives prioritize traditional agricultural expansion?,0.65,"Will either of the following occur regarding vertical farming and global food supply by 2050? Body: Will either of the following occur by December 31, 2050: (a) Vertical farming technologies will provide 25% of the world's food supply, as targeted by sustainable agriculture initiatives. (b) Vertical farming technologies will fail to account for 25% of the world's food supply, and sustainable agriculture initiatives will instead prioritize the expansion of traditional farming practices, as outlined in their strategic plans? Resolution criteria: The question will be resolved as ""Yes"" if either condition (a) or condition (b) is met by the specified date.",0.85,0.07190709851579088
but,Will the global pharmaceutical industry produce a universal coronavirus vaccine by 2030?,0.45,"Will the global pharmaceutical industry fail to produce a universal coronavirus vaccine by 2030 and instead focus on variant-specific vaccines? Body: Will both of the following occur: (a) The global pharmaceutical sector fails to develop and distribute a universal vaccine effective against all coronavirus strains by December 31, 2030, as aimed for in their research agendas, and (b) The global pharmaceutical sector focuses its research and distribution efforts on developing vaccines targeting specific coronavirus variants, as outlined in their research strategies? Resolution criteria: Both conditions (a) and (b) must be met for the question to be resolved as ""Yes."" If either condition is not met, the question will be resolved as ""No.""",0.75,"Will the global pharmaceutical industry either produce a universal coronavirus vaccine by 2030 or focus on variant-specific vaccines? Body: Will either of the following occur by December 31, 2030: (a) The global pharmaceutical sector develops and distributes a universal vaccine effective against all coronavirus strains, as aimed for in their research agendas. (b) The global pharmaceutical sector fails to develop a universal vaccine effective against all coronavirus strains and instead focuses its research and distribution efforts on developing vaccines targeting specific coronavirus variants, as outlined in their research strategies? Resolution criteria: The question will be resolved as ""Yes"" if either (a) or (b) occurs by the specified date.",0.99,0.31448545101657543
but,Will desalination technologies provide 30% of the world's fresh water by 2045?,0.15,"Will desalination technologies fail to provide 30% of the world's fresh water by 2045, and will sustainable water management programs prioritize water recycling methods instead? Body: Will both of the following occur: (a) Desalination processes account for less than 30% of the global fresh water supply by December 31, 2045, contrary to the targets set by sustainable water management programs, and (b) Sustainable water management programs prioritize the advancement of water recycling and reuse technologies, as detailed in their strategic plans? Resolution criteria: Both conditions must be met for a ""Yes"" answer. Condition (a) is met if desalination processes provide less than 30% of the global fresh water supply by the specified date. Condition (b) is met if sustainable water management programs are observed to prioritize water recycling and reuse technologies over desalination in their strategic plans.",0.75,"Will either of the following occur by 2045: (a) Desalination technologies provide 30% of the world's fresh water, or (b) Desalination technologies do not provide 30% and enhance water recycling methods?",0.85,0.07507981472727146
but,Will autonomous agriculture systems become standard in farming by 2038?,0.65,"Will autonomous agriculture systems fail to become standard in farming by 2038, and will the focus shift to organic farming practices? Body: Will both of the following occur by December 31, 2038: (a) Autonomous, AI-driven agriculture systems fail to become the standard operational practice in global farming, contrary to projections by agricultural technology analysts. The resolution will be based on whether these systems are not widely adopted as the standard practice in farming worldwide by the specified date. (b) The agricultural sectors prioritize the adoption and expansion of organic farming practices, as indicated by industry reports. Both conditions must be met for a ""Yes"" resolution.",0.25,"Will autonomous agriculture systems become standard in farming by 2038, or will focus shift to organic farming practices instead?",0.75,0.1930868163320824
but,"Will the global median household income exceed $100,000 by 2050?",0.15,"Will the global median household income be $100,000 or less by 2050, and will international economic policies focus on wealth distribution equality? Body: Will both of the following occur by December 31, 2050: (a) The global median household income will fail to surpass $100,000 USD, according to economic growth forecasts. The resolution will be based on the most reliable global economic data available at the end of 2050. (b) International economic policies will shift focus towards achieving greater wealth distribution equality, as outlined in their economic strategies.",0.25,"Will either the global median household income exceed $100,000 by 2050 or remain below $100,000 with a focus on wealth distribution equality?",0.35,0.0678219434059487
but,Will nuclear fusion energy become commercially viable by 2040?,0.35,"Will nuclear fusion energy fail to become commercially viable by 2040, and will focus shift to advanced renewable energy sources?",0.65,Will either nuclear fusion energy become commercially viable by 2040 or will focus shift to advanced renewable energy sources instead?,0.85,0.19636805063720014
