eval_model_name,generator_model_name,re_eval_model_name,initial_log_path,adaptive_log_path,re_eval_log_path,use_cot,similarity_threshold,score_threshold,use_embeddings,filter_incorrect,adaptive_accuracy,adaptive_accuracy_judged,adaptive_scorer_name,re_eval_accuracy,re_eval_accuracy_judged,re_eval_scorer_name,judge_model_name,n_datapoints,max_attempts,passed_judge_count,adaptive_incorrect_count,re_eval_incorrect_count,novelty_results_file
together/meta-llama/Llama-3.3-70B-Instruct-Turbo,openai/gpt-4o,anthropic/claude-3-5-sonnet-latest,/home/davisrbr/Desktop/adaptive_evals/logs/initial_together_meta-llama_Llama-3.3-70B-Instruct-Turbo/2025-04-17T00-51-03+00-00_truthfulqa-initial_6uc4iYPfDCyPSeFJYqXng5.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_together_meta-llama_Llama-3.3-70B-Instruct-Turbo__openai_gpt-4o/2025-04-17T03-04-35+00-00_adaptive-truthfulqa-refactor_XWUV9tZSYnuR9jqQyit4YY.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_together_meta-llama_Llama-3.3-70B-Instruct-Turbo__openai_gpt-4o/re_eval/anthropic_claude-3-5-sonnet-latest/2025-04-17T03-21-09+00-00_re-evaluate-adaptive-truthfulqa_3R5HD2D3pUYg9u9Azs8h68.eval,False,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.7058823529411765,,choice,anthropic/claude-3-5-sonnet-latest,150,10,51,51,15,results/randomized_20250407_203611/novelty_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_gpt-4o_20250417_032034.csv
together/meta-llama/Llama-3.3-70B-Instruct-Turbo,openai/o3-mini,openai/gpt-4o,/home/davisrbr/Desktop/adaptive_evals/logs/initial_together_meta-llama_Llama-3.3-70B-Instruct-Turbo/2025-04-17T00-51-03+00-00_truthfulqa-initial_6uc4iYPfDCyPSeFJYqXng5.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_together_meta-llama_Llama-3.3-70B-Instruct-Turbo__openai_o3-mini/2025-04-17T03-21-17+00-00_adaptive-truthfulqa-refactor_e7WbKKQyjZpa9avkkUmAA4.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_together_meta-llama_Llama-3.3-70B-Instruct-Turbo__openai_o3-mini/re_eval/openai_gpt-4o/2025-04-17T04-06-34+00-00_re-evaluate-adaptive-truthfulqa_QU49UENeZGM8ExBzJH3V4Y.eval,False,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.5909090909090909,,choice,anthropic/claude-3-5-sonnet-latest,150,10,22,22,9,results/randomized_20250407_203611/novelty_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_o3-mini_20250417_040632.csv
together/meta-llama/Llama-3.3-70B-Instruct-Turbo,openai/o3-mini,openai/gpt-4o-mini,/home/davisrbr/Desktop/adaptive_evals/logs/initial_together_meta-llama_Llama-3.3-70B-Instruct-Turbo/2025-04-17T00-51-03+00-00_truthfulqa-initial_6uc4iYPfDCyPSeFJYqXng5.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_together_meta-llama_Llama-3.3-70B-Instruct-Turbo__openai_o3-mini/2025-04-17T03-21-17+00-00_adaptive-truthfulqa-refactor_e7WbKKQyjZpa9avkkUmAA4.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_together_meta-llama_Llama-3.3-70B-Instruct-Turbo__openai_o3-mini/re_eval/openai_gpt-4o-mini/2025-04-17T04-06-36+00-00_re-evaluate-adaptive-truthfulqa_gnCFE4vhCyk7wuozTKQiWp.eval,False,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.5,,choice,anthropic/claude-3-5-sonnet-latest,150,10,22,22,11,results/randomized_20250407_203611/novelty_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_o3-mini_20250417_040632.csv
together/meta-llama/Llama-3.3-70B-Instruct-Turbo,openai/o3-mini,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,/home/davisrbr/Desktop/adaptive_evals/logs/initial_together_meta-llama_Llama-3.3-70B-Instruct-Turbo/2025-04-17T00-51-03+00-00_truthfulqa-initial_6uc4iYPfDCyPSeFJYqXng5.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_together_meta-llama_Llama-3.3-70B-Instruct-Turbo__openai_o3-mini/2025-04-17T03-21-17+00-00_adaptive-truthfulqa-refactor_e7WbKKQyjZpa9avkkUmAA4.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_together_meta-llama_Llama-3.3-70B-Instruct-Turbo__openai_o3-mini/re_eval/together_meta-llama_Llama-3.3-70B-Instruct-Turbo/2025-04-17T04-06-38+00-00_re-evaluate-adaptive-truthfulqa_d3B8qhVWHoC5eYnvrU5mWD.eval,False,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.4090909090909091,,choice,anthropic/claude-3-5-sonnet-latest,150,10,22,22,13,results/randomized_20250407_203611/novelty_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_o3-mini_20250417_040632.csv
together/meta-llama/Llama-3.3-70B-Instruct-Turbo,openai/o3-mini,openai/o3-mini,/home/davisrbr/Desktop/adaptive_evals/logs/initial_together_meta-llama_Llama-3.3-70B-Instruct-Turbo/2025-04-17T00-51-03+00-00_truthfulqa-initial_6uc4iYPfDCyPSeFJYqXng5.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_together_meta-llama_Llama-3.3-70B-Instruct-Turbo__openai_o3-mini/2025-04-17T03-21-17+00-00_adaptive-truthfulqa-refactor_e7WbKKQyjZpa9avkkUmAA4.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_together_meta-llama_Llama-3.3-70B-Instruct-Turbo__openai_o3-mini/re_eval/openai_o3-mini/2025-04-17T04-06-47+00-00_re-evaluate-adaptive-truthfulqa_M4LzSv7346xCyLrwPbkfoY.eval,False,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.8181818181818182,,choice,anthropic/claude-3-5-sonnet-latest,150,10,22,22,4,results/randomized_20250407_203611/novelty_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_o3-mini_20250417_040632.csv
together/meta-llama/Llama-3.3-70B-Instruct-Turbo,openai/o3-mini,anthropic/claude-3-5-sonnet-latest,/home/davisrbr/Desktop/adaptive_evals/logs/initial_together_meta-llama_Llama-3.3-70B-Instruct-Turbo/2025-04-17T00-51-03+00-00_truthfulqa-initial_6uc4iYPfDCyPSeFJYqXng5.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_together_meta-llama_Llama-3.3-70B-Instruct-Turbo__openai_o3-mini/2025-04-17T03-21-17+00-00_adaptive-truthfulqa-refactor_e7WbKKQyjZpa9avkkUmAA4.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_together_meta-llama_Llama-3.3-70B-Instruct-Turbo__openai_o3-mini/re_eval/anthropic_claude-3-5-sonnet-latest/2025-04-17T04-07-08+00-00_re-evaluate-adaptive-truthfulqa_HFFPptoL7fTiCoRvFKsKDh.eval,False,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.8181818181818182,,choice,anthropic/claude-3-5-sonnet-latest,150,10,22,22,4,results/randomized_20250407_203611/novelty_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_o3-mini_20250417_040632.csv
openai/o3-mini,openai/gpt-4o,openai/gpt-4o,/home/davisrbr/Desktop/adaptive_evals/logs/initial_openai_o3-mini/2025-04-17T00-51-46+00-00_truthfulqa-initial_Fc44qxo4ZgKwSoxq4MCsdM.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_o3-mini__openai_gpt-4o/2025-04-17T04-07-10+00-00_adaptive-truthfulqa-refactor_Yo5auF2LRSx9i5EWaSFCYD.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_o3-mini__openai_gpt-4o/re_eval/openai_gpt-4o/2025-04-17T04-27-46+00-00_re-evaluate-adaptive-truthfulqa_7zAFpNzrRRTwiorAznKXh7.eval,False,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.3050847457627119,,choice,anthropic/claude-3-5-sonnet-latest,150,10,59,59,41,results/randomized_20250407_203611/novelty_openai_o3-mini_openai_gpt-4o_20250417_042742.csv
openai/o3-mini,openai/gpt-4o,openai/gpt-4o-mini,/home/davisrbr/Desktop/adaptive_evals/logs/initial_openai_o3-mini/2025-04-17T00-51-46+00-00_truthfulqa-initial_Fc44qxo4ZgKwSoxq4MCsdM.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_o3-mini__openai_gpt-4o/2025-04-17T04-07-10+00-00_adaptive-truthfulqa-refactor_Yo5auF2LRSx9i5EWaSFCYD.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_o3-mini__openai_gpt-4o/re_eval/openai_gpt-4o-mini/2025-04-17T04-27-50+00-00_re-evaluate-adaptive-truthfulqa_Q7XBMqDQpc7aVNgFCtQxwZ.eval,False,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.3898305084745763,,choice,anthropic/claude-3-5-sonnet-latest,150,10,59,59,36,results/randomized_20250407_203611/novelty_openai_o3-mini_openai_gpt-4o_20250417_042742.csv
openai/o3-mini,openai/gpt-4o,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,/home/davisrbr/Desktop/adaptive_evals/logs/initial_openai_o3-mini/2025-04-17T00-51-46+00-00_truthfulqa-initial_Fc44qxo4ZgKwSoxq4MCsdM.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_o3-mini__openai_gpt-4o/2025-04-17T04-07-10+00-00_adaptive-truthfulqa-refactor_Yo5auF2LRSx9i5EWaSFCYD.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_o3-mini__openai_gpt-4o/re_eval/together_meta-llama_Llama-3.3-70B-Instruct-Turbo/2025-04-17T04-27-57+00-00_re-evaluate-adaptive-truthfulqa_FXgEy6FEkAD59SZtnpux8E.eval,False,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.3559322033898305,,choice,anthropic/claude-3-5-sonnet-latest,150,10,59,59,38,results/randomized_20250407_203611/novelty_openai_o3-mini_openai_gpt-4o_20250417_042742.csv
openai/o3-mini,openai/gpt-4o,openai/o3-mini,/home/davisrbr/Desktop/adaptive_evals/logs/initial_openai_o3-mini/2025-04-17T00-51-46+00-00_truthfulqa-initial_Fc44qxo4ZgKwSoxq4MCsdM.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_o3-mini__openai_gpt-4o/2025-04-17T04-07-10+00-00_adaptive-truthfulqa-refactor_Yo5auF2LRSx9i5EWaSFCYD.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_o3-mini__openai_gpt-4o/re_eval/openai_o3-mini/2025-04-17T04-28-13+00-00_re-evaluate-adaptive-truthfulqa_SjNaLsD8EuCPx6EJSYjqV4.eval,False,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.1864406779661017,,choice,anthropic/claude-3-5-sonnet-latest,150,10,59,59,48,results/randomized_20250407_203611/novelty_openai_o3-mini_openai_gpt-4o_20250417_042742.csv
openai/o3-mini,openai/gpt-4o,anthropic/claude-3-5-sonnet-latest,/home/davisrbr/Desktop/adaptive_evals/logs/initial_openai_o3-mini/2025-04-17T00-51-46+00-00_truthfulqa-initial_Fc44qxo4ZgKwSoxq4MCsdM.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_o3-mini__openai_gpt-4o/2025-04-17T04-07-10+00-00_adaptive-truthfulqa-refactor_Yo5auF2LRSx9i5EWaSFCYD.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_o3-mini__openai_gpt-4o/re_eval/anthropic_claude-3-5-sonnet-latest/2025-04-17T04-28-27+00-00_re-evaluate-adaptive-truthfulqa_YcZDTeCgzLMbVfbu5dYxHJ.eval,False,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.4576271186440678,,choice,anthropic/claude-3-5-sonnet-latest,150,10,59,59,32,results/randomized_20250407_203611/novelty_openai_o3-mini_openai_gpt-4o_20250417_042742.csv
anthropic/claude-3-5-sonnet-latest,openai/gpt-4o,openai/gpt-4o,/home/davisrbr/Desktop/adaptive_evals/logs/initial_anthropic_claude-3-5-sonnet-latest/2025-04-17T00-53-15+00-00_truthfulqa-initial_DNxuE52es2RgvfcTm69mcQ.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_anthropic_claude-3-5-sonnet-latest__openai_gpt-4o/2025-04-17T04-44-08+00-00_adaptive-truthfulqa-refactor_BTatM5KJbnXZYukSvBQ3Vc.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_anthropic_claude-3-5-sonnet-latest__openai_gpt-4o/re_eval/openai_gpt-4o/2025-04-17T05-00-19+00-00_re-evaluate-adaptive-truthfulqa_N8VLKJSkFn37u2W2nqDqh2.eval,False,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.3333333333333333,,choice,anthropic/claude-3-5-sonnet-latest,150,10,39,39,26,results/randomized_20250407_203611/novelty_anthropic_claude-3-5-sonnet-latest_openai_gpt-4o_20250417_050017.csv
anthropic/claude-3-5-sonnet-latest,openai/gpt-4o,openai/gpt-4o-mini,/home/davisrbr/Desktop/adaptive_evals/logs/initial_anthropic_claude-3-5-sonnet-latest/2025-04-17T00-53-15+00-00_truthfulqa-initial_DNxuE52es2RgvfcTm69mcQ.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_anthropic_claude-3-5-sonnet-latest__openai_gpt-4o/2025-04-17T04-44-08+00-00_adaptive-truthfulqa-refactor_BTatM5KJbnXZYukSvBQ3Vc.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_anthropic_claude-3-5-sonnet-latest__openai_gpt-4o/re_eval/openai_gpt-4o-mini/2025-04-17T05-00-25+00-00_re-evaluate-adaptive-truthfulqa_HhvAi49FVDzMvBZDvrVTgq.eval,False,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.41025641025641024,,choice,anthropic/claude-3-5-sonnet-latest,150,10,39,39,23,results/randomized_20250407_203611/novelty_anthropic_claude-3-5-sonnet-latest_openai_gpt-4o_20250417_050017.csv
anthropic/claude-3-5-sonnet-latest,openai/gpt-4o,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,/home/davisrbr/Desktop/adaptive_evals/logs/initial_anthropic_claude-3-5-sonnet-latest/2025-04-17T00-53-15+00-00_truthfulqa-initial_DNxuE52es2RgvfcTm69mcQ.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_anthropic_claude-3-5-sonnet-latest__openai_gpt-4o/2025-04-17T04-44-08+00-00_adaptive-truthfulqa-refactor_BTatM5KJbnXZYukSvBQ3Vc.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_anthropic_claude-3-5-sonnet-latest__openai_gpt-4o/re_eval/together_meta-llama_Llama-3.3-70B-Instruct-Turbo/2025-04-17T05-00-27+00-00_re-evaluate-adaptive-truthfulqa_DyWfYmdCJYbbZvftrk2zTE.eval,False,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.5384615384615384,,choice,anthropic/claude-3-5-sonnet-latest,150,10,39,39,18,results/randomized_20250407_203611/novelty_anthropic_claude-3-5-sonnet-latest_openai_gpt-4o_20250417_050017.csv
anthropic/claude-3-5-sonnet-latest,openai/gpt-4o,openai/o3-mini,/home/davisrbr/Desktop/adaptive_evals/logs/initial_anthropic_claude-3-5-sonnet-latest/2025-04-17T00-53-15+00-00_truthfulqa-initial_DNxuE52es2RgvfcTm69mcQ.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_anthropic_claude-3-5-sonnet-latest__openai_gpt-4o/2025-04-17T04-44-08+00-00_adaptive-truthfulqa-refactor_BTatM5KJbnXZYukSvBQ3Vc.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_anthropic_claude-3-5-sonnet-latest__openai_gpt-4o/re_eval/openai_o3-mini/2025-04-17T05-00-37+00-00_re-evaluate-adaptive-truthfulqa_2hxFrYCWUActpyZc3DiiVY.eval,False,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.41025641025641024,,choice,anthropic/claude-3-5-sonnet-latest,150,10,39,39,23,results/randomized_20250407_203611/novelty_anthropic_claude-3-5-sonnet-latest_openai_gpt-4o_20250417_050017.csv
anthropic/claude-3-5-sonnet-latest,openai/gpt-4o,anthropic/claude-3-5-sonnet-latest,/home/davisrbr/Desktop/adaptive_evals/logs/initial_anthropic_claude-3-5-sonnet-latest/2025-04-17T00-53-15+00-00_truthfulqa-initial_DNxuE52es2RgvfcTm69mcQ.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_anthropic_claude-3-5-sonnet-latest__openai_gpt-4o/2025-04-17T04-44-08+00-00_adaptive-truthfulqa-refactor_BTatM5KJbnXZYukSvBQ3Vc.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_anthropic_claude-3-5-sonnet-latest__openai_gpt-4o/re_eval/anthropic_claude-3-5-sonnet-latest/2025-04-17T05-01-02+00-00_re-evaluate-adaptive-truthfulqa_DpqjojnTRBfoFiAy3fHafK.eval,False,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.3076923076923077,,choice,anthropic/claude-3-5-sonnet-latest,150,10,39,39,27,results/randomized_20250407_203611/novelty_anthropic_claude-3-5-sonnet-latest_openai_gpt-4o_20250417_050017.csv
