State,Iteration,Attribute,MaxDiff,IsFinal
District of Columbia,94,Age,0.021438870450671013,False
District of Columbia,94,Overall,0.8375869366173697,False
District of Columbia,95,DisabilityStatus,0.07011901604981047,False
District of Columbia,95,Overall,0.8375869366173697,False
District of Columbia,96,Income,0.4538935987811543,False
District of Columbia,96,Overall,0.8375869366173697,False
District of Columbia,97,SES,0.8375869366173697,False
District of Columbia,97,Overall,0.8375869366173697,False
District of Columbia,98,Occupation,0.2989319967721692,False
District of Columbia,98,Overall,0.8375869366173697,False
District of Columbia,99,Overall,0.8375869366173697,True
Connecticut,0,Gender,0.05756394514809032,False
Connecticut,0,Overall,0.9008249649072199,False
Connecticut,1,Ethnicity,0.3323332999540708,False
Connecticut,1,Overall,0.9008249649072199,False
Connecticut,2,Education,0.06372362661346342,False
Connecticut,2,Overall,0.9008249649072199,False
Connecticut,3,Language,0.07728879224653984,False
Connecticut,3,Overall,0.9008249649072199,False
Connecticut,4,Age,0.0393670981352604,False
Connecticut,4,Overall,0.9008249649072199,False
Connecticut,5,DisabilityStatus,0.014661918782399974,False
Connecticut,5,Overall,0.9008249649072199,False
Connecticut,6,Income,0.3384749873285389,False
Connecticut,6,Overall,0.9008249649072199,False
Connecticut,7,SES,0.9008249649072199,False
Connecticut,7,Overall,0.9008249649072199,False
Connecticut,8,Occupation,0.2546059373759224,False
Connecticut,8,Overall,0.9008249649072199,False
Connecticut,9,Overall,0.9008249649072199,False
Connecticut,10,Gender,0.03151622572511842,False
Connecticut,10,Overall,0.9008249649072199,False
Connecticut,11,Ethnicity,0.3254638392723417,False
Connecticut,11,Overall,0.9008249649072199,False
Connecticut,12,Education,0.022154385240379354,False
Connecticut,12,Overall,0.9008249649072199,False
Connecticut,13,Language,0.008934153123255406,False
Connecticut,13,Overall,0.9008249649072199,False
Connecticut,14,Age,0.005140294865428913,False
Connecticut,14,Overall,0.9008249649072199,False
Connecticut,15,DisabilityStatus,0.012823516382001465,False
Connecticut,15,Overall,0.9008249649072199,False
Connecticut,16,Income,0.3175166512677818,False
Connecticut,16,Overall,0.9008249649072199,False
Connecticut,17,SES,0.9008249649072199,False
Connecticut,17,Overall,0.9008249649072199,False
Connecticut,18,Occupation,0.23740763010003488,False
Connecticut,18,Overall,0.9008249649072199,False
Connecticut,19,Overall,0.9008249649072199,False
Connecticut,20,Gender,0.0023431018352848554,False
Connecticut,20,Overall,0.9008249649072199,False
Connecticut,21,Ethnicity,0.3312803179516802,False
Connecticut,21,Overall,0.9008249649072199,False
Connecticut,22,Education,0.00987227781848063,False
Connecticut,22,Overall,0.9008249649072199,False
Connecticut,23,Language,0.0041603736087946624,False
Connecticut,23,Overall,0.9008249649072199,False
Connecticut,24,Age,0.0026580910043407513,False
Connecticut,24,Overall,0.9008249649072199,False
Connecticut,25,DisabilityStatus,0.008855339118331806,False
Connecticut,25,Overall,0.9008249649072199,False
Connecticut,26,Income,0.2975967471914838,False
Connecticut,26,Overall,0.9008249649072199,False
Connecticut,27,SES,0.9008249649072199,False
Connecticut,27,Overall,0.9008249649072199,False
Connecticut,28,Occupation,0.21774171250135224,False
Connecticut,28,Overall,0.9008249649072199,False
Connecticut,29,Overall,0.9008249649072199,False
Connecticut,30,Gender,0.002881816657634928,False
Connecticut,30,Overall,0.9008249649072199,False
Connecticut,31,Ethnicity,0.33565472514530714,False
Connecticut,31,Overall,0.9008249649072199,False
Connecticut,32,Education,0.0037810328526713954,False
Connecticut,32,Overall,0.9008249649072199,False
Connecticut,33,Language,0.0017833038187207717,False
Connecticut,33,Overall,0.9008249649072199,False
Connecticut,34,Age,0.0008033017132937914,False
Connecticut,34,Overall,0.9008249649072199,False
Connecticut,35,DisabilityStatus,0.005395516314631421,False
Connecticut,35,Overall,0.9008249649072199,False
Connecticut,36,Income,0.28866062124638364,False
Connecticut,36,Overall,0.9008249649072199,False
Connecticut,37,SES,0.9008249649072199,False
Connecticut,37,Overall,0.9008249649072199,False
Connecticut,38,Occupation,0.2111926272020576,False
Connecticut,38,Overall,0.9008249649072199,False
Connecticut,39,Overall,0.9008249649072199,False
Connecticut,40,Gender,0.0012128594611890975,False
Connecticut,40,Overall,0.9008249649072199,False
Connecticut,41,Ethnicity,0.33767599123809167,False
Connecticut,41,Overall,0.9008249649072199,False
Connecticut,42,Education,0.0014118429182136683,False
Connecticut,42,Overall,0.9008249649072199,False
Connecticut,43,Language,0.0006981891636376053,False
Connecticut,43,Overall,0.9008249649072199,False
Connecticut,44,Age,0.00038310474552083473,False
Connecticut,44,Overall,0.9008249649072199,False
Connecticut,45,DisabilityStatus,0.003099593814093693,False
Connecticut,45,Overall,0.9008249649072199,False
Connecticut,46,Income,0.2853620324160886,False
Connecticut,46,Overall,0.9008249649072199,False
Connecticut,47,SES,0.9008249649072199,False
Connecticut,47,Overall,0.9008249649072199,False
Connecticut,48,Occupation,0.20917717000611538,False
Connecticut,48,Overall,0.9008249649072199,False
Connecticut,49,Overall,0.9008249649072199,False
Connecticut,50,Gender,0.0004389478220864218,False
Connecticut,50,Overall,0.9008249649072199,False
Connecticut,51,Ethnicity,0.3384250294791924,False
Connecticut,51,Overall,0.9008249649072199,False
Connecticut,52,Education,0.0005580081603298315,False
Connecticut,52,Overall,0.9008249649072199,False
Connecticut,53,Language,0.0002865500521702091,False
Connecticut,53,Overall,0.9008249649072199,False
Connecticut,54,Age,0.0001530271932770333,False
Connecticut,54,Overall,0.9008249649072199,False
Connecticut,55,DisabilityStatus,0.001718001415868975,False
Connecticut,55,Overall,0.9008249649072199,False
Connecticut,56,Income,0.2842561186517076,False
Connecticut,56,Overall,0.9008249649072199,False
Connecticut,57,SES,0.9008249649072199,False
Connecticut,57,Overall,0.9008249649072199,False
Connecticut,58,Occupation,0.2085321144476006,False
Connecticut,58,Overall,0.9008249649072199,False
Connecticut,59,Overall,0.9008249649072199,False
Connecticut,60,Gender,0.00015511865870188046,False
Connecticut,60,Overall,0.9008249649072199,False
Connecticut,61,Ethnicity,0.3386874225644979,False
Connecticut,61,Overall,0.9008249649072199,False
Connecticut,62,Education,0.00023507569320319055,False
Connecticut,62,Overall,0.9008249649072199,False
Connecticut,63,Language,0.00012616805913616413,False
Connecticut,63,Overall,0.9008249649072199,False
Connecticut,64,Age,5.328797850923106e-05,False
Connecticut,64,Overall,0.9008249649072199,False
Connecticut,65,DisabilityStatus,0.0009316638422451895,False
Connecticut,65,Overall,0.9008249649072199,False
Connecticut,66,Income,0.2838926728973149,False
Connecticut,66,Overall,0.9008249649072199,False
Connecticut,67,SES,0.9008249649072199,False
Connecticut,67,Overall,0.9008249649072199,False
Connecticut,68,Occupation,0.208305013110596,False
Connecticut,68,Overall,0.9008249649072199,False
Connecticut,69,Overall,0.9008249649072199,False
Connecticut,70,Gender,5.593257572095167e-05,False
Connecticut,70,Overall,0.9008249649072199,False
Connecticut,71,Ethnicity,0.33878195011755075,False
Connecticut,71,Overall,0.9008249649072199,False
Connecticut,72,Education,0.00010418183042881779,False
Connecticut,72,Overall,0.9008249649072199,False
Connecticut,73,Language,5.9231913917115464e-05,False
Connecticut,73,Overall,0.9008249649072199,False
Connecticut,74,Age,2.1638949884661418e-05,False
Connecticut,74,Overall,0.9008249649072199,False
Connecticut,75,DisabilityStatus,0.0004984398849572913,False
Connecticut,75,Overall,0.9008249649072199,False
Connecticut,76,Income,0.28376790814019437,False
Connecticut,76,Overall,0.9008249649072199,False
Connecticut,77,SES,0.9008249649072199,False
Connecticut,77,Overall,0.9008249649072199,False
Connecticut,78,Occupation,0.2082152097758517,False
Connecticut,78,Overall,0.9008249649072199,False
Connecticut,79,Overall,0.9008249649072199,False
Connecticut,80,Gender,2.1035687558623728e-05,False
Connecticut,80,Overall,0.9008249649072199,False
Connecticut,81,Ethnicity,0.33881843922640065,False
Connecticut,81,Overall,0.9008249649072199,False
Connecticut,82,Education,4.809019020854399e-05,False
Connecticut,82,Overall,0.9008249649072199,False
Connecticut,83,Language,2.9167792387624347e-05,False
Connecticut,83,Overall,0.9008249649072199,False
Connecticut,84,Age,1.2280031135847302e-05,False
Connecticut,84,Overall,0.9008249649072199,False
Connecticut,85,DisabilityStatus,0.00026440382910258853,False
Connecticut,85,Overall,0.9008249649072199,False
Connecticut,86,Income,0.2837210609913334,False
Connecticut,86,Overall,0.9008249649072199,False
Connecticut,87,SES,0.9008249649072199,False
Connecticut,87,Overall,0.9008249649072199,False
Connecticut,88,Occupation,0.20817599008188467,False
Connecticut,88,Overall,0.9008249649072199,False
Connecticut,89,Overall,0.9008249649072199,False
Connecticut,90,Gender,8.314780070906025e-06,False
Connecticut,90,Overall,0.9008249649072199,False
Connecticut,91,Ethnicity,0.338833750090747,False
Connecticut,91,Overall,0.9008249649072199,False
Connecticut,92,Education,2.2968025263137015e-05,False
Connecticut,92,Overall,0.9008249649072199,False
Connecticut,93,Language,1.4796771342653892e-05,False
Connecticut,93,Overall,0.9008249649072199,False
Connecticut,94,Age,6.819606265529021e-06,False
Connecticut,94,Overall,0.9008249649072199,False
Connecticut,95,DisabilityStatus,0.00013950382280297768,False
Connecticut,95,Overall,0.9008249649072199,False
Connecticut,96,Income,0.2837016411663,False
Connecticut,96,Overall,0.9008249649072199,False
Connecticut,97,SES,0.9008249649072199,False
Connecticut,97,Overall,0.9008249649072199,False
Connecticut,98,Occupation,0.20815766616177714,False
Connecticut,98,Overall,0.9008249649072199,False
Connecticut,99,Overall,0.9008249649072199,True
Florida,0,Gender,0.0018578210815650698,False
Florida,0,Overall,0.8598480698347933,False
Florida,1,Ethnicity,0.21844926399195275,False
Florida,1,Overall,0.8598480698347933,False
Florida,2,Education,0.016643190880839098,False
Florida,2,Overall,0.8598480698347933,False
Florida,3,Language,0.01567188664980424,False
Florida,3,Overall,0.8598480698347933,False
Florida,4,Age,0.024984289076967092,False
Florida,4,Overall,0.8598480698347933,False
Florida,5,DisabilityStatus,0.007186614837290328,False
Florida,5,Overall,0.8598480698347933,False
Florida,6,Income,0.24442449608934147,False
Florida,6,Overall,0.8598480698347933,False
Florida,7,SES,0.8598480698347933,False
Florida,7,Overall,0.8598480698347933,False
Florida,8,Occupation,0.2763924988861626,False
Florida,8,Overall,0.8598480698347933,False
Florida,9,Overall,0.8598480698347933,False
Florida,10,Gender,0.002013821689917039,False
Florida,10,Overall,0.8598480698347933,False
Florida,11,Ethnicity,0.25007352313742054,False
Florida,11,Overall,0.8598480698347933,False
Florida,12,Education,0.002094906715731204,False
Florida,12,Overall,0.8598480698347933,False
Florida,13,Language,0.003760607021897261,False
Florida,13,Overall,0.8598480698347933,False
Florida,14,Age,0.0016893614672878199,False
Florida,14,Overall,0.8598480698347933,False
Florida,15,DisabilityStatus,0.0030995666912226327,False
Florida,15,Overall,0.8598480698347933,False
Florida,16,Income,0.22856156584160972,False
Florida,16,Overall,0.8598480698347933,False
Florida,17,SES,0.8598480698347933,False
Florida,17,Overall,0.8598480698347933,False
Florida,18,Occupation,0.24051983740439323,False
Florida,18,Overall,0.8598480698347933,False
Florida,19,Overall,0.8598480698347933,False
Florida,20,Gender,0.0008649570985194699,False
Florida,20,Overall,0.8598480698347933,False
Florida,21,Ethnicity,0.2446006530393942,False
Florida,21,Overall,0.8598480698347933,False
Florida,22,Education,0.00020228694310749085,False
Florida,22,Overall,0.8598480698347933,False
Florida,23,Language,0.00011475895405402281,False
Florida,23,Overall,0.8598480698347933,False
Florida,24,Age,2.0600190147462838e-05,False
Florida,24,Overall,0.8598480698347933,False
Florida,25,DisabilityStatus,0.001452658162584608,False
Florida,25,Overall,0.8598480698347933,False
Florida,26,Income,0.22862496249277978,False
Florida,26,Overall,0.8598480698347933,False
Florida,27,SES,0.8598480698347933,False
Florida,27,Overall,0.8598480698347933,False
Florida,28,Occupation,0.24009086285201878,False
Florida,28,Overall,0.8598480698347933,False
Florida,29,Overall,0.8598480698347933,False
Florida,30,Gender,1.9102997011799516e-05,False
Florida,30,Overall,0.8598480698347933,False
Florida,31,Ethnicity,0.24403264826734195,False
Florida,31,Overall,0.8598480698347933,False
Florida,32,Education,3.294219330926551e-05,False
Florida,32,Overall,0.8598480698347933,False
Florida,33,Language,1.1436350194363176e-05,False
Florida,33,Overall,0.8598480698347933,False
Florida,34,Age,3.583977580379205e-05,False
Florida,34,Overall,0.8598480698347933,False
Florida,35,DisabilityStatus,0.0007116730205979915,False
Florida,35,Overall,0.8598480698347933,False
Florida,36,Income,0.2286370027049666,False
Florida,36,Overall,0.8598480698347933,False
Florida,37,SES,0.8598480698347933,False
Florida,37,Overall,0.8598480698347933,False
Florida,38,Occupation,0.2401172189882174,False
Florida,38,Overall,0.8598480698347933,False
Florida,39,Overall,0.8598480698347933,False
Florida,40,Gender,1.4628695611973441e-05,False
Florida,40,Overall,0.8598480698347933,False
Florida,41,Ethnicity,0.24401935768837513,False
Florida,41,Overall,0.8598480698347933,False
Florida,42,Education,1.6866093243944613e-05,False
Florida,42,Overall,0.8598480698347933,False
Florida,43,Language,6.279400635550436e-06,False
Florida,43,Overall,0.8598480698347933,False
Florida,44,Age,1.786476367837686e-05,False
Florida,44,Overall,0.8598480698347933,False
Florida,45,DisabilityStatus,0.0003527744343518324,False
Florida,45,Overall,0.8598480698347933,False
Florida,46,Income,0.22863167183466573,False
Florida,46,Overall,0.8598480698347933,False
Florida,47,SES,0.8598480698347933,False
Florida,47,Overall,0.8598480698347933,False
Florida,48,Occupation,0.2401208148548827,False
Florida,48,Overall,0.8598480698347933,False
Florida,49,Overall,0.8598480698347933,False
Florida,50,Gender,8.123789413616578e-06,False
Florida,50,Overall,0.8598480698347933,False
Florida,51,Ethnicity,0.24402496220833825,False
Florida,51,Overall,0.8598480698347933,False
Florida,52,Education,8.375142251618173e-06,False
Florida,52,Overall,0.8598480698347933,False
Florida,53,Language,3.2927638003998894e-06,False
Florida,53,Overall,0.8598480698347933,False
Florida,54,Age,8.803557169034804e-06,False
Florida,54,Overall,0.8598480698347933,False
Florida,55,DisabilityStatus,0.00017502678974384844,False
Florida,55,Overall,0.8598480698347933,False
Florida,56,Income,0.228629508950031,False
Florida,56,Overall,0.8598480698347933,False
Florida,57,SES,0.8598480698347933,False
Florida,57,Overall,0.8598480698347933,False
Florida,58,Occupation,0.2401220456023154,False
Florida,58,Overall,0.8598480698347933,False
Florida,59,Overall,0.8598480698347933,False
Florida,60,Gender,4.029393368409906e-06,False
Florida,60,Overall,0.8598480698347933,False
Florida,61,Ethnicity,0.24402792476645818,False
Florida,61,Overall,0.8598480698347933,False
Florida,62,Education,4.15387825111746e-06,False
Florida,62,Overall,0.8598480698347933,False
Florida,63,Language,1.6438081265335303e-06,False
Florida,63,Overall,0.8598480698347933,False
Florida,64,Age,4.358308343221928e-06,False
Florida,64,Overall,0.8598480698347933,False
Florida,65,DisabilityStatus,8.684958413118782e-05,False
Florida,65,Overall,0.8598480698347933,False
Florida,66,Income,0.228628527232658,False
Florida,66,Overall,0.8598480698347933,False
Florida,67,SES,0.8598480698347933,False
Florida,67,Overall,0.8598480698347933,False
Florida,68,Occupation,0.24012263924886232,False
Florida,68,Overall,0.8598480698347933,False
Florida,69,Overall,0.8598480698347933,False
Florida,70,Gender,1.995960323464274e-06,False
Florida,70,Overall,0.8598480698347933,False
Florida,71,Ethnicity,0.24402937338886677,False
Florida,71,Overall,0.8598480698347933,False
Florida,72,Education,2.0605352620967077e-06,False
Florida,72,Overall,0.8598480698347933,False
Florida,73,Language,8.159531000029308e-07,False
Florida,73,Overall,0.8598480698347933,False
Florida,74,Age,2.1617133507678687e-06,False
Florida,74,Overall,0.8598480698347933,False
Florida,75,DisabilityStatus,4.3098349223169574e-05,False
Florida,75,Overall,0.8598480698347933,False
Florida,76,Income,0.228628045640784,False
Florida,76,Overall,0.8598480698347933,False
Florida,77,SES,0.8598480698347933,False
Florida,77,Overall,0.8598480698347933,False
Florida,78,Occupation,0.2401229338986204,False
Florida,78,Overall,0.8598480698347933,False
Florida,79,Overall,0.8598480698347933,False
Florida,80,Gender,9.90063879269254e-07,False
Florida,80,Overall,0.8598480698347933,False
Florida,81,Ethnicity,0.2440300893109124,False
Florida,81,Overall,0.8598480698347933,False
Florida,82,Education,1.0224027860022966e-06,False
Florida,82,Overall,0.8598480698347933,False
Florida,83,Language,4.048785374188846e-07,False
Florida,83,Overall,0.8598480698347933,False
Florida,84,Age,1.0726295528451502e-06,False
Florida,84,Overall,0.8598480698347933,False
Florida,85,DisabilityStatus,2.1388007906630868e-05,False
Florida,85,Overall,0.8598480698347933,False
Florida,86,Income,0.22862780690012438,False
Florida,86,Overall,0.8598480698347933,False
Florida,87,SES,0.8598480698347933,False
Florida,87,Overall,0.8598480698347933,False
Florida,88,Occupation,0.24012308016535924,False
Florida,88,Overall,0.8598480698347933,False
Florida,89,Overall,0.8598480698347933,False
Florida,90,Gender,4.912907093368446e-07,False
Florida,90,Overall,0.8598480698347933,False
Florida,91,Ethnicity,0.2440304444193634,False
Florida,91,Overall,0.8598480698347933,False
Florida,92,Education,5.073538322658555e-07,False
Florida,92,Overall,0.8598480698347933,False
Florida,93,Language,2.0091582567105526e-07,False
Florida,93,Overall,0.8598480698347933,False
Florida,94,Age,5.322857140610537e-07,False
Florida,94,Overall,0.8598480698347933,False
Florida,95,DisabilityStatus,1.0614236802819477e-05,False
Florida,95,Overall,0.8598480698347933,False
Florida,96,Income,0.22862768843166412,False
Florida,96,Overall,0.8598480698347933,False
Florida,97,SES,0.8598480698347933,False
Florida,97,Overall,0.8598480698347933,False
Florida,98,Occupation,0.2401231527522866,False
Florida,98,Overall,0.8598480698347933,False
Florida,99,Overall,0.8598480698347933,True
Georgia,0,Gender,0.03317682252788956,False
Georgia,0,Overall,0.8491108142030841,False
Georgia,1,Ethnicity,0.4432966182394667,False
Georgia,1,Overall,0.8491108142030841,False
Georgia,2,Education,0.0347161950328716,False
Georgia,2,Overall,0.8491108142030841,False
Georgia,3,Language,0.004778355257490874,False
Georgia,3,Overall,0.8491108142030841,False
Georgia,4,Age,0.004719513394341651,False
Georgia,4,Overall,0.8491108142030841,False
Georgia,5,DisabilityStatus,0.07596306088346988,False
Georgia,5,Overall,0.8491108142030841,False
Georgia,6,Income,0.2592802978875343,False
Georgia,6,Overall,0.8491108142030841,False
Georgia,7,SES,0.8491108142030841,False
Georgia,7,Overall,0.8491108142030841,False
Georgia,8,Occupation,0.1890547255140384,False
Georgia,8,Overall,0.8491108142030841,False
Georgia,9,Overall,0.8491108142030841,False
Georgia,10,Gender,0.01653594687630744,False
Georgia,10,Overall,0.8491108142030841,False
Georgia,11,Ethnicity,0.41026640914900175,False
Georgia,11,Overall,0.8491108142030841,False
Georgia,12,Education,0.009198213851330017,False
Georgia,12,Overall,0.8491108142030841,False
Georgia,13,Language,0.002806431940374332,False
Georgia,13,Overall,0.8491108142030841,False
Georgia,14,Age,0.003150651813290578,False
Georgia,14,Overall,0.8491108142030841,False
Georgia,15,DisabilityStatus,0.04763016786212698,False
Georgia,15,Overall,0.8491108142030841,False
Georgia,16,Income,0.24871593178957685,False
Georgia,16,Overall,0.8491108142030841,False
Georgia,17,SES,0.8491108142030841,False
Georgia,17,Overall,0.8491108142030841,False
Georgia,18,Occupation,0.17518102343053987,False
Georgia,18,Overall,0.8491108142030841,False
Georgia,19,Overall,0.8491108142030841,False
Georgia,20,Gender,0.004875497205188206,False
Georgia,20,Overall,0.8491108142030841,False
Georgia,21,Ethnicity,0.40628549715441514,False
Georgia,21,Overall,0.8491108142030841,False
Georgia,22,Education,0.0022481035371409996,False
Georgia,22,Overall,0.8491108142030841,False
Georgia,23,Language,0.0009372339055258444,False
Georgia,23,Overall,0.8491108142030841,False
Georgia,24,Age,0.0019866247583912033,False
Georgia,24,Overall,0.8491108142030841,False
Georgia,25,DisabilityStatus,0.026310782941382505,False
Georgia,25,Overall,0.8491108142030841,False
Georgia,26,Income,0.24896203244575127,False
Georgia,26,Overall,0.8491108142030841,False
Georgia,27,SES,0.8491108142030841,False
Georgia,27,Overall,0.8491108142030841,False
Georgia,28,Occupation,0.17643020255581787,False
Georgia,28,Overall,0.8491108142030841,False
Georgia,29,Overall,0.8491108142030841,False
Georgia,30,Gender,0.0025241426536343203,False
Georgia,30,Overall,0.8491108142030841,False
Georgia,31,Ethnicity,0.40503664349918084,False
Georgia,31,Overall,0.8491108142030841,False
Georgia,32,Education,0.0008379609552292555,False
Georgia,32,Overall,0.8491108142030841,False
Georgia,33,Language,0.0005908880206440398,False
Georgia,33,Overall,0.8491108142030841,False
Georgia,34,Age,0.0010290231443018938,False
Georgia,34,Overall,0.8491108142030841,False
Georgia,35,DisabilityStatus,0.014227096672328299,False
Georgia,35,Overall,0.8491108142030841,False
Georgia,36,Income,0.2485483681675832,False
Georgia,36,Overall,0.8491108142030841,False
Georgia,37,SES,0.8491108142030841,False
Georgia,37,Overall,0.8491108142030841,False
Georgia,38,Occupation,0.17679524110369954,False
Georgia,38,Overall,0.8491108142030841,False
Georgia,39,Overall,0.8491108142030841,False
Georgia,40,Gender,0.0013736680804464774,False
Georgia,40,Overall,0.8491108142030841,False
Georgia,41,Ethnicity,0.4047342390068104,False
Georgia,41,Overall,0.8491108142030841,False
Georgia,42,Education,0.0004026416002205213,False
Georgia,42,Overall,0.8491108142030841,False
Georgia,43,Language,0.00032946254686129495,False
Georgia,43,Overall,0.8491108142030841,False
Georgia,44,Age,0.0005549802375332535,False
Georgia,44,Overall,0.8491108142030841,False
Georgia,45,DisabilityStatus,0.0076062267521890825,False
Georgia,45,Overall,0.8491108142030841,False
Georgia,46,Income,0.2483431370983077,False
Georgia,46,Overall,0.8491108142030841,False
Georgia,47,SES,0.8491108142030841,False
Georgia,47,Overall,0.8491108142030841,False
Georgia,48,Occupation,0.17696816228483747,False
Georgia,48,Overall,0.8491108142030841,False
Georgia,49,Overall,0.8491108142030841,False
Georgia,50,Gender,0.0007351610480685333,False
Georgia,50,Overall,0.8491108142030841,False
Georgia,51,Ethnicity,0.40460785774325103,False
Georgia,51,Overall,0.8491108142030841,False
Georgia,52,Education,0.0002106593462442019,False
Georgia,52,Overall,0.8491108142030841,False
Georgia,53,Language,0.00017738448302070942,False
Georgia,53,Overall,0.8491108142030841,False
Georgia,54,Age,0.00029795622149772494,False
Georgia,54,Overall,0.8491108142030841,False
Georgia,55,DisabilityStatus,0.0040419631901670305,False
Georgia,55,Overall,0.8491108142030841,False
Georgia,56,Income,0.24823877577510745,False
Georgia,56,Overall,0.8491108142030841,False
Georgia,57,SES,0.8491108142030841,False
Georgia,57,Overall,0.8491108142030841,False
Georgia,58,Occupation,0.17706216206376163,False
Georgia,58,Overall,0.8491108142030841,False
Georgia,59,Overall,0.8491108142030841,False
Georgia,60,Gender,0.0003905304674527432,False
Georgia,60,Overall,0.8491108142030841,False
Georgia,61,Ethnicity,0.4045449011718605,False
Georgia,61,Overall,0.8491108142030841,False
Georgia,62,Education,0.00011168229953806286,False
Georgia,62,Overall,0.8491108142030841,False
Georgia,63,Language,9.43892575826083e-05,False
Georgia,63,Overall,0.8491108142030841,False
Georgia,64,Age,0.00015894732878998785,False
Georgia,64,Overall,0.8491108142030841,False
Georgia,65,DisabilityStatus,0.0021409049719679496,False
Georgia,65,Overall,0.8491108142030841,False
Georgia,66,Income,0.24818453831279547,False
Georgia,66,Overall,0.8491108142030841,False
Georgia,67,SES,0.8491108142030841,False
Georgia,67,Overall,0.8491108142030841,False
Georgia,68,Occupation,0.17711255607148513,False
Georgia,68,Overall,0.8491108142030841,False
Georgia,69,Overall,0.8491108142030841,False
Georgia,70,Gender,0.00020686556300519854,False
Georgia,70,Overall,0.8491108142030841,False
Georgia,71,Ethnicity,0.4045121444272499,False
Georgia,71,Overall,0.8491108142030841,False
Georgia,72,Education,5.918281714678564e-05,False
Georgia,72,Overall,0.8491108142030841,False
Georgia,73,Language,5.000120033729627e-05,False
Georgia,73,Overall,0.8491108142030841,False
Georgia,74,Age,8.437754005996556e-05,False
Georgia,74,Overall,0.8491108142030841,False
Georgia,75,DisabilityStatus,0.0011320191535859614,False
Georgia,75,Overall,0.8491108142030841,False
Georgia,76,Income,0.24815609463833,False
Georgia,76,Overall,0.8491108142030841,False
Georgia,77,SES,0.8491108142030841,False
Georgia,77,Overall,0.8491108142030841,False
Georgia,78,Occupation,0.17713939884227103,False
Georgia,78,Overall,0.8491108142030841,False
Georgia,79,Overall,0.8491108142030841,False
Georgia,80,Gender,0.00010940825607175242,False
Georgia,80,Overall,0.8491108142030841,False
Georgia,81,Ethnicity,0.4044948891413307,False
Georgia,81,Overall,0.8491108142030841,False
Georgia,82,Education,3.130912391791085e-05,False
Georgia,82,Overall,0.8491108142030841,False
Georgia,83,Language,2.643743979281743e-05,False
Georgia,83,Overall,0.8491108142030841,False
Georgia,84,Age,4.466578331013826e-05,False
Georgia,84,Overall,0.8491108142030841,False
Georgia,85,DisabilityStatus,0.0005980224782046739,False
Georgia,85,Overall,0.8491108142030841,False
Georgia,86,Income,0.24814112022737334,False
Georgia,86,Overall,0.8491108142030841,False
Georgia,87,SES,0.8491108142030841,False
Georgia,87,Overall,0.8491108142030841,False
Georgia,88,Occupation,0.17715365193105448,False
Georgia,88,Overall,0.8491108142030841,False
Georgia,89,Overall,0.8491108142030841,False
Georgia,90,Gender,5.781015429567882e-05,False
Georgia,90,Overall,0.8491108142030841,False
Georgia,91,Ethnicity,0.40448577433460675,False
Georgia,91,Overall,0.8491108142030841,False
Georgia,92,Education,1.6544639818261153e-05,False
Georgia,92,Overall,0.8491108142030841,False
Georgia,93,Language,1.396598480164768e-05,False
Georgia,93,Overall,0.8491108142030841,False
Georgia,94,Age,2.3609299655863447e-05,False
Georgia,94,Overall,0.8491108142030841,False
Georgia,95,DisabilityStatus,0.0003157731220100879,False
Georgia,95,Overall,0.8491108142030841,False
Georgia,96,Income,0.24813322529098725,False
Georgia,96,Overall,0.8491108142030841,False
Georgia,97,SES,0.8491108142030841,False
Georgia,97,Overall,0.8491108142030841,False
Georgia,98,Occupation,0.17716120353404258,False
Georgia,98,Overall,0.8491108142030841,False
Georgia,99,Overall,0.8491108142030841,True
Idaho,0,Gender,0.03971317577779521,False
Idaho,0,Overall,0.8687908627545166,False
Idaho,1,Ethnicity,0.36251731570229606,False
Idaho,1,Overall,0.8687908627545166,False
Idaho,2,Education,0.07809653260972163,False
Idaho,2,Overall,0.8687908627545166,False
Idaho,3,Language,0.05149969473833259,False
Idaho,3,Overall,0.8687908627545166,False
Idaho,4,Age,0.07022701756526906,False
Idaho,4,Overall,0.8687908627545166,False
Idaho,5,DisabilityStatus,0.0002690667667513136,False
Idaho,5,Overall,0.8687908627545166,False
Idaho,6,Income,0.2838423282732101,False
Idaho,6,Overall,0.8687908627545166,False
Idaho,7,SES,0.8687908627545166,False
Idaho,7,Overall,0.8687908627545166,False
Idaho,8,Occupation,0.2331273992307497,False
Idaho,8,Overall,0.8687908627545166,False
Idaho,9,Overall,0.8687908627545166,False
Idaho,10,Gender,0.006469162624380964,False
Idaho,10,Overall,0.8687908627545166,False
Idaho,11,Ethnicity,0.40008740689699607,False
Idaho,11,Overall,0.8687908627545166,False
Idaho,12,Education,0.05210477983745895,False
Idaho,12,Overall,0.8687908627545166,False
Idaho,13,Language,0.023556358448995965,False
Idaho,13,Overall,0.8687908627545166,False
Idaho,14,Age,0.01481473249859988,False
Idaho,14,Overall,0.8687908627545166,False
Idaho,15,DisabilityStatus,0.0030290549220891028,False
Idaho,15,Overall,0.8687908627545166,False
Idaho,16,Income,0.26058585904330744,False
Idaho,16,Overall,0.8687908627545166,False
Idaho,17,SES,0.8687908627545166,False
Idaho,17,Overall,0.8687908627545166,False
Idaho,18,Occupation,0.19355498730286336,False
Idaho,18,Overall,0.8687908627545166,False
Idaho,19,Overall,0.8687908627545166,False
