State,Gender,Ethnicity,Education,Language,Age,DisabilityStatus,Income,SES,Occupation,UrbanRural
Florida,Female,White (Non-Hispanic),High School Graduate,English Only,15,Not Disabled,23285.007843601496,0.20651310154658653,NaturalResources,Urban
Florida,Male,White (Non-Hispanic),Bachelor's or Higher,English Only,38,Not Disabled,21681.28782816776,0.2792812209676703,Professional,Urban
Florida,Female,Black (Non-Hispanic),Bachelor's or Higher,Other,74,Not Disabled,107319.37434671601,0.1447577775471382,NaturalResources,Urban
Florida,Female,White (Non-Hispanic),Less than High School,Spanish,59,Not Disabled,17507.52451016688,0.17428506515818923,Professional,Urban
Florida,Female,White (Non-Hispanic),High School Graduate,Spanish,47,Not Disabled,1145.7422600749444,0.3257771827019113,Professional,Urban
Florida,Female,Black (Non-Hispanic),Bachelor's or Higher,English Only,7,Disabled,59897.66100901267,0.23087692872921461,Production,Urban
Florida,Male,Hispanic or Latino,Bachelor's or Higher,Spanish,58,Disabled,183034.3766043706,0.23041412499672145,Sales,Urban
Florida,Male,White (Non-Hispanic),Less than High School,English Only,24,Disabled,62184.52332104455,0.2780182385921135,Production,Urban
Florida,Male,White (Non-Hispanic),Bachelor's or Higher,English Only,55,Not Disabled,55812.67625585216,0.08349862138099921,NaturalResources,Urban
Florida,Male,White (Non-Hispanic),Bachelor's or Higher,English Only,41,Disabled,67568.28812957086,0.055265594740244825,NaturalResources,Urban
Florida,Female,Hispanic or Latino,Less than High School,English Only,66,Not Disabled,171938.7900552103,0.17298600854947035,NaturalResources,Urban
Florida,Female,White (Non-Hispanic),Bachelor's or Higher,Spanish,10,Not Disabled,14340.15302070684,0.20067195156242856,Professional,Urban
Florida,Female,Hispanic or Latino,Some College/Associate's,English Only,82,Disabled,27910.76821612708,0.21948320154543202,NaturalResources,Urban
Florida,Male,White (Non-Hispanic),Bachelor's or Higher,Spanish,57,Disabled,17666.922378228013,0.20191699889203923,Professional,Urban
Florida,Female,White (Non-Hispanic),Bachelor's or Higher,Spanish,35,Not Disabled,58501.585534420185,0.07296904665532811,Professional,Urban
Florida,Male,White (Non-Hispanic),High School Graduate,English Only,2,Disabled,17873.44859217189,0.12580884318619054,Professional,Urban
Florida,Female,White (Non-Hispanic),Bachelor's or Higher,English Only,89,Not Disabled,169531.71785492857,0.06059174040317564,Production,Urban
Florida,Female,White (Non-Hispanic),Bachelor's or Higher,Spanish,13,Not Disabled,14902.91544073555,0.2635499234267893,Professional,Urban
Florida,Female,White (Non-Hispanic),Less than High School,English Only,6,Disabled,119014.33208067939,0.2822803767495475,Professional,Urban
Florida,Male,Asian,Some College/Associate's,English Only,74,Disabled,37381.56368522308,0.10707310476625742,Sales,Urban
Florida,Male,Hispanic or Latino,Some College/Associate's,Other,8,Not Disabled,146329.35554430762,0.23235912352951846,NaturalResources,Urban
Florida,Female,Black (Non-Hispanic),High School Graduate,Other,90,Not Disabled,66963.34246711934,0.1911815785174182,Sales,Urban
Florida,Male,Hispanic or Latino,Bachelor's or Higher,English Only,13,Not Disabled,64124.90146117534,0.1482603024753885,NaturalResources,Urban
Florida,Male,Black (Non-Hispanic),Some College/Associate's,Other,8,Disabled,20.10511795158432,0.09177509155183694,NaturalResources,Urban
Florida,Male,White (Non-Hispanic),Bachelor's or Higher,English Only,45,Disabled,10446.489536446083,0.2248444083444754,Professional,Urban
Florida,Male,White (Non-Hispanic),Bachelor's or Higher,English Only,94,Not Disabled,62047.36864282904,0.08156600553917005,NaturalResources,Urban
Florida,Female,Hispanic or Latino,High School Graduate,Other,60,Not Disabled,16346.77711717265,0.24605269768395077,Service,Urban
Florida,Male,Hispanic or Latino,Less than High School,English Only,9,Disabled,66159.37882151578,0.049012541594206656,Service,Urban
Florida,Male,Hispanic or Latino,Bachelor's or Higher,English Only,48,Not Disabled,39597.35989676583,0.2574501337169012,NaturalResources,Urban
Florida,Female,Hispanic or Latino,Some College/Associate's,English Only,48,Disabled,26938.081215098427,0.16001727938294594,Production,Urban
Florida,Female,Hispanic or Latino,Less than High School,English Only,46,Disabled,49465.85989109281,0.25570381426405453,NaturalResources,Urban
Florida,Male,White (Non-Hispanic),Bachelor's or Higher,English Only,29,Not Disabled,16576.871370530076,0.37196991495800724,Sales,Urban
Florida,Female,Hispanic or Latino,Some College/Associate's,English Only,84,Not Disabled,518.7493351387684,0.3661154924840859,Professional,Urban
Florida,Male,White (Non-Hispanic),High School Graduate,English Only,32,Not Disabled,173158.3746543671,0.11408732533144979,Service,Urban
Florida,Female,White (Non-Hispanic),Bachelor's or Higher,Other,33,Disabled,21066.412005050188,0.226058167629382,Service,Urban
Florida,Female,White (Non-Hispanic),High School Graduate,English Only,51,Disabled,3631.2809873286647,0.4274922295184851,NaturalResources,Urban
Florida,Male,Hispanic or Latino,Bachelor's or Higher,English Only,90,Disabled,9423.55736131887,0.07641856081438272,Professional,Urban
Florida,Male,White (Non-Hispanic),Bachelor's or Higher,English Only,49,Not Disabled,16288.676507128264,0.178148401390714,NaturalResources,Urban
Florida,Female,White (Non-Hispanic),Bachelor's or Higher,English Only,43,Not Disabled,49725.7927938382,0.1882224285637039,Service,Urban
Florida,Male,Hispanic or Latino,Bachelor's or Higher,English Only,70,Not Disabled,168368.0865322644,0.33603315800158745,Sales,Urban
Florida,Female,Hispanic or Latino,Less than High School,English Only,66,Not Disabled,171938.7900552103,0.17298600854947035,NaturalResources,Urban
Florida,Female,White (Non-Hispanic),Bachelor's or Higher,Spanish,3,Not Disabled,151586.9000835412,0.10030798073577744,Management,Urban
Florida,Female,Hispanic or Latino,Some College/Associate's,English Only,25,Not Disabled,51562.26692838628,0.14716151670875802,Service,Urban
Florida,Male,Hispanic or Latino,Bachelor's or Higher,English Only,19,Disabled,59607.24145963337,0.27255602920733585,NaturalResources,Urban
Florida,Female,Hispanic or Latino,Bachelor's or Higher,English Only,28,Not Disabled,55420.54783312086,0.16852407944952108,NaturalResources,Urban
Florida,Male,White (Non-Hispanic),Bachelor's or Higher,English Only,35,Not Disabled,71432.86509594746,0.2854256364580397,Professional,Urban
Florida,Male,Hispanic or Latino,Bachelor's or Higher,Spanish,40,Not Disabled,21693.786535846557,0.1921758672769938,Production,Urban
Florida,Female,Other/Mixed,High School Graduate,English Only,49,Disabled,80956.67859181238,0.19263238109800349,Professional,Urban
Florida,Male,Hispanic or Latino,Bachelor's or Higher,Other,2,Not Disabled,5887.400846181279,0.07797727605682563,Sales,Urban
Florida,Female,Hispanic or Latino,Bachelor's or Higher,English Only,34,Disabled,69013.7134513073,0.2767539281446457,NaturalResources,Urban
Florida,Female,White (Non-Hispanic),Bachelor's or Higher,English Only,93,Disabled,74209.50977309248,0.22036122147045256,NaturalResources,Urban
Florida,Male,Hispanic or Latino,Bachelor's or Higher,Other,77,Disabled,57101.95910117895,0.07376851332979639,Sales,Urban
Florida,Female,Hispanic or Latino,Less than High School,English Only,96,Not Disabled,21507.05129474602,0.03731296798712222,Service,Urban
Florida,Male,White (Non-Hispanic),Some College/Associate's,English Only,37,Disabled,61002.29997143753,0.14762801373127757,Service,Urban
Florida,Female,Hispanic or Latino,Bachelor's or Higher,English Only,81,Not Disabled,1598.4692754438145,0.1598266585612842,Sales,Urban
Florida,Female,White (Non-Hispanic),Less than High School,English Only,43,Not Disabled,131922.0511721699,0.16644226983671748,NaturalResources,Urban
Florida,Female,Hispanic or Latino,Bachelor's or Higher,English Only,31,Not Disabled,120326.43739363865,0.11209920247144572,Production,Urban
Florida,Male,Hispanic or Latino,High School Graduate,Spanish,45,Disabled,103866.39338832468,0.3030305814182939,Sales,Urban
Florida,Female,White (Non-Hispanic),Less than High School,Other,70,Not Disabled,57974.80181609272,0.37202368738968333,Service,Urban
Florida,Female,Hispanic or Latino,Bachelor's or Higher,English Only,64,Disabled,10568.277086334212,0.21237911195025644,Service,Urban
Florida,Female,Hispanic or Latino,Less than High School,Spanish,39,Disabled,148043.48207297252,0.33940000463093584,Production,Urban
Florida,Female,White (Non-Hispanic),Bachelor's or Higher,English Only,14,Disabled,4518.272570228923,0.11688737208348021,NaturalResources,Urban
Florida,Female,Hispanic or Latino,High School Graduate,Other,60,Not Disabled,16346.77711717265,0.24605269768395077,Service,Urban
Florida,Male,Hispanic or Latino,Bachelor's or Higher,Spanish,40,Not Disabled,21693.786535846557,0.1921758672769938,Production,Urban
Florida,Female,Hispanic or Latino,Some College/Associate's,English Only,19,Disabled,21338.92535160878,0.34610572543680396,Sales,Urban
Florida,Female,White (Non-Hispanic),Less than High School,Spanish,47,Disabled,58885.884895891584,0.14783256030075717,NaturalResources,Urban
Florida,Female,Hispanic or Latino,High School Graduate,English Only,31,Not Disabled,56866.769490395396,0.21769069041419403,Production,Urban
Florida,Male,White (Non-Hispanic),Bachelor's or Higher,English Only,45,Disabled,10446.489536446083,0.2248444083444754,Professional,Urban
Florida,Male,Hispanic or Latino,Less than High School,Spanish,24,Disabled,24360.170830243693,0.1735048402266169,NaturalResources,Urban
Florida,Female,Other/Mixed,High School Graduate,English Only,49,Disabled,80956.67859181238,0.19263238109800349,Professional,Urban
Florida,Female,Hispanic or Latino,Less than High School,English Only,4,Disabled,6995.612808000819,0.23721526965063056,NaturalResources,Urban
Florida,Female,Hispanic or Latino,High School Graduate,Spanish,43,Disabled,127569.22364402216,0.11700268440602171,Professional,Urban
Florida,Male,Hispanic or Latino,Bachelor's or Higher,English Only,64,Disabled,21209.053577255207,0.29068168119197557,NaturalResources,Urban
Florida,Female,Hispanic or Latino,Less than High School,English Only,58,Disabled,135585.960503368,0.12684841228883187,NaturalResources,Urban
Florida,Female,Hispanic or Latino,Bachelor's or Higher,Spanish,56,Not Disabled,85434.92551400585,0.40341982716898045,Production,Urban
Florida,Male,White (Non-Hispanic),High School Graduate,Other,28,Disabled,42873.168350633336,0.2921564670538866,NaturalResources,Urban
Florida,Male,White (Non-Hispanic),Bachelor's or Higher,Spanish,3,Not Disabled,23691.52529827828,0.3725765902285768,NaturalResources,Urban
Florida,Male,White (Non-Hispanic),Bachelor's or Higher,English Only,23,Not Disabled,26167.84955571005,0.10518509254047972,NaturalResources,Urban
Florida,Female,White (Non-Hispanic),Bachelor's or Higher,Spanish,10,Not Disabled,14340.15302070684,0.20067195156242856,Professional,Urban
Florida,Male,Hispanic or Latino,Bachelor's or Higher,English Only,56,Not Disabled,35176.7646334444,0.08581279480454444,NaturalResources,Urban
Florida,Female,White (Non-Hispanic),Bachelor's or Higher,English Only,1,Not Disabled,21742.1884955568,0.12723287874931166,Service,Urban
Florida,Female,Black (Non-Hispanic),Bachelor's or Higher,English Only,1,Not Disabled,159971.44208394052,0.08668728065623332,NaturalResources,Urban
Florida,Female,Black (Non-Hispanic),Less than High School,English Only,16,Disabled,54279.9448119026,0.34556580950499993,Production,Urban
Florida,Male,Hispanic or Latino,Bachelor's or Higher,Spanish,55,Disabled,14374.324319099205,0.40899662766450756,NaturalResources,Urban
Florida,Male,White (Non-Hispanic),Bachelor's or Higher,English Only,33,Disabled,25198.381984987398,0.10276230322661131,Service,Urban
Florida,Male,White (Non-Hispanic),Bachelor's or Higher,Spanish,81,Not Disabled,25550.74812400992,0.30413930250004767,NaturalResources,Urban
Florida,Male,Black (Non-Hispanic),Bachelor's or Higher,English Only,14,Disabled,23465.252593437668,0.1471473729426815,NaturalResources,Urban
Florida,Female,Hispanic or Latino,Some College/Associate's,English Only,20,Not Disabled,12493.296127635876,0.20877469457536046,Service,Urban
Florida,Male,Hispanic or Latino,Bachelor's or Higher,English Only,48,Not Disabled,47211.45427513871,0.29705536968240304,Service,Urban
Florida,Male,Hispanic or Latino,Some College/Associate's,Other,8,Not Disabled,146329.35554430762,0.23235912352951846,NaturalResources,Urban
Florida,Male,White (Non-Hispanic),Bachelor's or Higher,Other,96,Disabled,5613.298848645784,0.2061340975598182,Production,Urban
Florida,Female,White (Non-Hispanic),Bachelor's or Higher,Other,82,Not Disabled,41689.109364386866,0.32570673337847084,NaturalResources,Urban
Florida,Male,White (Non-Hispanic),Bachelor's or Higher,English Only,60,Not Disabled,5604.240335787957,0.3294788493234486,Production,Urban
Florida,Male,Hispanic or Latino,Bachelor's or Higher,English Only,8,Disabled,27510.803698397107,0.14518378226753828,Sales,Urban
Florida,Female,Hispanic or Latino,Bachelor's or Higher,English Only,51,Not Disabled,119593.13800515262,0.3251780831231726,NaturalResources,Urban
Florida,Male,Hispanic or Latino,Bachelor's or Higher,English Only,48,Not Disabled,27823.154514434318,0.1870049807147211,NaturalResources,Urban
Florida,Male,Hispanic or Latino,Bachelor's or Higher,English Only,20,Not Disabled,37740.246151652806,0.06821485713532484,Professional,Urban
Florida,Female,Other/Mixed,Some College/Associate's,English Only,78,Disabled,58272.234343986944,0.11666460069569452,Production,Urban
Florida,Male,Hispanic or Latino,High School Graduate,English Only,55,Disabled,28598.898856874825,0.08142628545463686,NaturalResources,Urban
Florida,Female,Hispanic or Latino,Bachelor's or Higher,English Only,28,Disabled,21672.08572925325,0.2244231932697184,Professional,Urban
Florida,Male,Hispanic or Latino,Bachelor's or Higher,English Only,0,Not Disabled,20526.25408479158,0.07009820140521474,Production,Urban
Florida,Female,White (Non-Hispanic),Bachelor's or Higher,English Only,89,Not Disabled,169531.71785492857,0.06059174040317564,Production,Urban
Florida,Male,Hispanic or Latino,Bachelor's or Higher,Other,29,Disabled,58722.461044977164,0.04669133511403285,Professional,Urban
Florida,Female,White (Non-Hispanic),Bachelor's or Higher,English Only,34,Not Disabled,128916.4594701181,0.27640538635164885,Production,Urban
Florida,Female,Hispanic or Latino,Bachelor's or Higher,English Only,57,Not Disabled,70254.460176024,0.17346402615775763,Sales,Urban
Florida,Male,Hispanic or Latino,High School Graduate,English Only,51,Not Disabled,15955.842610048323,0.07367042894560151,NaturalResources,Urban
Florida,Female,White (Non-Hispanic),High School Graduate,English Only,53,Not Disabled,50265.00408919783,0.3566182604524662,Service,Urban
Florida,Male,White (Non-Hispanic),Bachelor's or Higher,English Only,65,Not Disabled,10541.369367948788,0.1586328525112929,Service,Urban
Florida,Male,Hispanic or Latino,Bachelor's or Higher,English Only,31,Not Disabled,73644.69859477234,0.21733105613493578,NaturalResources,Urban
Florida,Male,Hispanic or Latino,High School Graduate,English Only,50,Not Disabled,498.2611510129698,0.38379220652025164,Production,Urban
Florida,Male,White (Non-Hispanic),Bachelor's or Higher,Spanish,42,Not Disabled,21007.315344862844,0.30711662779379595,Service,Urban
Florida,Female,White (Non-Hispanic),Less than High School,English Only,6,Disabled,119014.33208067939,0.2822803767495475,Professional,Urban
Florida,Male,Hispanic or Latino,High School Graduate,English Only,96,Disabled,94134.91131309915,0.2616487039975605,Professional,Urban
Florida,Male,Hispanic or Latino,Bachelor's or Higher,English Only,7,Disabled,45418.01917000417,0.19235529625876197,NaturalResources,Urban
Florida,Male,Hispanic or Latino,Bachelor's or Higher,Spanish,40,Not Disabled,21693.786535846557,0.1921758672769938,Production,Urban
Florida,Male,White (Non-Hispanic),High School Graduate,Spanish,47,Not Disabled,199437.35029300902,0.11155900326173965,NaturalResources,Urban
Florida,Male,Hispanic or Latino,Bachelor's or Higher,English Only,85,Not Disabled,182384.72490671347,0.11556878272656344,Sales,Urban
Florida,Male,White (Non-Hispanic),Bachelor's or Higher,English Only,60,Disabled,29706.7577661298,0.10779435091993457,Service,Urban
Florida,Male,Hispanic or Latino,Some College/Associate's,English Only,13,Not Disabled,5665.149213939463,0.27073936742026333,Professional,Urban
Florida,Male,Hispanic or Latino,Some College/Associate's,Other,8,Not Disabled,146329.35554430762,0.23235912352951846,NaturalResources,Urban
Florida,Female,Black (Non-Hispanic),Bachelor's or Higher,Other,55,Not Disabled,154853.90892376995,0.02001691077933996,Management,Urban
Florida,Male,White (Non-Hispanic),High School Graduate,English Only,25,Not Disabled,14936.512001896317,0.22006086799572022,NaturalResources,Urban
Florida,Male,Hispanic or Latino,Bachelor's or Higher,English Only,19,Disabled,59607.24145963337,0.27255602920733585,NaturalResources,Urban
Florida,Female,White (Non-Hispanic),Bachelor's or Higher,Other,38,Not Disabled,160071.19719482394,0.18345573866663029,NaturalResources,Urban
Florida,Female,Hispanic or Latino,Bachelor's or Higher,Spanish,5,Not Disabled,29545.369774723833,0.2188987043574707,Professional,Urban
Florida,Male,Hispanic or Latino,High School Graduate,Spanish,17,Not Disabled,1498.602594691204,0.23978707597865104,Service,Urban
Florida,Female,White (Non-Hispanic),Bachelor's or Higher,Spanish,60,Not Disabled,74696.39026528731,0.16498543396002563,NaturalResources,Urban
Florida,Male,Black (Non-Hispanic),Bachelor's or Higher,English Only,13,Disabled,105457.67809819119,0.3504052583434198,Service,Urban
Florida,Female,Hispanic or Latino,Bachelor's or Higher,English Only,1,Disabled,21133.11814955999,0.042956529306348995,Production,Urban
Florida,Male,Hispanic or Latino,Bachelor's or Higher,English Only,84,Not Disabled,36303.16250153688,0.26264448189605044,Sales,Urban
Florida,Female,White (Non-Hispanic),Bachelor's or Higher,Other,33,Disabled,21066.412005050188,0.226058167629382,Service,Urban
Florida,Male,Hispanic or Latino,Bachelor's or Higher,English Only,27,Disabled,39328.74502373197,0.20222327482008254,Professional,Urban
Florida,Male,Hispanic or Latino,Less than High School,Spanish,35,Not Disabled,175578.25032191526,0.27618332277151414,Professional,Urban
Florida,Female,White (Non-Hispanic),Bachelor's or Higher,English Only,59,Disabled,198705.74403852352,0.4257910250094899,NaturalResources,Urban
Florida,Female,Black (Non-Hispanic),Bachelor's or Higher,English Only,26,Disabled,17876.478472795116,0.11729740554917968,Management,Urban
Florida,Female,Hispanic or Latino,High School Graduate,Spanish,60,Not Disabled,183013.33867372695,0.0643042429767914,Management,Urban
Florida,Female,White (Non-Hispanic),Bachelor's or Higher,English Only,20,Not Disabled,37061.571079047964,0.12289073189200538,NaturalResources,Urban
Florida,Female,Hispanic or Latino,Bachelor's or Higher,Spanish,93,Disabled,10517.70826559599,0.20005011584104843,Production,Urban
Florida,Male,Hispanic or Latino,Some College/Associate's,Spanish,36,Disabled,19784.59831622057,0.17683074623396164,NaturalResources,Urban
Florida,Female,Hispanic or Latino,Bachelor's or Higher,Spanish,72,Not Disabled,149435.0572568401,0.3016414525496,Service,Urban
Florida,Female,Hispanic or Latino,High School Graduate,English Only,20,Disabled,53673.37321081898,0.319590832888434,NaturalResources,Urban
Florida,Female,Hispanic or Latino,Bachelor's or Higher,Spanish,43,Disabled,52013.675865430545,0.3292973407557414,Production,Urban
Florida,Male,Hispanic or Latino,Some College/Associate's,English Only,32,Not Disabled,141808.26722628574,0.2415870283964641,Production,Urban
Florida,Male,Hispanic or Latino,Bachelor's or Higher,Spanish,58,Disabled,183034.3766043706,0.23041412499672145,Sales,Urban
Florida,Male,Hispanic or Latino,High School Graduate,Other,90,Disabled,187073.07026249467,0.3006389242979236,Professional,Urban
Florida,Female,Hispanic or Latino,Bachelor's or Higher,English Only,3,Disabled,15879.368660570432,0.07828382139654586,Production,Urban
Florida,Female,White (Non-Hispanic),Bachelor's or Higher,English Only,38,Not Disabled,163111.56139819283,0.08128963339903428,Production,Urban
Florida,Female,Black (Non-Hispanic),Bachelor's or Higher,Spanish,1,Disabled,24638.460451698586,0.32042701159564774,Professional,Urban
Florida,Male,Hispanic or Latino,Bachelor's or Higher,English Only,7,Disabled,45418.01917000417,0.19235529625876197,NaturalResources,Urban
Florida,Male,Hispanic or Latino,Bachelor's or Higher,Spanish,58,Disabled,183034.3766043706,0.23041412499672145,Sales,Urban
Florida,Male,Hispanic or Latino,High School Graduate,English Only,42,Disabled,49263.13371351603,0.19659686397439202,Production,Urban
Florida,Male,White (Non-Hispanic),High School Graduate,English Only,2,Disabled,17873.44859217189,0.12580884318619054,Professional,Urban
Florida,Female,Black (Non-Hispanic),Bachelor's or Higher,English Only,96,Not Disabled,28602.19852841314,0.22888606267025366,NaturalResources,Urban
Florida,Female,White (Non-Hispanic),Less than High School,English Only,6,Disabled,119014.33208067939,0.2822803767495475,Professional,Urban
Florida,Female,White (Non-Hispanic),High School Graduate,English Only,4,Not Disabled,22874.4929881939,0.09799043328964549,Professional,Urban
Florida,Male,White (Non-Hispanic),High School Graduate,English Only,31,Not Disabled,40056.99776789651,0.46054638336999304,Professional,Urban
Florida,Female,Hispanic or Latino,Bachelor's or Higher,English Only,2,Disabled,1379.5740379335887,0.2209521884740787,Professional,Urban
Florida,Female,Hispanic or Latino,Bachelor's or Higher,Spanish,87,Disabled,42190.5804973144,0.0506397100563237,Production,Urban
Florida,Male,White (Non-Hispanic),Bachelor's or Higher,Spanish,73,Not Disabled,1115.103283887896,0.24928028117816564,NaturalResources,Urban
Florida,Female,White (Non-Hispanic),High School Graduate,English Only,93,Disabled,173342.13451013627,0.16188619999362436,Service,Urban
Florida,Female,White (Non-Hispanic),Less than High School,English Only,43,Not Disabled,131922.0511721699,0.16644226983671748,NaturalResources,Urban
Florida,Female,Hispanic or Latino,Bachelor's or Higher,English Only,1,Disabled,21133.11814955999,0.042956529306348995,Production,Urban
Florida,Female,Hispanic or Latino,Bachelor's or Higher,English Only,57,Not Disabled,85575.89311580549,0.2342709611438377,Professional,Urban
Florida,Female,Hispanic or Latino,High School Graduate,English Only,97,Not Disabled,117565.47241821344,0.12243864256602133,Service,Urban
Florida,Female,White (Non-Hispanic),Bachelor's or Higher,English Only,10,Disabled,24665.76177758957,0.2711032750317031,NaturalResources,Urban
Florida,Female,Asian,High School Graduate,English Only,38,Disabled,13569.430083622066,0.20148582988510327,Management,Urban
Florida,Male,Hispanic or Latino,Bachelor's or Higher,Spanish,78,Disabled,39046.0383321004,0.27061351178000626,Professional,Urban
Florida,Male,Hispanic or Latino,Bachelor's or Higher,English Only,15,Disabled,23800.136656225866,0.28082604555966545,Professional,Urban
Florida,Male,Hispanic or Latino,High School Graduate,English Only,50,Not Disabled,498.2611510129698,0.38379220652025164,Production,Urban
Florida,Female,Hispanic or Latino,High School Graduate,English Only,75,Disabled,53655.97711319368,0.22197093221427522,NaturalResources,Urban
Florida,Female,White (Non-Hispanic),Bachelor's or Higher,English Only,34,Disabled,113235.12886715635,0.135425875532802,Service,Urban
Florida,Female,Hispanic or Latino,Bachelor's or Higher,English Only,57,Not Disabled,70254.460176024,0.17346402615775763,Sales,Urban
Florida,Male,White (Non-Hispanic),High School Graduate,Other,49,Not Disabled,19197.542317715015,0.22454070504078552,NaturalResources,Urban
Florida,Male,White (Non-Hispanic),Less than High School,English Only,51,Disabled,65924.5378891998,0.1367830578451945,Professional,Urban
Florida,Female,White (Non-Hispanic),High School Graduate,English Only,76,Disabled,28919.134752895807,0.26010856644340796,NaturalResources,Urban
Florida,Male,Hispanic or Latino,High School Graduate,English Only,51,Not Disabled,15955.842610048323,0.07367042894560151,NaturalResources,Urban
Florida,Female,White (Non-Hispanic),Bachelor's or Higher,Spanish,40,Disabled,38828.15964806697,0.12034092485861765,NaturalResources,Urban
Florida,Male,Black (Non-Hispanic),Less than High School,English Only,8,Not Disabled,106532.92485158394,0.14793714959505777,Service,Urban
Florida,Female,Black (Non-Hispanic),Bachelor's or Higher,English Only,0,Not Disabled,23798.57501879994,0.045411336946413146,Production,Urban
Florida,Female,Hispanic or Latino,High School Graduate,English Only,48,Not Disabled,8837.997932663455,0.15148093976810767,Production,Urban
Florida,Female,Black (Non-Hispanic),Bachelor's or Higher,English Only,37,Not Disabled,63705.1718447523,0.1269001173967546,Service,Urban
Florida,Female,Other/Mixed,High School Graduate,English Only,3,Not Disabled,33342.77030846972,0.4512106697448107,NaturalResources,Urban
Florida,Male,White (Non-Hispanic),Bachelor's or Higher,English Only,63,Disabled,135586.3219443293,0.10358318951301046,Production,Urban
Florida,Male,Hispanic or Latino,Bachelor's or Higher,Spanish,42,Not Disabled,7990.319706679543,0.24483422470070465,Professional,Urban
Florida,Female,Hispanic or Latino,Some College/Associate's,English Only,57,Not Disabled,13813.673194820689,0.13381883603930825,NaturalResources,Urban
Florida,Male,Hispanic or Latino,High School Graduate,English Only,26,Not Disabled,12803.70222945537,0.1904643823951889,NaturalResources,Urban
Florida,Female,White (Non-Hispanic),High School Graduate,English Only,76,Disabled,28919.134752895807,0.26010856644340796,NaturalResources,Urban
Florida,Female,Hispanic or Latino,Bachelor's or Higher,English Only,98,Not Disabled,13952.119097741634,0.16456725565336427,Sales,Urban
Florida,Male,Hispanic or Latino,Bachelor's or Higher,English Only,48,Not Disabled,27823.154514434318,0.1870049807147211,NaturalResources,Urban
Florida,Male,Hispanic or Latino,High School Graduate,Other,27,Disabled,73277.7125411465,0.15026732290705502,NaturalResources,Urban
Florida,Female,White (Non-Hispanic),Bachelor's or Higher,English Only,30,Disabled,172416.51740276295,0.07345452390197679,Production,Urban
Florida,Female,White (Non-Hispanic),Less than High School,English Only,12,Not Disabled,140330.0280213893,0.28880512504353434,NaturalResources,Urban
Florida,Male,Hispanic or Latino,Less than High School,Spanish,35,Not Disabled,175578.25032191526,0.27618332277151414,Professional,Urban
Florida,Male,Hispanic or Latino,High School Graduate,Other,23,Not Disabled,166725.6085059484,0.13095869971635285,Service,Urban
Florida,Male,Hispanic or Latino,Bachelor's or Higher,Spanish,55,Not Disabled,101749.38692681692,0.230299062596457,NaturalResources,Urban
Florida,Female,Hispanic or Latino,Bachelor's or Higher,English Only,43,Not Disabled,60471.15645436803,0.1569049279299635,Service,Urban
Florida,Female,Hispanic or Latino,High School Graduate,English Only,98,Not Disabled,86732.38028815991,0.16144470543211623,NaturalResources,Urban
Florida,Male,White (Non-Hispanic),Bachelor's or Higher,English Only,46,Not Disabled,15943.932551235865,0.05525696913061857,Sales,Urban
Florida,Male,Hispanic or Latino,Bachelor's or Higher,Spanish,84,Not Disabled,48275.13578943565,0.0881306276580489,NaturalResources,Urban
Florida,Female,White (Non-Hispanic),Bachelor's or Higher,Spanish,60,Not Disabled,74696.39026528731,0.16498543396002563,NaturalResources,Urban
Florida,Male,Hispanic or Latino,Bachelor's or Higher,English Only,56,Disabled,3086.7638551667055,0.19981875083605616,NaturalResources,Urban
Florida,Male,Hispanic or Latino,High School Graduate,English Only,68,Disabled,61909.20255843419,0.12205429551021288,Management,Urban
Florida,Female,White (Non-Hispanic),High School Graduate,Spanish,18,Disabled,18037.05810403573,0.1730625047412582,NaturalResources,Urban
Florida,Male,Hispanic or Latino,Bachelor's or Higher,English Only,8,Disabled,27510.803698397107,0.14518378226753828,Sales,Urban
Florida,Male,Hispanic or Latino,High School Graduate,Other,49,Not Disabled,13099.953717137318,0.1555078780316531,NaturalResources,Urban
Florida,Female,Hispanic or Latino,High School Graduate,English Only,94,Disabled,128745.66698901526,0.40192658623619415,NaturalResources,Urban
Florida,Female,White (Non-Hispanic),High School Graduate,Spanish,25,Disabled,198047.7874390575,0.04914171069929061,Service,Urban
Florida,Female,White (Non-Hispanic),Bachelor's or Higher,English Only,93,Disabled,74209.50977309248,0.22036122147045256,NaturalResources,Urban
Florida,Male,White (Non-Hispanic),High School Graduate,Spanish,47,Not Disabled,199437.35029300902,0.11155900326173965,NaturalResources,Urban
Florida,Female,Hispanic or Latino,Bachelor's or Higher,English Only,57,Disabled,89076.65241939298,0.1611826830010058,Professional,Urban
Florida,Female,White (Non-Hispanic),Bachelor's or Higher,Spanish,85,Disabled,10763.280499892388,0.16581137886246947,Service,Urban
Florida,Male,Hispanic or Latino,Bachelor's or Higher,Spanish,7,Disabled,74063.5577006187,0.2366393436803032,Service,Urban
Florida,Female,Hispanic or Latino,Some College/Associate's,English Only,67,Disabled,27720.577498835326,0.090698003533854,Production,Urban
Florida,Male,Hispanic or Latino,Less than High School,English Only,56,Not Disabled,5130.64339215695,0.10065762984364517,Production,Urban
Florida,Female,Hispanic or Latino,Bachelor's or Higher,Spanish,11,Disabled,67207.78040454269,0.09935704519758094,Sales,Urban
