question_triple_id,iteration,hypothesis,topic,reasoning_flaw,question_type,question_title,question_body,avg_forecast,individual_forecasts,consistency_score
iter2_h1_q1,2,The model underestimates the impact of quantum computing on the development of new encryption methods,Artificial Intelligence,,P,Will the number of quantum computing-based AI startups increase by more than 50% in 2030 compared to 2029?,"This question resolves as YES if the number of quantum computing-based AI startups increases by more than 50% in 2030 compared to 2029, as reported by venture capital firms, startup accelerators, or industry reports.",0.25,"[0.25, 0.25, 0.3, 0.25, 0.2]",0.19128265348125625
iter2_h1_q1,2,The model underestimates the impact of quantum computing on the development of new encryption methods,Artificial Intelligence,,Q_given_P,"Given an increase in quantum computing-based AI startups, will the development of new encryption methods for cloud storage accelerate by at least 30% in the next 7 years?","This question resolves as YES if, given an increase in quantum computing-based AI startups, the development of new encryption methods for cloud storage accelerates by at least 30% in the next 7 years, as reported by credible sources such as academic journals, research institutions, or cloud storage companies.",0.76,"[0.75, 0.75, 0.75, 0.75, 0.8]",0.19128265348125625
iter2_h1_q1,2,The model underestimates the impact of quantum computing on the development of new encryption methods,Artificial Intelligence,,P_and_Q,Will the number of quantum computing-based AI startups increase by more than 50% in 2030 compared to 2029 and the development of new encryption methods for cloud storage accelerate by at least 30% in the next 7 years?,"This question resolves as YES if both conditions are met: the number of quantum computing-based AI startups increases by more than 50% in 2030 compared to 2029, as reported by venture capital firms, startup accelerators, or industry reports, and the development of new encryption methods for cloud storage accelerates by at least 30% in the next 7 years, as reported by credible sources such as academic journals, research institutions, or cloud storage companies.",0.3,"[0.25, 0.15, 0.75, 0.25, 0.1]",0.19128265348125625
iter2_h2_q0,2,The model overestimates the correlation between the adoption of blockchain technology and the development of decentralized finance (DeFi) platforms,Finance,,P,Will the number of blockchain-based financial transactions increase by more than 70% in 2029 compared to 2028?,"This question resolves as YES if the number of blockchain-based financial transactions increases by more than 70% in 2029 compared to 2028, as reported by the Financial Action Task Force (FATF) or other credible sources.",0.16999999999999998,"[0.25, 0.15, 0.1, 0.2, 0.15]",0.47763496730729527
iter2_h2_q0,2,The model overestimates the correlation between the adoption of blockchain technology and the development of decentralized finance (DeFi) platforms,Finance,,Q_given_P,"Given an increase in blockchain-based financial transactions, will the development of decentralized finance (DeFi) platforms for lending increase by more than 50% in the next 5 years?","This question resolves as YES if, given an increase in blockchain-based financial transactions, the development of decentralized finance (DeFi) platforms for lending increases by more than 50% in the next 5 years, as reported by credible sources such as academic journals, research institutions, or DeFi companies.",0.7060000000000001,"[0.65, 0.7, 0.75, 0.68, 0.75]",0.47763496730729527
iter2_h2_q0,2,The model overestimates the correlation between the adoption of blockchain technology and the development of decentralized finance (DeFi) platforms,Finance,,P_and_Q,Will the number of blockchain-based financial transactions increase by more than 70% in 2029 compared to 2028 and the development of decentralized finance (DeFi) platforms for lending increase by more than 50% in the next 5 years?,"This question resolves as YES if both conditions are met: the number of blockchain-based financial transactions increases by more than 70% in 2029 compared to 2028, as reported by the Financial Action Task Force (FATF) or other credible sources, and the development of decentralized finance (DeFi) platforms for lending increases by more than 50% in the next 5 years, as reported by credible sources such as academic journals, research institutions, or DeFi companies.",0.388,"[0.24, 0.55, 0.25, 0.65, 0.25]",0.47763496730729527
iter2_h2_q1,2,The model overestimates the correlation between the adoption of blockchain technology and the development of decentralized finance (DeFi) platforms,Technology,,P,Will the number of blockchain-based patents filed by IBM increase by more than 60% in 2031 compared to 2030?,"This question resolves as YES if the number of blockchain-based patents filed by IBM increases by more than 60% in 2031 compared to 2030, as reported by the United States Patent and Trademark Office (USPTO) or other credible sources.",0.19,"[0.2, 0.1, 0.25, 0.15, 0.25]",0.28422627335995015
iter2_h2_q1,2,The model overestimates the correlation between the adoption of blockchain technology and the development of decentralized finance (DeFi) platforms,Technology,,Q_given_P,"Given an increase in blockchain-based patents filed by IBM, will the development of decentralized finance (DeFi) platforms for asset management accelerate by at least 40% in the next 6 years?","This question resolves as YES if, given an increase in blockchain-based patents filed by IBM, the development of decentralized finance (DeFi) platforms for asset management accelerates by at least 40% in the next 6 years, as reported by credible sources such as academic journals, research institutions, or DeFi companies.",0.5,"[0.4, 0.5, 0.35, 0.65, 0.6]",0.28422627335995015
iter2_h2_q1,2,The model overestimates the correlation between the adoption of blockchain technology and the development of decentralized finance (DeFi) platforms,Technology,,P_and_Q,Will the number of blockchain-based patents filed by IBM increase by more than 60% in 2031 compared to 2030 and the development of decentralized finance (DeFi) platforms for asset management accelerate by at least 40% in the next 6 years?,"This question resolves as YES if both conditions are met: the number of blockchain-based patents filed by IBM increases by more than 60% in 2031 compared to 2030, as reported by the United States Patent and Trademark Office (USPTO) or other credible sources, and the development of decentralized finance (DeFi) platforms for asset management accelerates by at least 40% in the next 6 years, as reported by credible sources such as academic journals, research institutions, or DeFi companies.",0.22999999999999998,"[0.1, 0.3, 0.15, 0.25, 0.35]",0.28422627335995015
iter2_h3_q0,2,The model underestimates the impact of climate change on the development of sustainable agriculture practices,Environmental Science,,P,Will the number of climate change-related research papers published increase by more than 80% in 2030 compared to 2029?,"This question resolves as YES if the number of climate change-related research papers published increases by more than 80% in 2030 compared to 2029, as reported by the Intergovernmental Panel on Climate Change (IPCC) or other credible sources.",0.07999999999999999,"[0.1, 0.05, 0.05, 0.15, 0.05]",0.10122846151150684
iter2_h3_q0,2,The model underestimates the impact of climate change on the development of sustainable agriculture practices,Environmental Science,,Q_given_P,"Given an increase in climate change-related research papers, will the adoption of sustainable agriculture practices for crop rotation increase by more than 60% in the next 7 years?","This question resolves as YES if, given an increase in climate change-related research papers, the adoption of sustainable agriculture practices for crop rotation increases by more than 60% in the next 7 years, as reported by credible sources such as academic journals, research institutions, or agricultural companies.",0.54,"[0.65, 0.4, 0.55, 0.45, 0.65]",0.10122846151150684
iter2_h3_q0,2,The model underestimates the impact of climate change on the development of sustainable agriculture practices,Environmental Science,,P_and_Q,Will the number of climate change-related research papers published increase by more than 80% in 2030 compared to 2029 and the adoption of sustainable agriculture practices for crop rotation increase by more than 60% in the next 7 years?,"This question resolves as YES if both conditions are met: the number of climate change-related research papers published increases by more than 80% in 2030 compared to 2029, as reported by the Intergovernmental Panel on Climate Change (IPCC) or other credible sources, and the adoption of sustainable agriculture practices for crop rotation increases by more than 60% in the next 7 years, as reported by credible sources such as academic journals, research institutions, or agricultural companies.",0.074,"[0.1, 0.05, 0.02, 0.1, 0.1]",0.10122846151150684
iter2_h3_q1,2,The model underestimates the impact of climate change on the development of sustainable agriculture practices,Agriculture,,P,Will the number of sustainable agriculture patents filed by John Deere increase by more than 70% in 2032 compared to 2031?,"This question resolves as YES if the number of sustainable agriculture patents filed by John Deere increases by more than 70% in 2032 compared to 2031, as reported by the United States Patent and Trademark Office (USPTO) or other credible sources.",0.12000000000000002,"[0.15, 0.25, 0.1, 0.05, 0.05]",0.316249176720478
iter2_h3_q1,2,The model underestimates the impact of climate change on the development of sustainable agriculture practices,Agriculture,,Q_given_P,"Given an increase in sustainable agriculture patents filed by John Deere, will the development of precision farming technology for water conservation accelerate by at least 50% in the next 8 years?","This question resolves as YES if, given an increase in sustainable agriculture patents filed by John Deere, the development of precision farming technology for water conservation accelerates by at least 50% in the next 8 years, as reported by credible sources such as academic journals, research institutions, or agricultural companies.",0.7300000000000001,"[0.75, 0.7, 0.75, 0.75, 0.7]",0.316249176720478
iter2_h3_q1,2,The model underestimates the impact of climate change on the development of sustainable agriculture practices,Agriculture,,P_and_Q,Will the number of sustainable agriculture patents filed by John Deere increase by more than 70% in 2032 compared to 2031 and the development of precision farming technology for water conservation accelerate by at least 50% in the next 8 years?,"This question resolves as YES if both conditions are met: the number of sustainable agriculture patents filed by John Deere increases by more than 70% in 2032 compared to 2031, as reported by the United States Patent and Trademark Office (USPTO) or other credible sources, and the development of precision farming technology for water conservation accelerates by at least 50% in the next 8 years, as reported by credible sources such as academic journals, research institutions, or agricultural companies.",0.244,"[0.15, 0.4, 0.35, 0.3, 0.02]",0.316249176720478
iter2_h4_q0,2,The model overestimates the correlation between the adoption of artificial intelligence (AI) and the development of robotics technology,Artificial Intelligence,,P,Will the number of AI research papers published increase by more than 90% in 2031 compared to 2030?,"This question resolves as YES if the number of AI research papers published increases by more than 90% in 2031 compared to 2030, as reported by the Association for the Advancement of Artificial Intelligence (AAAI) or other credible sources.",0.054000000000000006,"[0.05, 0.1, 0.05, 0.05, 0.02]",0.17018488013187535
iter2_h4_q0,2,The model overestimates the correlation between the adoption of artificial intelligence (AI) and the development of robotics technology,Artificial Intelligence,,Q_given_P,"Given an increase in AI research papers, will the development of robotics technology for manufacturing increase by more than 70% in the next 6 years?","This question resolves as YES if, given an increase in AI research papers, the development of robotics technology for manufacturing increases by more than 70% in the next 6 years, as reported by credible sources such as academic journals, research institutions, or robotics companies.",0.646,"[0.65, 0.6, 0.65, 0.65, 0.68]",0.17018488013187535
iter2_h4_q0,2,The model overestimates the correlation between the adoption of artificial intelligence (AI) and the development of robotics technology,Artificial Intelligence,,P_and_Q,Will the number of AI research papers published increase by more than 90% in 2031 compared to 2030 and the development of robotics technology for manufacturing increase by more than 70% in the next 6 years?,"This question resolves as YES if both conditions are met: the number of AI research papers published increases by more than 90% in 2031 compared to 2030, as reported by the Association for the Advancement of Artificial Intelligence (AAAI) or other credible sources, and the development of robotics technology for manufacturing increases by more than 70% in the next 6 years, as reported by credible sources such as academic journals, research institutions, or robotics companies.",0.09,"[0.15, 0.1, 0.05, 0.05, 0.1]",0.17018488013187535
iter2_h4_q1,2,The model overestimates the correlation between the adoption of artificial intelligence (AI) and the development of robotics technology,Robotics,,P,Will the number of robotics patents filed by Boston Dynamics increase by more than 80% in 2033 compared to 2032?,"This question resolves as YES if the number of robotics patents filed by Boston Dynamics increases by more than 80% in 2033 compared to 2032, as reported by the United States Patent and Trademark Office (USPTO) or other credible sources.",0.12000000000000002,"[0.05, 0.15, 0.1, 0.15, 0.15]",0.3597976426888307
iter2_h4_q1,2,The model overestimates the correlation between the adoption of artificial intelligence (AI) and the development of robotics technology,Robotics,,Q_given_P,"Given an increase in robotics patents filed by Boston Dynamics, will the development of autonomous robots for search and rescue operations accelerate by at least 60% in the next 9 years?","This question resolves as YES if, given an increase in robotics patents filed by Boston Dynamics, the development of autonomous robots for search and rescue operations accelerates by at least 60% in the next 9 years, as reported by credible sources such as academic journals, research institutions, or robotics companies.",0.44000000000000006,"[0.35, 0.55, 0.55, 0.4, 0.35]",0.3597976426888307
iter2_h4_q1,2,The model overestimates the correlation between the adoption of artificial intelligence (AI) and the development of robotics technology,Robotics,,P_and_Q,Will the number of robotics patents filed by Boston Dynamics increase by more than 80% in 2033 compared to 2032 and the development of autonomous robots for search and rescue operations accelerate by at least 60% in the next 9 years?,"This question resolves as YES if both conditions are met: the number of robotics patents filed by Boston Dynamics increases by more than 80% in 2033 compared to 2032, as reported by the United States Patent and Trademark Office (USPTO) or other credible sources, and the development of autonomous robots for search and rescue operations accelerates by at least 60% in the next 9 years, as reported by credible sources such as academic journals, research institutions, or robotics companies.",0.21000000000000002,"[0.2, 0.2, 0.2, 0.3, 0.15]",0.3597976426888307
iter3_h0_q0,3,The model overestimates the correlation between the development of quantum computing and the adoption of artificial intelligence (AI) in the healthcare industry,AI and Computing,,P,Will the number of quantum computing research papers published in top-tier journals increase by more than 50% in 2027 compared to 2026?,"This question resolves as YES if the number of quantum computing research papers published in top-tier journals increases by more than 50% in 2027 compared to 2026, as reported by the Institute of Electrical and Electronics Engineers (IEEE) or other credible sources.",0.20999999999999996,"[0.15, 0.3, 0.2, 0.2, 0.2]",0.3738438984758801
iter3_h0_q0,3,The model overestimates the correlation between the development of quantum computing and the adoption of artificial intelligence (AI) in the healthcare industry,AI and Computing,,Q_given_P,"Given an increase in quantum computing research papers, will the adoption of AI in the healthcare industry for medical diagnosis increase by more than 30% in 2028?","This question resolves as YES if, given an increase in quantum computing research papers, the adoption of AI in the healthcare industry for medical diagnosis increases by more than 30% in 2028, as reported by credible sources such as academic journals, research institutions, or healthcare companies.",0.48,"[0.65, 0.25, 0.2, 0.65, 0.65]",0.3738438984758801
iter3_h0_q0,3,The model overestimates the correlation between the development of quantum computing and the adoption of artificial intelligence (AI) in the healthcare industry,AI and Computing,,P_and_Q,Will the number of quantum computing research papers published in top-tier journals increase by more than 50% in 2027 compared to 2026 and the adoption of AI in the healthcare industry for medical diagnosis increase by more than 30% in 2028?,"This question resolves as YES if both conditions are met: the number of quantum computing research papers published in top-tier journals increases by more than 50% in 2027 compared to 2026, as reported by the Institute of Electrical and Electronics Engineers (IEEE) or other credible sources, and the adoption of AI in the healthcare industry for medical diagnosis increases by more than 30% in 2028, as reported by credible sources such as academic journals, research institutions, or healthcare companies.",0.29,"[0.6, 0.25, 0.2, 0.15, 0.25]",0.3738438984758801
iter3_h0_q1,3,The model overestimates the correlation between the development of quantum computing and the adoption of artificial intelligence (AI) in the healthcare industry,AI and Computing,,P,Will the investment in quantum computing research increase by more than 40% in 2028 compared to 2027?,"This question resolves as YES if the investment in quantum computing research increases by more than 40% in 2028 compared to 2027, as reported by the National Science Foundation (NSF) or other credible sources.",0.35,"[0.35, 0.3, 0.65, 0.15, 0.3]",0.46152543332723356
iter3_h0_q1,3,The model overestimates the correlation between the development of quantum computing and the adoption of artificial intelligence (AI) in the healthcare industry,AI and Computing,,Q_given_P,"Given an increase in quantum computing research investment, will the development of AI-powered medical devices accelerate by at least 25% in the next 5 years?","This question resolves as YES if, given an increase in quantum computing research investment, the development of AI-powered medical devices accelerates by at least 25% in the next 5 years, as reported by credible sources such as academic journals, research institutions, or medical device companies.",0.41,"[0.45, 0.3, 0.65, 0.3, 0.35]",0.46152543332723356
iter3_h0_q1,3,The model overestimates the correlation between the development of quantum computing and the adoption of artificial intelligence (AI) in the healthcare industry,AI and Computing,,P_and_Q,Will the investment in quantum computing research increase by more than 40% in 2028 compared to 2027 and the development of AI-powered medical devices accelerate by at least 25% in the next 5 years?,"This question resolves as YES if both conditions are met: the investment in quantum computing research increases by more than 40% in 2028 compared to 2027, as reported by the National Science Foundation (NSF) or other credible sources, and the development of AI-powered medical devices accelerates by at least 25% in the next 5 years, as reported by credible sources such as academic journals, research institutions, or medical device companies.",0.4,"[0.5, 0.35, 0.2, 0.6, 0.35]",0.46152543332723356
iter3_h1_q0,3,The model underestimates the impact of climate change on the development of sustainable agriculture practices in Africa,Geopolitics and Environment,,P,Will the number of extreme weather events in Africa increase by more than 20% in 2025?,"This question resolves as YES if the number of extreme weather events in Africa increases by more than 20% in 2025, as reported by the African Climate Policy Centre or other credible sources.",0.49000000000000005,"[0.15, 0.2, 0.75, 0.65, 0.7]",0.10086275508988697
iter3_h1_q0,3,The model underestimates the impact of climate change on the development of sustainable agriculture practices in Africa,Geopolitics and Environment,,Q_given_P,"Given an increase in extreme weather events in Africa, will the adoption of sustainable agriculture practices in the region increase by more than 25% in the next 6 years?","This question resolves as YES if, given an increase in extreme weather events in Africa, the adoption of sustainable agriculture practices in the region increases by more than 25% in the next 6 years, as reported by credible sources such as the Food and Agriculture Organization (FAO) of the United Nations or other reputable organizations.",0.6,"[0.7, 0.35, 0.65, 0.6, 0.7]",0.10086275508988697
iter3_h1_q0,3,The model underestimates the impact of climate change on the development of sustainable agriculture practices in Africa,Geopolitics and Environment,,P_and_Q,Will the number of extreme weather events in Africa increase by more than 20% in 2025 and the adoption of sustainable agriculture practices in the region increase by more than 25% in the next 6 years?,"This question resolves as YES if both conditions are met: the number of extreme weather events in Africa increases by more than 20% in 2025, as reported by the African Climate Policy Centre or other credible sources, and the adoption of sustainable agriculture practices in the region increases by more than 25% in the next 6 years, as reported by credible sources such as the Food and Agriculture Organization (FAO) of the United Nations or other reputable organizations.",0.356,"[0.35, 0.4, 0.7, 0.18, 0.15]",0.10086275508988697
iter3_h1_q1,3,The model underestimates the impact of climate change on the development of sustainable agriculture practices in Africa,Geopolitics and Environment,,P,Will the investment in climate-resilient agriculture in Africa increase by more than 30% in 2026 compared to 2025?,"This question resolves as YES if the investment in climate-resilient agriculture in Africa increases by more than 30% in 2026 compared to 2025, as reported by the African Development Bank or other credible sources.",0.26,"[0.25, 0.3, 0.2, 0.25, 0.3]",0.33706241628492484
iter3_h1_q1,3,The model underestimates the impact of climate change on the development of sustainable agriculture practices in Africa,Geopolitics and Environment,,Q_given_P,"Given an increase in investment in climate-resilient agriculture, will the development of drought-tolerant crop varieties accelerate by at least 20% in the next 7 years?","This question resolves as YES if, given an increase in investment in climate-resilient agriculture, the development of drought-tolerant crop varieties accelerates by at least 20% in the next 7 years, as reported by credible sources such as the International Maize and Wheat Improvement Center (CIMMYT) or other reputable research institutions.",0.7,"[0.65, 0.7, 0.65, 0.75, 0.75]",0.33706241628492484
iter3_h1_q1,3,The model underestimates the impact of climate change on the development of sustainable agriculture practices in Africa,Geopolitics and Environment,,P_and_Q,Will the investment in climate-resilient agriculture in Africa increase by more than 30% in 2026 compared to 2025 and the development of drought-tolerant crop varieties accelerate by at least 20% in the next 7 years?,"This question resolves as YES if both conditions are met: the investment in climate-resilient agriculture in Africa increases by more than 30% in 2026 compared to 2025, as reported by the African Development Bank or other credible sources, and the development of drought-tolerant crop varieties accelerates by at least 20% in the next 7 years, as reported by credible sources such as the International Maize and Wheat Improvement Center (CIMMYT) or other reputable research institutions.",0.38,"[0.4, 0.25, 0.65, 0.35, 0.25]",0.33706241628492484
iter3_h2_q0,3,The model overestimates the correlation between the adoption of electric vehicles and the development of autonomous driving technology in the logistics industry,AI and Computing,,P,Will the number of electric vehicle charging stations in the United States increase by more than 60% in 2027 compared to 2026?,"This question resolves as YES if the number of electric vehicle charging stations in the United States increases by more than 60% in 2027 compared to 2026, as reported by the United States Department of Energy or other credible sources.",0.17,"[0.25, 0.05, 0.2, 0.15, 0.2]",0.2934253502763906
iter3_h2_q0,3,The model overestimates the correlation between the adoption of electric vehicles and the development of autonomous driving technology in the logistics industry,AI and Computing,,Q_given_P,"Given an increase in electric vehicle charging stations, will the development of autonomous driving technology for logistics and transportation accelerate by at least 25% in the next 5 years?","This question resolves as YES if, given an increase in electric vehicle charging stations, the development of autonomous driving technology for logistics and transportation accelerates by at least 25% in the next 5 years, as reported by credible sources such as the National Highway Traffic Safety Administration (NHTSA) or other reputable organizations.",0.6500000000000001,"[0.65, 0.65, 0.65, 0.7, 0.6]",0.2934253502763906
iter3_h2_q0,3,The model overestimates the correlation between the adoption of electric vehicles and the development of autonomous driving technology in the logistics industry,AI and Computing,,P_and_Q,Will the number of electric vehicle charging stations in the United States increase by more than 60% in 2027 compared to 2026 and the development of autonomous driving technology for logistics and transportation accelerate by at least 25% in the next 5 years?,"This question resolves as YES if both conditions are met: the number of electric vehicle charging stations in the United States increases by more than 60% in 2027 compared to 2026, as reported by the United States Department of Energy or other credible sources, and the development of autonomous driving technology for logistics and transportation accelerates by at least 25% in the next 5 years, as reported by credible sources such as the National Highway Traffic Safety Administration (NHTSA) or other reputable organizations.",0.26,"[0.2, 0.15, 0.15, 0.15, 0.65]",0.2934253502763906
iter3_h2_q1,3,The model overestimates the correlation between the adoption of electric vehicles and the development of autonomous driving technology in the logistics industry,AI and Computing,,P,Will the cost of electric vehicle batteries decrease by more than 18% in 2029 compared to 2028?,"This question resolves as YES if the cost of electric vehicle batteries decreases by more than 18% in 2029 compared to 2028, as reported by the National Renewable Energy Laboratory (NREL) or other credible sources.",0.12,"[0.1, 0.1, 0.15, 0.1, 0.15]",0.5117366583106077
iter3_h2_q1,3,The model overestimates the correlation between the adoption of electric vehicles and the development of autonomous driving technology in the logistics industry,AI and Computing,,Q_given_P,"Given a decrease in electric vehicle battery costs, will the development of autonomous driving technology for commercial vehicles accelerate by at least 22% in the next 7 years?","This question resolves as YES if, given a decrease in electric vehicle battery costs, the development of autonomous driving technology for commercial vehicles accelerates by at least 22% in the next 7 years, as reported by credible sources such as the International Transportation Innovation Center (ITIC) or other reputable research institutions.",0.666,"[0.68, 0.65, 0.6, 0.7, 0.7]",0.5117366583106077
iter3_h2_q1,3,The model overestimates the correlation between the adoption of electric vehicles and the development of autonomous driving technology in the logistics industry,AI and Computing,,P_and_Q,Will the cost of electric vehicle batteries decrease by more than 18% in 2029 compared to 2028 and the development of autonomous driving technology for commercial vehicles accelerate by at least 22% in the next 7 years?,"This question resolves as YES if both conditions are met: the cost of electric vehicle batteries decreases by more than 18% in 2029 compared to 2028, as reported by the National Renewable Energy Laboratory (NREL) or other credible sources, and the development of autonomous driving technology for commercial vehicles accelerates by at least 22% in the next 7 years, as reported by credible sources such as the International Transportation Innovation Center (ITIC) or other reputable research institutions.",0.35,"[0.3, 0.4, 0.65, 0.15, 0.25]",0.5117366583106077
iter3_h3_q0,3,The model underestimates the impact of genetic engineering on the development of new medical treatments for rare diseases,Biotechnology and Medicine,,P,Will the number of genetic engineering startups increase by more than 30% in 2026 compared to 2025?,"This question resolves as YES if the number of genetic engineering startups increases by more than 30% in 2026 compared to 2025, as reported by venture capital firms, startup accelerators, or industry reports.",0.42000000000000004,"[0.35, 0.25, 0.65, 0.65, 0.2]",0.2224003819623402
iter3_h3_q0,3,The model underestimates the impact of genetic engineering on the development of new medical treatments for rare diseases,Biotechnology and Medicine,,Q_given_P,"Given an increase in genetic engineering startups, will the development of new medical treatments for rare diseases accelerate by at least 20% in the next 6 years?","This question resolves as YES if, given an increase in genetic engineering startups, the development of new medical treatments for rare diseases accelerates by at least 20% in the next 6 years, as reported by credible sources such as academic journals, research institutions, or pharmaceutical companies.",0.71,"[0.75, 0.75, 0.65, 0.7, 0.7]",0.2224003819623402
iter3_h3_q0,3,The model underestimates the impact of genetic engineering on the development of new medical treatments for rare diseases,Biotechnology and Medicine,,P_and_Q,Will the number of genetic engineering startups increase by more than 30% in 2026 compared to 2025 and the development of new medical treatments for rare diseases accelerate by at least 20% in the next 6 years?,"This question resolves as YES if both conditions are met: the number of genetic engineering startups increases by more than 30% in 2026 compared to 2025, as reported by venture capital firms, startup accelerators, or industry reports, and the development of new medical treatments for rare diseases accelerates by at least 20% in the next 6 years, as reported by credible sources such as academic journals, research institutions, or pharmaceutical companies.",0.43999999999999995,"[0.75, 0.15, 0.25, 0.65, 0.4]",0.2224003819623402
iter3_h3_q1,3,The model underestimates the impact of genetic engineering on the development of new medical treatments for rare diseases,Biotechnology and Medicine,,P,Will the investment in genetic engineering research increase by more than 25% in 2027 compared to 2026?,"This question resolves as YES if the investment in genetic engineering research increases by more than 25% in 2027 compared to 2026, as reported by the National Institutes of Health (NIH) or other credible sources.",0.32999999999999996,"[0.25, 0.1, 0.25, 0.35, 0.7]",0.46643177939344144
iter3_h3_q1,3,The model underestimates the impact of genetic engineering on the development of new medical treatments for rare diseases,Biotechnology and Medicine,,Q_given_P,"Given an increase in genetic engineering research investment, will the development of new medical treatments for infectious diseases accelerate by at least 22% in the next 7 years?","This question resolves as YES if, given an increase in genetic engineering research investment, the development of new medical treatments for infectious diseases accelerates by at least 22% in the next 7 years, as reported by credible sources such as academic journals, research institutions, or pharmaceutical companies.",0.716,"[0.68, 0.75, 0.65, 0.75, 0.75]",0.46643177939344144
iter3_h3_q1,3,The model underestimates the impact of genetic engineering on the development of new medical treatments for rare diseases,Biotechnology and Medicine,,P_and_Q,Will the investment in genetic engineering research increase by more than 25% in 2027 compared to 2026 and the development of new medical treatments for infectious diseases accelerate by at least 22% in the next 7 years?,"This question resolves as YES if both conditions are met: the investment in genetic engineering research increases by more than 25% in 2027 compared to 2026, as reported by the National Institutes of Health (NIH) or other credible sources, and the development of new medical treatments for infectious diseases accelerates by at least 22% in the next 7 years, as reported by credible sources such as academic journals, research institutions, or pharmaceutical companies.",0.526,"[0.8, 0.65, 0.68, 0.2, 0.3]",0.46643177939344144
iter3_h4_q0,3,The model overestimates the correlation between the adoption of blockchain technology and the development of decentralized finance (DeFi) platforms,Finance and Blockchain,,P,Will the number of blockchain-based financial transactions increase by more than 70% in 2029 compared to 2028?,"This question resolves as YES if the number of blockchain-based financial transactions increases by more than 70% in 2029 compared to 2028, as reported by the Financial Action Task Force (FATF) or other credible sources.",0.18000000000000002,"[0.15, 0.25, 0.2, 0.15, 0.15]",0.5399709043205801
iter3_h4_q0,3,The model overestimates the correlation between the adoption of blockchain technology and the development of decentralized finance (DeFi) platforms,Finance and Blockchain,,Q_given_P,"Given an increase in blockchain-based financial transactions, will the development of DeFi platforms for lending increase by more than 50% in the next 5 years?","This question resolves as YES if, given an increase in blockchain-based financial transactions, the development of DeFi platforms for lending increases by more than 50% in the next 5 years, as reported by credible sources such as academic journals, research institutions, or DeFi companies.",0.72,"[0.65, 0.7, 0.75, 0.75, 0.75]",0.5399709043205801
iter3_h4_q0,3,The model overestimates the correlation between the adoption of blockchain technology and the development of decentralized finance (DeFi) platforms,Finance and Blockchain,,P_and_Q,Will the number of blockchain-based financial transactions increase by more than 70% in 2029 compared to 2028 and the development of DeFi platforms for lending increase by more than 50% in the next 5 years?,"This question resolves as YES if both conditions are met: the number of blockchain-based financial transactions increases by more than 70% in 2029 compared to 2028, as reported by the Financial Action Task Force (FATF) or other credible sources, and the development of DeFi platforms for lending increases by more than 50% in the next 5 years, as reported by credible sources such as academic journals, research institutions, or DeFi companies.",0.44000000000000006,"[0.4, 0.65, 0.25, 0.25, 0.65]",0.5399709043205801
iter3_h4_q1,3,The model overestimates the correlation between the adoption of blockchain technology and the development of decentralized finance (DeFi) platforms,Finance and Blockchain,,P,Will the number of blockchain patents filed by Microsoft increase by more than 40% in 2030 compared to 2029?,"This question resolves as YES if the number of blockchain patents filed by Microsoft increases by more than 40% in 2030 compared to 2029, as reported by the United States Patent and Trademark Office (USPTO) or other credible sources.",0.21000000000000002,"[0.15, 0.25, 0.2, 0.2, 0.25]",0.28643387633022543
iter3_h4_q1,3,The model overestimates the correlation between the adoption of blockchain technology and the development of decentralized finance (DeFi) platforms,Finance and Blockchain,,Q_given_P,"Given an increase in blockchain patents filed by Microsoft, will the development of DeFi platforms for asset management accelerate by at least 30% in the next 6 years?","This question resolves as YES if, given an increase in blockchain patents filed by Microsoft, the development of DeFi platforms for asset management accelerates by at least 30% in the next 6 years, as reported by credible sources such as academic journals, research institutions, or DeFi companies.",0.55,"[0.65, 0.65, 0.4, 0.4, 0.65]",0.28643387633022543
iter3_h4_q1,3,The model overestimates the correlation between the adoption of blockchain technology and the development of decentralized finance (DeFi) platforms,Finance and Blockchain,,P_and_Q,Will the number of blockchain patents filed by Microsoft increase by more than 40% in 2030 compared to 2029 and the development of DeFi platforms for asset management accelerate by at least 30% in the next 6 years?,"This question resolves as YES if both conditions are met: the number of blockchain patents filed by Microsoft increases by more than 40% in 2030 compared to 2029, as reported by the United States Patent and Trademark Office (USPTO) or other credible sources, and the development of DeFi platforms for asset management accelerates by at least 30% in the next 6 years, as reported by credible sources such as academic journals, research institutions, or DeFi companies.",0.25999999999999995,"[0.3, 0.35, 0.25, 0.05, 0.35]",0.28643387633022543
iter4_h0_q0,4,The model overestimates the correlation between the development of AGI and the adoption of quantum computing in the healthcare industry,AI and Computing,,P,Will the number of research papers on AGI published in top-tier journals increase by more than 30% in 2027 compared to 2026?,"This question resolves as YES if the number of research papers on AGI published in top-tier journals increases by more than 30% in 2027 compared to 2026, as reported by the Association for the Advancement of Artificial Intelligence (AAAI) or other credible sources.",0.32,"[0.25, 0.25, 0.6, 0.2, 0.3]",0.3805504427650917
