question_triple_id,iteration,hypothesis,topic,reasoning_flaw,question_type,question_title,question_body,avg_forecast,individual_forecasts,consistency_score,generation_reasoning
iter2_h1_q0,2,"The model overestimates the impact of government regulations on the adoption of renewable energy sources, particularly in the context of climate change mitigation",Energy and Environment,,P_and_Q,Will both the European Union implement a carbon pricing mechanism by 2028 and the share of renewable energy sources in the EU's energy mix increase by more than 20% by 2030?,"This question resolves as YES if both the European Union implements a carbon pricing mechanism by 2028 and the share of renewable energy sources in the EU's energy mix increases by more than 20% by 2030, as reported by the European Commission and the IEA on their official websites by December 31, 2030. Resolution source: European Commission's official press releases and IEA's official energy statistics.",0.78,"[0.85, 0.85, 0.85, 0.85, 0.5]",0.7524795793880907,
iter2_h1_q1,2,"The model overestimates the impact of government regulations on the adoption of renewable energy sources, particularly in the context of climate change mitigation",Climate Change Mitigation,,P,Will the United States rejoin the Paris Agreement by 2027?,"This question resolves as YES if the United States rejoin the Paris Agreement by 2027, as reported by the United Nations Framework Convention on Climate Change (UNFCCC) on their official website (unfccc.int) by December 31, 2027. Resolution source: UNFCCC's official press releases.",0.86,"[0.95, 0.95, 0.5, 0.95, 0.95]",0.21140989005236446,
iter2_h1_q1,2,"The model overestimates the impact of government regulations on the adoption of renewable energy sources, particularly in the context of climate change mitigation",Climate Change Mitigation,,Q_given_P,"Given that the United States rejoin the Paris Agreement, will the global greenhouse gas emissions decrease by more than 10% by 2030?","This question resolves as YES if the global greenhouse gas emissions decrease by more than 10% by 2030, given that the United States rejoin the Paris Agreement, as reported by the United Nations Environment Programme (UNEP) on their official website (unep.org) by December 31, 2030. Resolution source: UNEP's official emissions gap reports.",0.45,"[0.5, 0.5, 0.5, 0.5, 0.25]",0.21140989005236446,
iter2_h1_q1,2,"The model overestimates the impact of government regulations on the adoption of renewable energy sources, particularly in the context of climate change mitigation",Climate Change Mitigation,,P_and_Q,Will both the United States rejoin the Paris Agreement by 2027 and the global greenhouse gas emissions decrease by more than 10% by 2030?,"This question resolves as YES if both the United States rejoin the Paris Agreement by 2027 and the global greenhouse gas emissions decrease by more than 10% by 2030, as reported by the UNFCCC and UNEP on their official websites by December 31, 2030. Resolution source: UNFCCC's official press releases and UNEP's official emissions gap reports.",0.53,"[0.65, 0.5, 0.5, 0.5, 0.5]",0.21140989005236446,
iter2_h2_q0,2,"The model underestimates the impact of social media on the dissemination of misinformation, particularly in the context of political elections",Social Media and Politics,,P,Will Facebook implement a fact-checking mechanism for political ads by 2028?,"This question resolves as YES if Facebook implements a fact-checking mechanism for political ads by 2028, as reported by Facebook on their official website (facebook.com) by December 31, 2028. Resolution source: Facebook's official press releases.",0.62,"[0.65, 0.65, 0.65, 0.5, 0.65]",0.1890463656715158,
iter2_h2_q0,2,"The model underestimates the impact of social media on the dissemination of misinformation, particularly in the context of political elections",Social Media and Politics,,Q_given_P,"Given that Facebook implements a fact-checking mechanism, will the number of misinformation cases on social media decrease by more than 15% by 2030?","This question resolves as YES if the number of misinformation cases on social media decreases by more than 15% by 2030, given that Facebook implements a fact-checking mechanism, as reported by the Pew Research Center on their official website (pewresearch.org) by December 31, 2030. Resolution source: Pew Research Center's official reports on misinformation.",0.45,"[0.45, 0.45, 0.45, 0.45, 0.45]",0.1890463656715158,
iter2_h2_q0,2,"The model underestimates the impact of social media on the dissemination of misinformation, particularly in the context of political elections",Social Media and Politics,,P_and_Q,Will both Facebook implement a fact-checking mechanism for political ads by 2028 and the number of misinformation cases on social media decrease by more than 15% by 2030?,"This question resolves as YES if both Facebook implements a fact-checking mechanism for political ads by 2028 and the number of misinformation cases on social media decreases by more than 15% by 2030, as reported by Facebook and the Pew Research Center on their official websites by December 31, 2030. Resolution source: Facebook's official press releases and Pew Research Center's official reports on misinformation.",0.396,"[0.45, 0.28, 0.35, 0.45, 0.45]",0.1890463656715158,
iter2_h2_q1,2,"The model underestimates the impact of social media on the dissemination of misinformation, particularly in the context of political elections",Elections and Misinformation,,P,Will Twitter ban all political ads by 2029?,"This question resolves as YES if Twitter bans all political ads by 2029, as reported by Twitter on their official website (twitter.com) by December 31, 2029. Resolution source: Twitter's official press releases.",0.5900000000000001,"[0.65, 0.65, 0.45, 0.65, 0.55]",0.33182503777821876,
iter2_h2_q1,2,"The model underestimates the impact of social media on the dissemination of misinformation, particularly in the context of political elections",Elections and Misinformation,,Q_given_P,"Given that Twitter bans all political ads, will the number of electoral interference cases decrease by more than 20% by 2030?","This question resolves as YES if the number of electoral interference cases decreases by more than 20% by 2030, given that Twitter bans all political ads, as reported by the Cybersecurity and Infrastructure Security Agency (CISA) on their official website (cisa.gov) by December 31, 2030. Resolution source: CISA's official reports on electoral security.",0.25,"[0.25, 0.25, 0.25, 0.25, 0.25]",0.33182503777821876,
iter2_h2_q1,2,"The model underestimates the impact of social media on the dissemination of misinformation, particularly in the context of political elections",Elections and Misinformation,,P_and_Q,Will both Twitter ban all political ads by 2029 and the number of electoral interference cases decrease by more than 20% by 2030?,"This question resolves as YES if both Twitter bans all political ads by 2029 and the number of electoral interference cases decreases by more than 20% by 2030, as reported by Twitter and CISA on their official websites by December 31, 2030. Resolution source: Twitter's official press releases and CISA's official reports on electoral security.",0.32999999999999996,"[0.35, 0.35, 0.35, 0.35, 0.25]",0.33182503777821876,
iter2_h3_q0,2,"The model assumes a strong correlation between a country's economic growth and its investment in education, particularly in the context of human development",Economics and Education,,P,Will China increase its education budget by more than 10% by 2028?,"This question resolves as YES if China increases its education budget by more than 10% by 2028, as reported by the Chinese Ministry of Education on their official website (moe.gov.cn) by December 31, 2028. Resolution source: Chinese Ministry of Education's official press releases.",0.67,"[0.65, 0.65, 0.65, 0.75, 0.65]",0.3470748814487287,
iter2_h3_q0,2,"The model assumes a strong correlation between a country's economic growth and its investment in education, particularly in the context of human development",Economics and Education,,Q_given_P,"Given that China increases its education budget, will its GDP growth rate increase by more than 5% by 2030?","This question resolves as YES if China's GDP growth rate increases by more than 5% by 2030, given that China increases its education budget, as reported by the World Bank on their official website (worldbank.org) by December 31, 2030. Resolution source: World Bank's official GDP growth rate data.",0.45999999999999996,"[0.35, 0.5, 0.45, 0.5, 0.5]",0.3470748814487287,
iter2_h3_q0,2,"The model assumes a strong correlation between a country's economic growth and its investment in education, particularly in the context of human development",Economics and Education,,P_and_Q,Will both China increase its education budget by more than 10% by 2028 and its GDP growth rate increase by more than 5% by 2030?,"This question resolves as YES if both China increases its education budget by more than 10% by 2028 and its GDP growth rate increases by more than 5% by 2030, as reported by the Chinese Ministry of Education and the World Bank on their official websites by December 31, 2030. Resolution source: Chinese Ministry of Education's official press releases and World Bank's official GDP growth rate data.",0.53,"[0.5, 0.5, 0.65, 0.5, 0.5]",0.3470748814487287,
iter2_h3_q1,2,"The model assumes a strong correlation between a country's economic growth and its investment in education, particularly in the context of human development",Human Development,,P,Will the United States implement a nationwide education reform by 2029?,"This question resolves as YES if the United States implements a nationwide education reform by 2029, as reported by the US Department of Education on their official website (ed.gov) by December 31, 2029. Resolution source: US Department of Education's official press releases.",0.44000000000000006,"[0.5, 0.45, 0.25, 0.5, 0.5]",0.10731409403834433,
iter2_h3_q1,2,"The model assumes a strong correlation between a country's economic growth and its investment in education, particularly in the context of human development",Human Development,,Q_given_P,"Given that the United States implements a nationwide education reform, will its human development index (HDI) increase by more than 2% by 2030?","This question resolves as YES if the United States' HDI increases by more than 2% by 2030, given that the United States implements a nationwide education reform, as reported by the United Nations Development Programme (UNDP) on their official website (undp.org) by December 31, 2030. Resolution source: UNDP's official HDI reports.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.10731409403834433,
iter2_h3_q1,2,"The model assumes a strong correlation between a country's economic growth and its investment in education, particularly in the context of human development",Human Development,,P_and_Q,Will both the United States implement a nationwide education reform by 2029 and its HDI increase by more than 2% by 2030?,"This question resolves as YES if both the United States implements a nationwide education reform by 2029 and its HDI increases by more than 2% by 2030, as reported by the US Department of Education and UNDP on their official websites by December 31, 2030. Resolution source: US Department of Education's official press releases and UNDP's official HDI reports.",0.27999999999999997,"[0.15, 0.25, 0.25, 0.5, 0.25]",0.10731409403834433,
iter3_h0_q0,3,"The model assumes a strong correlation between a country's investment in renewable energy and its reduction in greenhouse gas emissions, particularly in the context of climate change mitigation",Energy and Environment,,P,Will Norway increase its investment in offshore wind energy by more than 15% by 2027?,"This question resolves as YES if Norway increases its investment in offshore wind energy by more than 15% by 2027, as reported by the Norwegian Ministry of Petroleum and Energy on their official website (regjeringen.no) by December 31, 2027. Resolution source: Norwegian Ministry of Petroleum and Energy's official press releases.",0.58,"[0.75, 0.65, 0.5, 0.5, 0.5]",0.46460996868120097,
iter3_h0_q0,3,"The model assumes a strong correlation between a country's investment in renewable energy and its reduction in greenhouse gas emissions, particularly in the context of climate change mitigation",Energy and Environment,,Q_given_P,"Given that Norway increases its investment in offshore wind energy, will its greenhouse gas emissions decrease by more than 10% by 2030?","This question resolves as YES if Norway's greenhouse gas emissions decrease by more than 10% by 2030, given that Norway increases its investment in offshore wind energy, as reported by the Norwegian Environment Agency on their official website (miljodirektoratet.no) by December 31, 2030. Resolution source: Norwegian Environment Agency's official emissions reports.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.46460996868120097,
iter3_h0_q0,3,"The model assumes a strong correlation between a country's investment in renewable energy and its reduction in greenhouse gas emissions, particularly in the context of climate change mitigation",Energy and Environment,,P_and_Q,Will both Norway increase its investment in offshore wind energy by more than 15% by 2027 and its greenhouse gas emissions decrease by more than 10% by 2030?,"This question resolves as YES if both Norway increases its investment in offshore wind energy by more than 15% by 2027 and its greenhouse gas emissions decrease by more than 10% by 2030, as reported by the Norwegian Ministry of Petroleum and Energy and the Norwegian Environment Agency on their official websites by December 31, 2030. Resolution source: Norwegian Ministry of Petroleum and Energy's official press releases and Norwegian Environment Agency's official emissions reports.",0.58,"[0.75, 0.5, 0.5, 0.5, 0.65]",0.46460996868120097,
iter3_h0_q1,3,"The model assumes a strong correlation between a country's investment in renewable energy and its reduction in greenhouse gas emissions, particularly in the context of climate change mitigation",Energy and Environment,,P,Will the European Union implement a carbon border adjustment mechanism by 2028?,"This question resolves as YES if the European Union implements a carbon border adjustment mechanism by 2028, as reported by the European Commission on their official website (ec.europa.eu) by December 31, 2028. Resolution source: European Commission's official press releases.",0.5700000000000001,"[0.5, 0.5, 0.5, 0.85, 0.5]",0.7637274062416217,
iter3_h0_q1,3,"The model assumes a strong correlation between a country's investment in renewable energy and its reduction in greenhouse gas emissions, particularly in the context of climate change mitigation",Energy and Environment,,Q_given_P,"Given that the European Union implements a carbon border adjustment mechanism, will the global demand for renewable energy increase by more than 12% by 2032?","This question resolves as YES if the global demand for renewable energy increases by more than 12% by 2032, given that the European Union implements a carbon border adjustment mechanism, as reported by the International Energy Agency (IEA) on their official website (iea.org) by December 31, 2032. Resolution source: IEA's official energy statistics.",0.61,"[0.65, 0.5, 0.65, 0.5, 0.75]",0.7637274062416217,
iter3_h0_q1,3,"The model assumes a strong correlation between a country's investment in renewable energy and its reduction in greenhouse gas emissions, particularly in the context of climate change mitigation",Energy and Environment,,P_and_Q,Will both the European Union implement a carbon border adjustment mechanism by 2028 and the global demand for renewable energy increase by more than 12% by 2032?,"This question resolves as YES if both the European Union implements a carbon border adjustment mechanism by 2028 and the global demand for renewable energy increases by more than 12% by 2032, as reported by the European Commission and the IEA on their official websites by December 31, 2032. Resolution source: European Commission's official press releases and IEA's official energy statistics.",0.79,"[0.65, 0.85, 0.75, 0.85, 0.85]",0.7637274062416217,
iter3_h1_q0,3,"The model overestimates the impact of monetary policy on economic growth, particularly in the context of central bank decisions",Economics and Finance,,P,Will the Federal Reserve raise interest rates by more than 2% in 2026?,"This question resolves as YES if the Federal Reserve raises interest rates by more than 2% in 2026, as reported by the Federal Reserve on their official website (federalreserve.gov) by December 31, 2026. Resolution source: Federal Reserve's official press releases.",0.25,"[0.25, 0.25, 0.25, 0.25, 0.25]",0.28928510609636976,
iter3_h1_q0,3,"The model overestimates the impact of monetary policy on economic growth, particularly in the context of central bank decisions",Economics and Finance,,Q_given_P,"Given that the Federal Reserve raises interest rates, will the US GDP growth rate decrease by more than 1.5% in 2027?","This question resolves as YES if the US GDP growth rate decreases by more than 1.5% in 2027, given that the Federal Reserve raises interest rates, as reported by the Bureau of Economic Analysis (BEA) on their official website (bea.gov) by December 31, 2027. Resolution source: BEA's official GDP growth rate data.",0.35,"[0.25, 0.25, 0.5, 0.5, 0.25]",0.28928510609636976,
iter3_h1_q0,3,"The model overestimates the impact of monetary policy on economic growth, particularly in the context of central bank decisions",Economics and Finance,,P_and_Q,Will both the Federal Reserve raise interest rates by more than 2% in 2026 and the US GDP growth rate decrease by more than 1.5% in 2027?,"This question resolves as YES if both the Federal Reserve raises interest rates by more than 2% in 2026 and the US GDP growth rate decreases by more than 1.5% in 2027, as reported by the Federal Reserve and the BEA on their official websites by December 31, 2027. Resolution source: Federal Reserve's official press releases and BEA's official GDP growth rate data.",0.22000000000000003,"[0.15, 0.15, 0.5, 0.15, 0.15]",0.28928510609636976,
iter3_h1_q1,3,"The model overestimates the impact of monetary policy on economic growth, particularly in the context of central bank decisions",Economics and Finance,,P,Will the European Central Bank implement a negative interest rate policy by 2028?,"This question resolves as YES if the European Central Bank implements a negative interest rate policy by 2028, as reported by the European Central Bank on their official website (ecb.europa.eu) by December 31, 2028. Resolution source: European Central Bank's official press releases.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.327253795782544,
iter3_h1_q1,3,"The model overestimates the impact of monetary policy on economic growth, particularly in the context of central bank decisions",Economics and Finance,,Q_given_P,"Given that the European Central Bank implements a negative interest rate policy, will the eurozone inflation rate increase by more than 2.5% by 2030?","This question resolves as YES if the eurozone inflation rate increases by more than 2.5% by 2030, given that the European Central Bank implements a negative interest rate policy, as reported by Eurostat on their official website (ec.europa.eu/eurostat) by December 31, 2030. Resolution source: Eurostat's official inflation rate data.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.327253795782544,
iter3_h1_q1,3,"The model overestimates the impact of monetary policy on economic growth, particularly in the context of central bank decisions",Economics and Finance,,P_and_Q,Will both the European Central Bank implement a negative interest rate policy by 2028 and the eurozone inflation rate increase by more than 2.5% by 2030?,"This question resolves as YES if both the European Central Bank implements a negative interest rate policy by 2028 and the eurozone inflation rate increases by more than 2.5% by 2030, as reported by the European Central Bank and Eurostat on their official websites by December 31, 2030. Resolution source: European Central Bank's official press releases and Eurostat's official inflation rate data.",0.45,"[0.5, 0.5, 0.5, 0.25, 0.5]",0.327253795782544,
iter3_h2_q0,3,"The model assumes a strong correlation between a company's social media presence and its revenue growth, particularly in the context of e-commerce and digital marketing",Marketing and E-commerce,,P,Will Amazon increase its social media advertising budget by more than 20% in 2026?,"This question resolves as YES if Amazon increases its social media advertising budget by more than 20% in 2026, as reported by Amazon on their official website (amazon.com) by December 31, 2026. Resolution source: Amazon's official press releases.",0.55,"[0.5, 0.5, 0.5, 0.75, 0.5]",0.32916764327906484,
iter3_h2_q0,3,"The model assumes a strong correlation between a company's social media presence and its revenue growth, particularly in the context of e-commerce and digital marketing",Marketing and E-commerce,,Q_given_P,"Given that Amazon increases its social media advertising budget, will its e-commerce revenue grow by more than 15% in 2027?","This question resolves as YES if Amazon's e-commerce revenue grows by more than 15% in 2027, given that Amazon increases its social media advertising budget, as reported by Amazon on their official website (amazon.com) by December 31, 2027. Resolution source: Amazon's official earnings reports.",0.32999999999999996,"[0.25, 0.35, 0.35, 0.35, 0.35]",0.32916764327906484,
iter3_h2_q0,3,"The model assumes a strong correlation between a company's social media presence and its revenue growth, particularly in the context of e-commerce and digital marketing",Marketing and E-commerce,,P_and_Q,Will both Amazon increase its social media advertising budget by more than 20% in 2026 and its e-commerce revenue grow by more than 15% in 2027?,"This question resolves as YES if both Amazon increases its social media advertising budget by more than 20% in 2026 and its e-commerce revenue grows by more than 15% in 2027, as reported by Amazon on their official website by December 31, 2027. Resolution source: Amazon's official press releases and earnings reports.",0.37,"[0.35, 0.35, 0.45, 0.35, 0.35]",0.32916764327906484,
iter3_h2_q1,3,"The model assumes a strong correlation between a company's social media presence and its revenue growth, particularly in the context of e-commerce and digital marketing",Marketing and E-commerce,,P,Will Walmart launch a social media influencer marketing campaign by 2028?,"This question resolves as YES if Walmart launches a social media influencer marketing campaign by 2028, as reported by Walmart on their official website (walmart.com) by December 31, 2028. Resolution source: Walmart's official press releases.",0.85,"[0.85, 0.85, 0.85, 0.85, 0.85]",0.3722902172932174,
iter3_h2_q1,3,"The model assumes a strong correlation between a company's social media presence and its revenue growth, particularly in the context of e-commerce and digital marketing",Marketing and E-commerce,,Q_given_P,"Given that Walmart launches a social media influencer marketing campaign, will its online sales increase by more than 10% in 2029?","This question resolves as YES if Walmart's online sales increase by more than 10% in 2029, given that Walmart launches a social media influencer marketing campaign, as reported by Walmart on their official website (walmart.com) by December 31, 2029. Resolution source: Walmart's official earnings reports.",0.55,"[0.45, 0.65, 0.65, 0.35, 0.65]",0.3722902172932174,
iter3_h2_q1,3,"The model assumes a strong correlation between a company's social media presence and its revenue growth, particularly in the context of e-commerce and digital marketing",Marketing and E-commerce,,P_and_Q,Will both Walmart launch a social media influencer marketing campaign by 2028 and its online sales increase by more than 10% in 2029?,"This question resolves as YES if both Walmart launches a social media influencer marketing campaign by 2028 and its online sales increase by more than 10% in 2029, as reported by Walmart on their official website by December 31, 2029. Resolution source: Walmart's official press releases and earnings reports.",0.71,"[0.75, 0.75, 0.65, 0.75, 0.65]",0.3722902172932174,
iter3_h3_q0,3,"The model overestimates the impact of technological advancements on job displacement, particularly in the context of automation and artificial intelligence",Labor Market and Technology,,P,Will the adoption of automation technology in the manufacturing sector increase by more than 25% by 2027?,"This question resolves as YES if the adoption of automation technology in the manufacturing sector increases by more than 25% by 2027, as reported by the International Federation of Robotics on their official website (ifr.org) by December 31, 2027. Resolution source: International Federation of Robotics' official reports.",0.65,"[0.65, 0.65, 0.65, 0.65, 0.65]",0.4650809163837922,
iter3_h3_q0,3,"The model overestimates the impact of technological advancements on job displacement, particularly in the context of automation and artificial intelligence",Labor Market and Technology,,Q_given_P,"Given that the adoption of automation technology increases, will the unemployment rate in the manufacturing sector increase by more than 5% by 2028?","This question resolves as YES if the unemployment rate in the manufacturing sector increases by more than 5% by 2028, given that the adoption of automation technology increases, as reported by the Bureau of Labor Statistics (BLS) on their official website (bls.gov) by December 31, 2028. Resolution source: BLS's official unemployment rate data.",0.27,"[0.25, 0.25, 0.25, 0.25, 0.35]",0.4650809163837922,
iter3_h3_q0,3,"The model overestimates the impact of technological advancements on job displacement, particularly in the context of automation and artificial intelligence",Labor Market and Technology,,P_and_Q,Will both the adoption of automation technology in the manufacturing sector increase by more than 25% by 2027 and the unemployment rate in the manufacturing sector increase by more than 5% by 2028?,"This question resolves as YES if both the adoption of automation technology in the manufacturing sector increases by more than 25% by 2027 and the unemployment rate in the manufacturing sector increases by more than 5% by 2028, as reported by the International Federation of Robotics and the BLS on their official websites by December 31, 2028. Resolution source: International Federation of Robotics' official reports and BLS's official unemployment rate data.",0.45,"[0.45, 0.45, 0.45, 0.45, 0.45]",0.4650809163837922,
iter3_h3_q1,3,"The model overestimates the impact of technological advancements on job displacement, particularly in the context of automation and artificial intelligence",Labor Market and Technology,,P,Will Google develop an AI-powered tool for job recruitment by 2029?,"This question resolves as YES if Google develops an AI-powered tool for job recruitment by 2029, as reported by Google on their official website (google.com) by December 31, 2029. Resolution source: Google's official press releases.",0.85,"[0.85, 0.85, 0.85, 0.85, 0.85]",0.235363228701699,
iter3_h3_q1,3,"The model overestimates the impact of technological advancements on job displacement, particularly in the context of automation and artificial intelligence",Labor Market and Technology,,Q_given_P,"Given that Google develops an AI-powered tool for job recruitment, will the number of jobs in the recruitment industry decrease by more than 10% by 2030?","This question resolves as YES if the number of jobs in the recruitment industry decreases by more than 10% by 2030, given that Google develops an AI-powered tool for job recruitment, as reported by the BLS on their official website (bls.gov) by December 31, 2030. Resolution source: BLS's official employment data.",0.39,"[0.35, 0.35, 0.45, 0.35, 0.45]",0.235363228701699,
iter3_h3_q1,3,"The model overestimates the impact of technological advancements on job displacement, particularly in the context of automation and artificial intelligence",Labor Market and Technology,,P_and_Q,Will both Google develop an AI-powered tool for job recruitment by 2029 and the number of jobs in the recruitment industry decrease by more than 10% by 2030?,"This question resolves as YES if both Google develops an AI-powered tool for job recruitment by 2029 and the number of jobs in the recruitment industry decreases by more than 10% by 2030, as reported by Google and the BLS on their official websites by December 31, 2030. Resolution source: Google's official press releases and BLS's official employment data.",0.488,"[0.36, 0.36, 0.45, 0.85, 0.42]",0.235363228701699,
iter3_h4_q0,3,"The model assumes a strong correlation between a country's military expenditure and its national security, particularly in the context of geopolitical tensions and conflict",Geopolitics and National Security,,P,Will the United States increase its military expenditure by more than 10% in 2026?,"This question resolves as YES if the United States increases its military expenditure by more than 10% in 2026, as reported by the US Department of Defense on their official website (defense.gov) by December 31, 2026. Resolution source: US Department of Defense's official budget reports.",0.21000000000000002,"[0.25, 0.15, 0.25, 0.25, 0.15]",0.3656492676273147,
iter3_h4_q0,3,"The model assumes a strong correlation between a country's military expenditure and its national security, particularly in the context of geopolitical tensions and conflict",Geopolitics and National Security,,Q_given_P,"Given that the United States increases its military expenditure, will the number of terrorist attacks on US soil decrease by more than 15% by 2028?","This question resolves as YES if the number of terrorist attacks on US soil decreases by more than 15% by 2028, given that the United States increases its military expenditure, as reported by the Global Terrorism Database on their official website (start.umd.edu/gtd) by December 31, 2028. Resolution source: Global Terrorism Database's official reports.",0.25,"[0.25, 0.25, 0.25, 0.25, 0.25]",0.3656492676273147,
iter3_h4_q0,3,"The model assumes a strong correlation between a country's military expenditure and its national security, particularly in the context of geopolitical tensions and conflict",Geopolitics and National Security,,P_and_Q,Will both the United States increase its military expenditure by more than 10% in 2026 and the number of terrorist attacks on US soil decrease by more than 15% by 2028?,"This question resolves as YES if both the United States increases its military expenditure by more than 10% in 2026 and the number of terrorist attacks on US soil decreases by more than 15% by 2028, as reported by the US Department of Defense and the Global Terrorism Database on their official websites by December 31, 2028. Resolution source: US Department of Defense's official budget reports and Global Terrorism Database's official reports.",0.21000000000000002,"[0.15, 0.25, 0.25, 0.15, 0.25]",0.3656492676273147,
iter3_h4_q1,3,"The model assumes a strong correlation between a country's military expenditure and its national security, particularly in the context of geopolitical tensions and conflict",Geopolitics and National Security,,P,Will China establish a permanent military base in the South China Sea by 2029?,"This question resolves as YES if China establishes a permanent military base in the South China Sea by 2029, as reported by the Chinese Ministry of National Defense on their official website (mod.gov.cn) by December 31, 2029. Resolution source: Chinese Ministry of National Defense's official press releases.",0.85,"[0.85, 0.85, 0.85, 0.85, 0.85]",0.12060963928626912,
iter3_h4_q1,3,"The model assumes a strong correlation between a country's military expenditure and its national security, particularly in the context of geopolitical tensions and conflict",Geopolitics and National Security,,Q_given_P,"Given that China establishes a permanent military base in the South China Sea, will the number of maritime disputes in the region increase by more than 20% by 2030?","This question resolves as YES if the number of maritime disputes in the region increases by more than 20% by 2030, given that China establishes a permanent military base in the South China Sea, as reported by the Asia Maritime Transparency Initiative on their official website (amti.csis.org) by December 31, 2030. Resolution source: Asia Maritime Transparency Initiative's official reports.",0.6699999999999999,"[0.65, 0.75, 0.65, 0.65, 0.65]",0.12060963928626912,
iter3_h4_q1,3,"The model assumes a strong correlation between a country's military expenditure and its national security, particularly in the context of geopolitical tensions and conflict",Geopolitics and National Security,,P_and_Q,Will both China establish a permanent military base in the South China Sea by 2029 and the number of maritime disputes in the region increase by more than 20% by 2030?,"This question resolves as YES if both China establishes a permanent military base in the South China Sea by 2029 and the number of maritime disputes in the region increases by more than 20% by 2030, as reported by the Chinese Ministry of National Defense and the Asia Maritime Transparency Initiative on their official websites by December 31, 2030. Resolution source: Chinese Ministry of National Defense's official press releases and Asia Maritime Transparency Initiative's official reports.",0.65,"[0.65, 0.65, 0.65, 0.65, 0.65]",0.12060963928626912,
iter4_h0_q0,4,The model overestimates the impact of advancements in quantum computing on the development of artificial general intelligence (AGI) by 2030,AI and Computing,,P,Will Google develop a quantum computer capable of simulating complex AI models by 2028?,"This question resolves as YES if Google develops a quantum computer capable of simulating complex AI models by 2028, as reported by Google on their official website (google.com) by December 31, 2028. Resolution source: Google's official press releases.",0.27,"[0.25, 0.25, 0.35, 0.25, 0.25]",0.39286701884584163,
iter4_h0_q0,4,The model overestimates the impact of advancements in quantum computing on the development of artificial general intelligence (AGI) by 2030,AI and Computing,,Q_given_P,"Given that Google develops a quantum computer, will the development of AGI be accelerated by more than 2 years by 2030?","This question resolves as YES if the development of AGI is accelerated by more than 2 years by 2030, given that Google develops a quantum computer, as reported by the AGI Laboratory on their official website (agi.io) by December 31, 2030. Resolution source: AGI Laboratory's official reports.",0.35,"[0.35, 0.35, 0.35, 0.35, 0.35]",0.39286701884584163,
iter4_h0_q0,4,The model overestimates the impact of advancements in quantum computing on the development of artificial general intelligence (AGI) by 2030,AI and Computing,,P_and_Q,Will both Google develop a quantum computer by 2028 and the development of AGI be accelerated by more than 2 years by 2030?,"This question resolves as YES if both Google develops a quantum computer by 2028 and the development of AGI is accelerated by more than 2 years by 2030, as reported by Google and the AGI Laboratory on their official websites by December 31, 2030. Resolution source: Google's official press releases and AGI Laboratory's official reports.",0.29000000000000004,"[0.6, 0.6, 0.1, 0.07, 0.08]",0.39286701884584163,
iter4_h0_q1,4,The model overestimates the impact of advancements in quantum computing on the development of artificial general intelligence (AGI) by 2030,AI and Computing,,P,Will Microsoft invest more than $10 billion in quantum computing research by 2029?,"This question resolves as YES if Microsoft invests more than $10 billion in quantum computing research by 2029, as reported by Microsoft on their official website (microsoft.com) by December 31, 2029. Resolution source: Microsoft's official press releases.",0.32999999999999996,"[0.35, 0.25, 0.35, 0.35, 0.35]",0.19901277245446639,
iter4_h0_q1,4,The model overestimates the impact of advancements in quantum computing on the development of artificial general intelligence (AGI) by 2030,AI and Computing,,Q_given_P,"Given that Microsoft invests more than $10 billion in quantum computing research, will the number of research papers on quantum AI increase by more than 50% by 2031?","This question resolves as YES if the number of research papers on quantum AI increases by more than 50% by 2031, given that Microsoft invests more than $10 billion in quantum computing research, as reported by the arXiv repository on their official website (arxiv.org) by December 31, 2031. Resolution source: arXiv repository's official data.",0.75,"[0.75, 0.75, 0.75, 0.75, 0.75]",0.19901277245446639,
iter4_h0_q1,4,The model overestimates the impact of advancements in quantum computing on the development of artificial general intelligence (AGI) by 2030,AI and Computing,,P_and_Q,Will both Microsoft invest more than $10 billion in quantum computing research by 2029 and the number of research papers on quantum AI increase by more than 50% by 2031?,"This question resolves as YES if both Microsoft invests more than $10 billion in quantum computing research by 2029 and the number of research papers on quantum AI increases by more than 50% by 2031, as reported by Microsoft and the arXiv repository on their official websites by December 31, 2031. Resolution source: Microsoft's official press releases and arXiv repository's official data.",0.37,"[0.35, 0.45, 0.35, 0.35, 0.35]",0.19901277245446639,
iter4_h1_q0,4,The model underestimates the impact of genetic engineering on the development of new medical treatments by 2032,Biotechnology,,P,Will CRISPR Therapeutics develop a new gene editing technique for treating sickle cell anemia by 2028?,"This question resolves as YES if CRISPR Therapeutics develops a new gene editing technique for treating sickle cell anemia by 2028, as reported by CRISPR Therapeutics on their official website (crisprtx.com) by December 31, 2028. Resolution source: CRISPR Therapeutics' official press releases.",0.77,"[0.75, 0.75, 0.75, 0.85, 0.75]",0.15868758253843748,
